{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}
{ 2.96309690899000*10^-01,   7.42937872550000*10^-01,   6.00203202766000*10^-01}  
{ 5.38221287810000*10^-02,   1.22845817506000*10^-01,  -9.90965228237000*10^-01}  
{-5.46431411061000*10^-01,   2.78109540732000*10^-01,   7.89979617686000*10^-01}  
{-9.44858029410000*10^-01,   2.46846843264000*10^-01,   2.15197444760000*10^-01}  
{-7.45713984757000*10^-01,  -3.75387817582000*10^-01,  -5.50449488462000*10^-01}  
{-5.47959656086000*10^-01,   7.83337781334000*10^-01,  -2.93465731624000*10^-01}  
{ 2.02344889974000*10^-01,   9.70126868696000*10^-01,  -1.33829758037000*10^-01}  
{ 5.60040594770000*10^-01,   7.53999988317000*10^-01,   3.43276200497000*10^-01}  
{-2.32357688100000*10^-03,  -6.79684516664000*10^-01,  -7.33500892159000*10^-01}  
{ 7.63072705650000*10^-02,   9.94892272265000*10^-01,   6.60800048930000*10^-02}  
{-6.45270302485000*10^-01,   6.12179142089000*10^-01,  -4.57015245613000*10^-01}  
{-3.64370738009000*10^-01,  -1.48272774982000*10^-01,   9.19374325007000*10^-01}  
{-8.19560656673000*10^-01,  -3.02700424284000*10^-01,   4.86510825339000*10^-01}  
{ 4.57982385830000*10^-02,   5.33066372029000*10^-01,  -8.44832980153000*10^-01}  
{ 8.82645511854000*10^-01,  -3.92230672301000*10^-01,  -2.59021234864000*10^-01}  
{-9.63136576269000*10^-01,  -2.53385017168000*10^-01,   9.03546818210000*10^-02}  
{-8.75317565873000*10^-01,  -3.98634735229000*10^-01,   2.73696011558000*10^-01}  
{ 6.81492329730000*10^-01,   4.46834327301000*10^-01,  -5.79575093034000*10^-01}  
{ 2.24774174401000*10^-01,  -6.64088951578000*10^-01,  -7.13065519370000*10^-01}  
{ 1.58207871362000*10^-01,  -8.80957417120000*10^-02,  -9.83468052217000*10^-01}  
{ 9.65298956023000*10^-01,  -2.05309286516000*10^-01,  -1.61387801188000*10^-01}  
{ 6.38866591145000*10^-01,   7.69068103463000*10^-01,  -1.95890519060000*10^-02}  
{ 2.51997203612000*10^-01,  -2.88601811358000*10^-01,  -9.23691725551000*10^-01}  
{ 5.79504002644000*10^-01,  -3.58771670119000*10^-01,   7.31749957048000*10^-01}  
{-2.99370202941000*10^-01,  -1.08336758814000*10^-01,  -9.47966575508000*10^-01}  
{-9.94286730972000*10^-01,  -8.24247477280000*10^-02,  -6.78237242840000*10^-02}  
{-1.77181335452000*10^-01,   5.17121849547000*10^-01,  -8.37371940710000*10^-01}  
{-3.20827400860000*10^-02,  -9.27880044276000*10^-01,  -3.71496058153000*10^-01}  
{-1.73246644350000*10^-01,   1.06249205960000*10^-01,  -9.79130587028000*10^-01}  
{ 2.26031546216000*10^-01,  -1.53532544240000*10^-02,   9.73998982388000*10^-01}  
{-3.78355793020000*10^-01,   9.19847064957000*10^-01,   1.03577367110000*10^-01}  
{-4.01672755978000*10^-01,   8.13735483630000*10^-02,  -9.12160809689000*10^-01}  
{-5.51168919678000*10^-01,  -8.33285816285000*10^-01,  -4.29833730510000*10^-02}  
{ 7.98329973753000*10^-01,  -1.17363005774000*10^-01,  -5.90673495159000*10^-01}  
{ 6.66672205442000*10^-01,  -4.99197463397000*10^-01,  -5.53488990883000*10^-01}  
{ 1.39299018326000*10^-01,   8.74322323067000*10^-01,   4.64926078942000*10^-01}  
{-1.60980028082000*10^-01,   7.48679478275000*10^-01,   6.43089783287000*10^-01}  
{ 1.77491076530000*10^-02,  -9.62133269905000*10^-01,   2.72000992866000*10^-01}  
{ 4.91151072993000*10^-01,  -5.75190192392000*10^-01,   6.54161192730000*10^-01}  
{-6.64596907735000*10^-01,  -2.29529258128000*10^-01,  -7.11074728767000*10^-01}  
{ 5.27251809660000*10^-02,  -5.96544047424000*10^-01,   8.00846586291000*10^-01}  
{-3.36971277600000*10^-02,   9.89433121221000*10^-01,  -1.41019864603000*10^-01}  
{ 9.06752153731000*10^-01,   2.56195067722000*10^-01,  -3.34909866947000*10^-01}  
{ 8.87088418043000*10^-01,  -4.07706226979000*10^-01,   2.16448079356000*10^-01}  
{ 9.01796054830000*10^-02,  -8.14454200933000*10^-01,  -5.73177104687000*10^-01}  
{ 8.27033437099000*10^-01,   5.01999574632000*10^-01,   2.53006167890000*10^-01}  
{ 3.94115328561000*10^-01,  -4.24546627965000*10^-01,   8.15127762058000*10^-01}  
{-8.78677753867000*10^-01,  -4.74339533940000*10^-01,   5.41055579460000*10^-02}  
{-2.31983347647000*10^-01,   5.84650935171000*10^-01,   7.77410451703000*10^-01}  
{-7.37076734723000*10^-01,  -1.19222631146000*10^-01,   6.65209629630000*10^-01}  
{ 1.12202898159000*10^-01,  -2.14924748285000*10^-01,   9.70163832669000*10^-01}  
{-6.66838166582000*10^-01,   7.42215506307000*10^-01,  -6.66558458550000*10^-02}  
{-2.04582592053000*10^-01,  -3.12511865900000*10^-01,  -9.27621850056000*10^-01}  
{ 4.98631589373000*10^-01,  -8.61789819580000*10^-01,  -9.31925155130000*10^-02}  
{ 7.95495364787000*10^-01,  -5.94279429469000*10^-01,   1.18402214135000*10^-01}  
{-1.07211722060000*10^-02,   5.99497255568000*10^-01,   8.00305002504000*10^-01}  
{ 5.33493973258000*10^-01,   6.14619080186000*10^-01,  -5.81057283552000*10^-01}  
{-7.11289696806000*10^-01,   3.19878453693000*10^-01,   6.25895152626000*10^-01}  
{-9.69630512269000*10^-01,   8.67124580600000*10^-02,  -2.28686727413000*10^-01}  
{-4.82611998602000*10^-01,   2.67663661507000*10^-01,  -8.33931545820000*10^-01}  
{ 7.24043048826000*10^-01,   8.37409848400000*10^-02,  -6.84652547578000*10^-01}  
{-1.26020333737000*10^-01,   9.30237790295000*10^-01,  -3.44639708959000*10^-01}  
{-7.03268832960000*10^-02,  -1.00893901115000*10^-01,  -9.92408459357000*10^-01}  
{-7.58472951984000*10^-01,  -3.67843865680000*10^-02,  -6.50665574633000*10^-01}  
{-1.23446922553000*10^-01,  -9.81914840627000*10^-01,  -1.43541293952000*10^-01}  
{-3.21857289838000*10^-01,   6.59313413214000*10^-01,  -6.79495186248000*10^-01}  
{ 1.12304730497000*10^-01,  -4.99402779629000*10^-01,  -8.59060248881000*10^-01}  
{ 7.53599065560000*10^-01,  -5.58129721526000*10^-01,   3.47245824072000*10^-01}  
{ 5.71916027440000*10^-01,  -6.82003558689000*10^-01,  -4.55832429181000*10^-01}  
{ 4.50206487301000*10^-01,   8.88237405817000*10^-01,  -9.13697417090000*10^-02}  
{-1.36205108029000*10^-01,  -8.24082185779000*10^-01,  -5.49851543262000*10^-01}  
{ 9.61944707262000*10^-01,   3.40430052660000*10^-02,  -2.71115204229000*10^-01}  
{ 5.76484644066000*10^-01,  -6.75842911445000*10^-01,   4.59240475356000*10^-01}  
{ 2.93119301871000*10^-01,   4.02091384890000*10^-01,   8.67412008833000*10^-01}  
{ 4.47836396605000*10^-01,   7.73227950244000*10^-01,  -4.48955564435000*10^-01}  
{ 3.28047598732000*10^-01,  -7.81637777048000*10^-01,  -5.30497086191000*10^-01}  
{ 8.35797650954000*10^-01,   1.53602030094000*10^-01,   5.27113557983000*10^-01}  
{-8.50047653597000*10^-01,   3.06564332475000*10^-01,   4.28295805102000*10^-01}  
{ 3.68022578358000*10^-01,   8.42157899657000*10^-01,   3.94118578430000*10^-01}  
{-8.39148004395000*10^-01,   5.36096392167000*10^-01,  -9.18220290830000*10^-02}  
{-6.18788937351000*10^-01,  -5.54192883326000*10^-01,  -5.56749943047000*10^-01}  
{-9.23751292920000*10^-02,   8.76658638181000*10^-01,   4.72161484655000*10^-01}  
{ 7.53763217185000*10^-01,  -5.57024452642000*10^-01,  -3.48661399609000*10^-01}  
{-9.35884167900000*10^-01,   3.14180957288000*10^-01,  -1.59408752431000*10^-01}  
{-5.45859553498000*10^-01,  -4.20766049338000*10^-01,  -7.24564199763000*10^-01}  
{ 8.26034180307000*10^-01,  -3.47228630098000*10^-01,   4.43959245206000*10^-01}  
{-4.61843296917000*10^-01,   7.33316673250000*10^-02,   8.83924903858000*10^-01}  
{-4.61503430917000*10^-01,  -7.07745989597000*10^-01,   5.34892697147000*10^-01}  
{-6.72324320109000*10^-01,  -3.37621142572000*10^-01,   6.58780671148000*10^-01}  
{-8.66405784000000*10^-04,   8.41871131274000*10^-01,  -5.39677911043000*10^-01}  
{-4.64052157925000*10^-01,  -8.46004107985000*10^-01,  -2.62550269470000*10^-01}  
{-7.74682328874000*10^-01,   6.23607736071000*10^-01,   1.04788743877000*10^-01}  
{-2.48120151831000*10^-01,   9.22746033043000*10^-01,   2.94917189662000*10^-01}  
{-3.46418144590000*10^-01,   8.80199538165000*10^-01,  -3.24412148528000*10^-01}  
{-1.68369456840000*10^-01,  -9.82144647687000*10^-01,   8.39262594380000*10^-02}  
{-1.01774321175000*10^-01,   6.99254442547000*10^-01,  -7.07591133443000*10^-01}  
{-2.22873227820000*10^-01,  -6.75427653914000*10^-01,  -7.02940259659000*10^-01}  
{ 6.95190267418000*10^-01,   5.82772129751000*10^-01,   4.20817225020000*10^-01}  
{ 1.03608714472000*10^-01,   9.33594836317000*10^-01,  -3.43024657841000*10^-01}  
{-4.99923033816000*10^-01,  -3.24235605569000*10^-01,   8.03086690427000*10^-01}  
{-8.67041702891000*10^-01,  -3.64037869020000*10^-01,  -3.40169245181000*10^-01}  
{ 9.44704277110000*10^-02,  -9.80616106672000*10^-01,  -1.71660681644000*10^-01}  
{-8.32801789597000*10^-01,   4.54937853481000*10^-01,  -3.15392975055000*10^-01}  
{ 8.09633091498000*10^-01,   5.86607743147000*10^-01,   1.96370270680000*10^-02}  
{ 1.49818928846000*10^-01,   2.04662202493000*10^-01,   9.67299163357000*10^-01}  
{ 1.93340140868000*10^-01,  -9.00813930719000*10^-01,  -3.88785097647000*10^-01}  
{ 9.68300952428000*10^-01,  -2.40899151892000*10^-01,   6.60368393070000*10^-02}  
{ 6.79209325784000*10^-01,  -4.78163764513000*10^-01,   5.56807063600000*10^-01}  
{-2.53522203644000*10^-01,  -9.09744481780000*10^-01,  -3.28772672420000*10^-01}  
{ 9.10085916459000*10^-01,  -1.63652065042000*10^-01,  -3.80738264783000*10^-01}  
{-3.35316754454000*10^-01,  -4.84486863844000*10^-01,  -8.07982148903000*10^-01}  
{-8.44890489388000*10^-01,  -1.87062811610000*10^-01,  -5.01166205419000*10^-01}  
{-7.59650759110000*10^-02,  -7.42555601306000*10^-01,   6.65462610679000*10^-01}  
{ 2.09342910794000*10^-01,   6.00432063110000*10^-01,   7.71788107767000*10^-01}  
{ 6.63191566076000*10^-01,   6.32735063391000*10^-01,  -3.99779046777000*10^-01}  
{ 1.42333154151000*10^-01,  -7.63388901665000*10^-01,   6.30062423927000*10^-01}  
{ 9.67297585447000*10^-01,   2.26998118521000*10^-01,  -1.13169056621000*10^-01}  
{-2.79510777024000*10^-01,  -3.60920434008000*10^-01,   8.89724769714000*10^-01}  
{ 6.98603550264000*10^-01,   6.90971837951000*10^-01,   1.85771361402000*10^-01}  
{ 3.87537165809000*10^-01,  -7.35279312420000*10^-02,  -9.18917073758000*10^-01}  
{-3.94014387961000*10^-01,  -9.10030322678000*10^-01,   1.28831183677000*10^-01}  
{ 4.72852791514000*10^-01,  -8.70740742224000*10^-01,   1.34984433879000*10^-01}  
{ 3.99460806361000*10^-01,   3.02058013454000*10^-01,  -8.65558791007000*10^-01}  
{-4.00768624083000*10^-01,   4.42563699424000*10^-01,   8.02198156258000*10^-01}  
{-9.14868623103000*10^-01,   3.98904338595000*10^-01,   6.23757253390000*10^-02}  
{ 9.17936994254000*10^-01,   3.90827016780000*10^-01,   6.81609678300000*10^-02}  
{-4.10861855149000*10^-01,  -5.16663770608000*10^-01,   7.51166482296000*10^-01}  
{ 5.03246294685000*10^-01,   6.70238691440000*10^-01,   5.45456930822000*10^-01}  
{-1.33857181540000*10^-02,   9.60913494933000*10^-01,   2.76525003943000*10^-01}  
{ 9.98415303822000*10^-01,  -2.77308694300000*10^-03,  -5.62066818290000*10^-02}  
{-8.88113811849000*10^-01,   2.46198582411000*10^-01,  -3.88123840058000*10^-01}  
{-3.95265275664000*10^-01,   4.69403853409000*10^-01,  -7.89572912567000*10^-01}  
{-5.72009344918000*10^-01,   4.97377865473000*10^-01,   6.52242721895000*10^-01}  
{-5.84374093920000*10^-01,   8.01556198419000*10^-01,   1.26548722360000*10^-01}  
{ 4.48341349618000*10^-01,  -8.26597914231000*10^-01,  -3.40185129615000*10^-01}  
{-8.37791509310000*10^-01,   4.74562306056000*10^-01,   2.69992601006000*10^-01}  
{-7.48377807257000*10^-01,   4.14813689467000*10^-01,  -5.17552181559000*10^-01}  
{ 8.10403801089000*10^-01,  -3.40760192703000*10^-01,  -4.76579657821000*10^-01}  
{-2.68395993612000*10^-01,   3.03675071615000*10^-01,  -9.14190921795000*10^-01}  
{ 7.50097022350000*10^-01,   6.33101010728000*10^-01,  -1.91148024516000*10^-01}  
{ 7.90582001553000*10^-01,   3.80581732754000*10^-01,   4.79726634151000*10^-01}  
{-4.25724210280000*10^-02,  -3.91300437633000*10^-01,   9.19277736310000*10^-01}  
{ 7.95390478252000*10^-01,   2.62085746399000*10^-01,  -5.46502560507000*10^-01}  
{ 4.35280656305000*10^-01,  -2.82819702140000*10^-02,   8.99850476695000*10^-01}  
{ 1.82019600101000*10^-01,  -4.21437671921000*10^-01,   8.88402585467000*10^-01}  
{-9.46627650121000*10^-01,  -1.43339753976000*10^-01,  -2.88703666337000*10^-01}  
{-3.53908018939000*10^-01,  -7.91872557139000*10^-01,  -4.97681592367000*10^-01}  
{-6.30509831321000*10^-01,   3.50777968029000*10^-01,  -6.92395963126000*10^-01}  
{ 9.05687090475000*10^-01,   2.92287544451000*10^-01,   3.07081236005000*10^-01}  
{-6.64104165414000*10^-01,   9.36449366750000*10^-02,   7.41752171089000*10^-01}  
{ 4.21718760367000*10^-01,   5.49156876139000*10^-01,   7.21512309350000*10^-01}  
{ 5.10974923835000*10^-01,   3.42053987222000*10^-01,   7.88608709714000*10^-01}  
{-5.36931636182000*10^-01,   5.53242440272000*10^-01,  -6.36888703267000*10^-01}  
{-7.22525267651000*10^-01,   6.42664044179000*10^-01,  -2.54833600464000*10^-01}  
{-7.44364394004000*10^-01,  -5.57967230476000*10^-01,  -3.66870847375000*10^-01}  
{ 2.44030397250000*10^-02,  -3.06627879343000*10^-01,  -9.51516597470000*10^-01}  
{-6.67550339841000*10^-01,  -7.14500490298000*10^-01,  -2.09441144816000*10^-01}  
{-3.99046339430000*10^-01,   6.52147684247000*10^-01,   6.44566068699000*10^-01}  
{ 5.82510460902000*10^-01,   1.13836890298000*10^-01,   8.04812229869000*10^-01}  
{ 3.49598487784000*10^-01,  -2.31939976002000*10^-01,   9.07736054628000*10^-01}  
{ 6.97421911385000*10^-01,   2.57576850254000*10^-01,   6.68772639791000*10^-01}  
{-3.27334648581000*10^-01,   8.09027560376000*10^-01,   4.88186884697000*10^-01}  
{ 8.05506306337000*10^-01,   4.56260000285000*10^-01,  -3.78135428903000*10^-01}  
{ 9.29096429804000*10^-01,  -1.96881149254000*10^-01,   3.13077685558000*10^-01}  
{-7.22132109986000*10^-01,   5.06605843438000*10^-01,   4.71036872359000*10^-01}  
{ 9.85866732068000*10^-01,  -4.09307371780000*10^-02,   1.62454490106000*10^-01}  
{ 5.84051011385000*10^-01,  -1.50092254672000*10^-01,   7.97719707157000*10^-01}  
{-9.87294757303000*10^-01,   1.58896510213000*10^-01,  -9.80431086000000*10^-04}  
{ 3.37735737205000*10^-01,   8.92923270495000*10^-01,  -2.97695490097000*10^-01}  
{ 2.28252187232000*10^-01,   8.27847917608000*10^-01,  -5.12414641024000*10^-01}  
{-7.37073364602000*10^-01,  -6.75781981376000*10^-01,   6.44739031700000*10^-03}  
{ 4.28573476715000*10^-01,  -8.31506217980000*10^-01,   3.53443325749000*10^-01}  
{-2.28237248713000*10^-01,   8.17903932561000*10^-01,  -5.28148573226000*10^-01}  
{-2.89869084977000*10^-01,  -6.83225732012000*10^-01,   6.70207813064000*10^-01}  
{-4.48064963628000*10^-01,   7.40908898017000*10^-01,  -5.00291708114000*10^-01}  
{ 7.92091013230000*10^-01,  -5.97855915620000*10^-01,  -1.23126483418000*10^-01}  
{ 2.74435583603000*10^-01,  -6.10550759251000*10^-01,   7.42908393297000*10^-01}  
{-6.34370737156000*10^-01,   1.12999100102000*10^-01,  -7.64725422107000*10^-01}  
{-8.92365595000000*10^-01,   2.81680330150000*10^-02,  -4.50433354423000*10^-01}  
{-4.31532021302000*10^-01,  -8.36033486304000*10^-01,   3.38862987607000*10^-01}  
{-3.38901042715000*10^-01,  -9.36378412906000*10^-01,  -9.13320923340000*10^-02}  
{-6.78734376147000*10^-01,   6.69906487095000*10^-01,   3.00906871280000*10^-01}  
{ 6.19261568819000*10^-01,   2.79636058852000*10^-01,  -7.33702108470000*10^-01}  
{-9.88280332485000*10^-01,  -6.96431728600000*10^-03,   1.52490926639000*10^-01}  
{-1.58994329306000*10^-01,   4.10577979910000*10^-01,   8.97856628678000*10^-01}  
{-1.33807768589000*10^-01,  -1.85328351961000*10^-01,   9.73523950925000*10^-01}  
{-6.20177402660000*10^-01,  -6.85986473683000*10^-01,   3.80529298679000*10^-01}  
{ 4.45931669481000*10^-01,  -6.26123931499000*10^-01,  -6.39620018885000*10^-01}  
{-5.51533540717000*10^-01,   6.79600502101000*10^-01,   4.83687823920000*10^-01}  
{-2.61073171824000*10^-01,   9.57342095758000*10^-01,  -1.23842281325000*10^-01}  
{-4.70427370241000*10^-01,   8.24484539919000*10^-01,   3.14520798617000*10^-01}  
{-7.82730604963000*10^-01,   1.90484296156000*10^-01,  -5.92493487704000*10^-01}  
{ 7.23484353670000*10^-02,   4.12938008445000*10^-01,   9.07880997203000*10^-01}  
{ 4.82272377601000*10^-01,   4.67678962612000*10^-01,  -7.40735946025000*10^-01}  
{ 3.71116103408000*10^-01,   1.91116857559000*10^-01,   9.08706324699000*10^-01}  
{ 1.74953578941000*10^-01,   3.33033195933000*10^-01,  -9.26542031223000*10^-01}  
{ 5.31758433895000*10^-01,  -4.39540952900000*10^-01,  -7.23903804869000*10^-01}  
{ 5.69642452050000*10^-01,   7.82989761354000*10^-01,  -2.49868986543000*10^-01}  
{ 9.76653070479000*10^-01,   1.80372306303000*10^-01,   1.16681665411000*10^-01}  
{ 4.71643932659000*10^-01,  -2.61955350580000*10^-01,  -8.41980638191000*10^-01}  
{-8.66324523585000*10^-01,  -8.33562580030000*10^-02,   4.92476957924000*10^-01}  
{-8.11680830332000*10^-01,   1.22766208054000*10^-01,   5.71054014810000*10^-01}  
{-8.11817725810000*10^-02,   2.14083394246000*10^-01,   9.73436089381000*10^-01}  
{ 9.02912404580000*10^-01,  -4.28804102059000*10^-01,  -2.96012113330000*10^-02}
