{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{ 8.86881019504000*10^-01,   2.42777363680000*10^-02,   4.61359565590000*10^-01} 
{ 8.35506445715000*10^-01,   4.96835929123000*10^-01,   2.34697760325000*10^-01} 
{-7.64124188205000*10^-01,  -6.43497166408000*10^-01,  -4.50069086460000*10^-02} 
{ 6.61436791809000*10^-01,   5.93659298053000*10^-01,   4.58333948423000*10^-01} 
{-8.36653366911000*10^-01,  -2.94210031056000*10^-01,   4.62008226401000*10^-01} 
{ 7.07391823061000*10^-01,  -6.23576463799000*10^-01,  -3.32790027587000*10^-01} 
{ 6.88450541683000*10^-01,  -7.69784219520000*10^-02,  -7.21186643117000*10^-01} 
{ 2.41368662919000*10^-01,   3.58526083053000*10^-01,   9.01776145355000*10^-01} 
{-4.00473917863000*10^-01,   3.61871088249000*10^-01,   8.41825371797000*10^-01} 
{ 4.87866281521000*10^-01,  -5.00930652229000*10^-01,  -7.14881090120000*10^-01} 
{-8.14413141636000*10^-01,  -5.61463898572000*10^-01,  -1.46593060308000*10^-01} 
{ 3.11574382009000*10^-01,  -4.05301446416000*10^-01,   8.59448743096000*10^-01} 
{ 2.45485025796000*10^-01,  -4.99950110950000*10^-02,  -9.68110324796000*10^-01} 
{-2.19009389743000*10^-01,  -3.22180916697000*10^-01,   9.20996386595000*10^-01} 
{-8.17766401258000*10^-01,  -4.96928524175000*10^-01,  -2.90379329214000*10^-01} 
{ 1.68859074556000*10^-01,   9.72655481051000*10^-01,   1.59461368741000*10^-01} 
{ 9.46293823934000*10^-01,  -2.09798286550000*10^-02,   3.22626479965000*10^-01} 
{-6.01170480712000*10^-01,   2.61856904900000*10^-02,   7.98691656858000*10^-01} 
{-6.66002761317000*10^-01,  -7.45947494703000*10^-01,  -1.63005045100000*10^-03} 
{-1.88141863444000*10^-01,  -9.08608335567000*10^-01,   3.72872004525000*10^-01} 
{ 4.14654292613000*10^-01,   5.00369023989000*10^-01,   7.60060956404000*10^-01} 
{ 2.86705720978000*10^-01,   1.04530691758000*10^-01,  -9.52298883775000*10^-01} 
{-1.76264679964000*10^-01,  -7.77402197827000*10^-01,   6.03801776588000*10^-01} 
{-8.93490837502000*10^-01,  -2.48179489290000*10^-02,   4.48395130116000*10^-01} 
{ 4.44129597447000*10^-01,  -2.65724864582000*10^-01,  -8.55651329114000*10^-01} 
{ 1.41069208372000*10^-01,  -7.33632268413000*10^-01,   6.64742937678000*10^-01} 
{ 7.90590184322000*10^-01,   5.24666195808000*10^-01,  -3.15741260260000*10^-01} 
{ 1.87735138003000*10^-01,  -4.91035812065000*10^-01,   8.50669941416000*10^-01} 
{ 9.65907066479000*10^-01,  -1.40525352809000*10^-01,  -2.17430826111000*10^-01} 
{-3.72017956013000*10^-01,   9.05273959603000*10^-01,  -2.05138242335000*10^-01} 
{-8.39095583452000*10^-01,   5.42830780561000*10^-01,  -3.54026200640000*10^-02} 
{-5.12906024281000*10^-01,   2.74040020319000*10^-01,   8.13529026845000*10^-01} 
{-4.21259397831000*10^-01,  -7.04013711388000*10^-01,  -5.71756253938000*10^-01} 
{-1.79124143740000*10^-02,   9.99079679162000*10^-01,  -3.89735820380000*10^-02} 
{-6.19346541722000*10^-01,  -3.71494010756000*10^-01,  -6.91666148680000*10^-01} 
{ 4.65650110964000*10^-01,  -1.21615958708000*10^-01,  -8.76572605519000*10^-01} 
{-8.91219165612000*10^-01,   4.48344983607000*10^-01,   6.86671283840000*10^-02} 
{ 6.64394565010000*10^-01,   6.71805049940000*10^-01,   3.27502422679000*10^-01} 
{ 7.45863096240000*10^-01,  -1.59385950342000*10^-01,   6.46749070738000*10^-01} 
{ 5.75412858221000*10^-01,  -2.11553470176000*10^-01,  -7.90028589261000*10^-01} 
{-1.17138536318000*10^-01,   6.26926158950000*10^-01,   7.70222146224000*10^-01} 
{ 9.93409512756000*10^-01,   1.02082003334000*10^-01,  -5.21229753680000*10^-02} 
{-5.33171535221000*10^-01,   1.16154165278000*10^-01,  -8.37995419987000*10^-01} 
{ 2.35435316800000*10^-03,  -9.91444369212000*10^-01,   1.30508696181000*10^-01} 
{-4.69242805260000*10^-01,  -8.79509489257000*10^-01,  -7.92101509780000*10^-02} 
{ 4.47406677545000*10^-01,  -7.83007750042000*10^-01,  -4.32118187840000*10^-01} 
{ 1.50941353574000*10^-01,  -9.76541628499000*10^-01,   1.53568081287000*10^-01} 
{-6.41128732420000*10^-01,  -5.84441863304000*10^-01,  -4.97374765025000*10^-01} 
{-8.16417234411000*10^-01,  -2.88005044890000*10^-02,  -5.76743816870000*10^-01} 
{-3.90335700683000*10^-01,   4.74469873030000*10^-02,   9.19449196078000*10^-01} 
{-9.75557827944000*10^-01,  -2.16238804800000*10^-01,  -3.90858495500000*10^-02} 
{ 1.67153146177000*10^-01,  -3.43175257887000*10^-01,  -9.24278403998000*10^-01} 
{-7.88878781520000*10^-02,  -3.67925111997000*10^-01,   9.26503003040000*10^-01} 
{ 9.67850365500000*10^-02,  -9.95260267183000*10^-01,   9.46875213600000*10^-03} 
{ 7.53209826911000*10^-01,   6.22091433796000*10^-01,   2.13722260519000*10^-01} 
{-4.92580574989000*10^-01,  -4.48487566630000*10^-02,   8.69110445323000*10^-01} 
{-8.69478810506000*10^-01,   3.24010381437000*10^-01,  -3.72859049511000*10^-01} 
{ 1.83243975046000*10^-01,   9.52406520236000*10^-01,  -2.43605143256000*10^-01} 
{ 5.18261106146000*10^-01,  -6.20658981196000*10^-01,   5.88377306596000*10^-01} 
{-1.01176834324000*10^-01,  -7.06356489898000*10^-01,   7.00588151038000*10^-01} 
{ 3.96593184180000*10^-01,   6.30755693705000*10^-01,  -6.66979085970000*10^-01} 
{ 5.71800411870000*10^-02,   7.66297710116000*10^-01,   6.39936139283000*10^-01} 
{-4.66309571043000*10^-01,  -8.20578398109000*10^-01,   3.30464032097000*10^-01} 
{-2.77516654223000*10^-01,   1.13084715940000*10^-01,  -9.54042113143000*10^-01} 
{ 4.39742836653000*10^-01,   8.60974341599000*10^-01,   2.55635327609000*10^-01} 
{-1.24037942229000*10^-01,  -8.26840791210000*10^-02,   9.88826542902000*10^-01} 
{ 4.28996606353000*10^-01,  -3.11683457400000*10^-01,   8.47829778977000*10^-01} 
{-1.07209702482000*10^-01,  -9.81957178634000*10^-01,  -1.55776054073000*10^-01} 
{ 4.72025245714000*10^-01,  -8.79828599506000*10^-01,  -5.56219641890000*10^-02} 
{ 4.98065389956000*10^-01,   6.55980174853000*10^-01,  -5.67116282193000*10^-01} 
{-8.20402312623000*10^-01,  -2.89871758819000*10^-01,  -4.92863478949000*10^-01} 
{-6.95088358145000*10^-01,  -5.76113051770000*10^-02,   7.16612246537000*10^-01} 
{ 2.37942293684000*10^-01,   1.91863995286000*10^-01,   9.52140573754000*10^-01} 
{-3.53053365042000*10^-01,   7.32166822550000*10^-01,   5.82481815501000*10^-01} 
{ 8.29002438937000*10^-01,  -2.14845862400000*10^-01,   5.16329557208000*10^-01} 
{ 2.90876527147000*10^-01,  -1.10005816407000*10^-01,   9.50415470366000*10^-01} 
{ 6.27044458207000*10^-01,   3.99456232620000*10^-02,   7.77958607263000*10^-01} 
{ 9.14301567902000*10^-01,  -4.01290477418000*10^-01,  -5.49417479340000*10^-02} 
{ 3.81141575426000*10^-01,  -7.34598763074000*10^-01,  -5.61333908447000*10^-01} 
{ 2.93461420984000*10^-01,  -9.38564647510000*10^-01,   1.81595145417000*10^-01} 
{ 4.24661638359000*10^-01,  -8.83567924835000*10^-01,  -1.97408751350000*10^-01} 
{-6.75057202022000*10^-01,  -2.17079381372000*10^-01,   7.05105890049000*10^-01} 
{ 7.80129985617000*10^-01,   1.80673591234000*10^-01,  -5.98960982845000*10^-01} 
{-2.39029311264000*10^-01,   6.86915005009000*10^-01,   6.86303696806000*10^-01} 
{ 8.94174268861000*10^-01,  -3.97729349772000*10^-01,  -2.05581471047000*10^-01} 
{-8.76598162252000*10^-01,   3.61492412545000*10^-01,   3.17645868238000*10^-01} 
{ 7.42454493591000*10^-01,  -2.97611450894000*10^-01,   6.00157270424000*10^-01} 
{ 2.02940637711000*10^-01,   9.31518973034000*10^-01,   3.01807058305000*10^-01} 
{-6.41836581623000*10^-01,   2.49861416770000*10^-02,  -7.66434273251000*10^-01} 
{ 2.41992471333000*10^-01,  -8.62435969736000*10^-01,   4.44571526217000*10^-01} 
{-3.84016823825000*10^-01,  -8.97210416704000*10^-01,   2.18047121462000*10^-01} 
{-5.72480783662000*10^-01,   8.16247508129000*10^-01,  -7.74968245250000*10^-02} 
{-8.15015886820000*10^-01,   5.66192785945000*10^-01,   1.23186173634000*10^-01} 
{ 3.35492254913000*10^-01,  -9.38242838167000*10^-01,  -8.45300155060000*10^-02} 
{-9.84355111115000*10^-01,  -5.67146484360000*10^-02,   1.66818655658000*10^-01} 
{-3.91329516529000*10^-01,   5.02651899584000*10^-01,   7.70845170795000*10^-01} 
{-3.27781698190000*10^-01,  -1.93828599629000*10^-01,  -9.24656494217000*10^-01} 
{-1.58989930470000*10^-01,   5.06695561348000*10^-01,  -8.47338073097000*10^-01} 
{-1.57701784813000*10^-01,   3.70096884375000*10^-01,   9.15509936179000*10^-01} 
{-7.62471979302000*10^-01,   5.88203717306000*10^-01,   2.69541959120000*10^-01} 
{ 2.22694489993000*10^-01,  -5.80436312450000*10^-01,  -7.83262951579000*10^-01} 
{-5.04639566545000*10^-01,   1.19314468389000*10^-01,   8.55045592650000*10^-01} 
{ 8.52340214607000*10^-01,  -3.91510346919000*10^-01,  -3.46750352300000*10^-01} 
{-7.40487374011000*10^-01,  -4.06874879889000*10^-01,   5.34912405022000*10^-01} 
{ 5.61682967090000*10^-01,   7.03217146216000*10^-01,   4.35887473723000*10^-01} 
{-9.51019978679000*10^-01,  -1.83300623071000*10^-01,   2.48921436875000*10^-01} 
{-5.23034972704000*10^-01,  -4.88129802312000*10^-01,  -6.98687135579000*10^-01} 
{-6.47747761109000*10^-01,   7.59639458110000*10^-01,   5.80580025500000*10^-02} 
{ 3.37018342110000*10^-02,   6.69199713758000*10^-01,   7.42317943659000*10^-01} 
{ 9.48971640577000*10^-01,   2.88917832718000*10^-01,   1.26409300760000*10^-01} 
{ 4.27051641319000*10^-01,  -4.55540967540000*10^-01,   7.81094951040000*10^-01} 
{ 6.91403511368000*10^-01,  -4.83487179187000*10^-01,  -5.36843861872000*10^-01} 
{-9.48434000849000*10^-01,   3.16439349937000*10^-01,   1.84142293990000*10^-02} 
{-8.98721432904000*10^-01,  -3.34894514405000*10^-01,  -2.83099717875000*10^-01} 
{-9.28662948972000*10^-01,  -3.21850516044000*10^-01,   1.84383764276000*10^-01} 
{-3.18266457672000*10^-01,   8.31062229182000*10^-01,  -4.56116249598000*10^-01} 
{ 8.08012316407000*10^-01,   7.65484959440000*10^-02,   5.84171570948000*10^-01} 
{-1.98679076192000*10^-01,   2.26322369255000*10^-01,  -9.53574753157000*10^-01} 
{-1.91265027490000*10^-02,   5.51775909040000*10^-01,  -8.33773064506000*10^-01} 
{-9.40647755666000*10^-01,  -3.38194396813000*10^-01,   2.83962977280000*10^-02} 
{ 8.12100480468000*10^-01,  -5.16429280062000*10^-01,  -2.71649789835000*10^-01} 
{ 2.36219839630000*10^-02,  -1.44426921318000*10^-01,   9.89233474096000*10^-01} 
{ 3.67359718018000*10^-01,   7.48235163593000*10^-01,  -5.52440926742000*10^-01} 
{-1.89138107980000*10^-02,   4.34432144797000*10^-01,   9.00505957408000*10^-01} 
{-8.68546024632000*10^-01,   1.14598525744000*10^-01,   4.82177333554000*10^-01} 
{-9.96853694974000*10^-01,  -7.66028124340000*10^-02,   2.03646739390000*10^-02} 
{ 6.94421184725000*10^-01,  -6.29524110675000*10^-01,   3.48537820448000*10^-01} 
{ 6.59962850521000*10^-01,   7.19948319259000*10^-01,  -2.14763715576000*10^-01} 
{-8.46127616219000*10^-01,  -1.51967768378000*10^-01,   5.10856001674000*10^-01} 
{-1.82892669526000*10^-01,   8.68770575832000*10^-01,   4.60204256828000*10^-01} 
{ 7.06697807038000*10^-01,   7.03803902686000*10^-01,  -7.23759358650000*10^-02} 
{-5.33403061675000*10^-01,  -6.00245999714000*10^-01,  -5.95974759217000*10^-01} 
{ 1.70480702945000*10^-01,  -2.04598475805000*10^-01,   9.63885778307000*10^-01} 
{ 1.29828522226000*10^-01,  -9.60301571090000*10^-01,  -2.46911821060000*10^-01} 
{ 8.70273946237000*10^-01,   3.99553724300000*10^-01,  -2.88062631903000*10^-01} 
{ 7.99094297610000*10^-02,   8.48812463963000*10^-01,   5.22620210148000*10^-01} 
{ 7.94613838488000*10^-01,  -3.74660300097000*10^-01,  -4.77722207161000*10^-01} 
{-4.84317564646000*10^-01,   6.62209566235000*10^-01,   5.71764800388000*10^-01} 
{-4.13805687076000*10^-01,  -8.38583900620000*10^-02,  -9.06494690420000*10^-01} 
{ 3.16544678870000*10^-02,   9.58446425805000*10^-01,  -2.83510923112000*10^-01} 
{-7.15082500239000*10^-01,   6.78986206029000*10^-01,   1.66237029190000*10^-01} 
{ 7.12100507012000*10^-01,  -2.04131195218000*10^-01,  -6.71746472304000*10^-01} 
{ 7.88175915993000*10^-01,  -8.56021088110000*10^-02,  -6.09467804249000*10^-01} 
{-1.25762395996000*10^-01,   9.42224121063000*10^-01,  -3.10479508891000*10^-01} 
{-5.54439797677000*10^-01,  -8.31383418969000*10^-01,   3.73914617890000*10^-02} 
{-4.01134248331000*10^-01,  -7.96184296240000*10^-01,  -4.52970066600000*10^-01} 
{ 4.59417651680000*10^-01,   8.76659397068000*10^-01,  -1.42841600581000*10^-01} 
{-4.02457795478000*10^-01,   8.49555489152000*10^-01,   3.41003216569000*10^-01} 
{-2.62630444344000*10^-01,   9.02905537855000*10^-01,   3.40274652912000*10^-01} 
{-7.10070304570000*10^-02,   8.37682579526000*10^-01,  -5.41521834818000*10^-01} 
{-1.46509194020000*10^-01,   6.62851849520000*10^-02,   9.86985982840000*10^-01} 
{ 8.60203990902000*10^-01,  -5.08722717205000*10^-01,   3.53594546870000*10^-02} 
{-9.83421308065000*10^-01,   1.78279161701000*10^-01,  -3.31522449750000*10^-02} 
{-7.90478205862000*10^-01,   4.09275209665000*10^-01,  -4.55673138127000*10^-01} 
{-2.74919208864000*10^-01,   9.03172542390000*10^-01,  -3.29694991272000*10^-01} 
{ 5.88968075060000*10^-02,  -2.29312943970000*10^-01,  -9.71569215133000*10^-01} 
{-3.52146267255000*10^-01,  -2.66890127802000*10^-01,   8.97085651507000*10^-01} 
{-6.40080255266000*10^-01,  -4.80937287986000*10^-01,  -5.99163243067000*10^-01} 
{-8.07779202750000*10^-01,  -5.58718896725000*10^-01,   1.87951999314000*10^-01} 
{-7.67784375422000*10^-01,  -1.33013195706000*10^-01,   6.26749266155000*10^-01} 
{ 1.23854996136000*10^-01,  -4.78807587544000*10^-01,  -8.69139363993000*10^-01} 
{ 1.96358850500000*10^-03,   2.33605360880000*10^-02,  -9.99725177073000*10^-01} 
{-6.58451984324000*10^-01,  -3.60607198614000*10^-01,   6.60608380698000*10^-01} 
{-8.29153056978000*10^-01,  -3.95883800629000*10^-01,  -3.94691302797000*10^-01} 
{ 6.53512368087000*10^-01,   7.33118461732000*10^-01,   1.88305352618000*10^-01} 
{-4.52061978942000*10^-01,  -3.56423076908000*10^-01,   8.17681207710000*10^-01} 
{ 2.04035871602000*10^-01,   7.90373406377000*10^-01,   5.77649756852000*10^-01} 
{-3.81382542007000*10^-01,   6.27212968567000*10^-01,  -6.79081179768000*10^-01} 
{-3.09037824723000*10^-01,   2.93399503183000*10^-01,  -9.04661458460000*10^-01} 
{-2.59534957863000*10^-01,  -8.71957160912000*10^-01,  -4.15129275265000*10^-01} 
{-8.91487238065000*10^-01,  -4.50756136340000*10^-01,  -4.54907674130000*10^-02} 
{ 5.09455059494000*10^-01,   8.68794061930000*10^-02,   8.56100175876000*10^-01} 
{-1.91169163518000*10^-01,  -1.52725183382000*10^-01,  -9.69602686300000*10^-01} 
{-2.41667847320000*10^-02,   9.10190246290000*10^-01,  -4.13484802713000*10^-01} 
{ 1.02749116295000*10^-01,   4.58087674975000*10^-01,  -8.82948640146000*10^-01} 
{ 6.09536808008000*10^-01,  -4.44841356664000*10^-01,  -6.56186747112000*10^-01} 
{ 9.83599283659000*10^-01,   1.65610342871000*10^-01,   7.14539258580000*10^-02} 
{-6.97097740344000*10^-01,  -7.00291149211000*10^-01,  -1.53775962827000*10^-01} 
{-5.78196985014000*10^-01,   6.83720579164000*10^-01,   4.45212776263000*10^-01} 
{-4.13441074037000*10^-01,   8.46302095714000*10^-01,  -3.35915526717000*10^-01} 
{-3.51401548174000*10^-01,   7.39968417106000*10^-01,  -5.73553566484000*10^-01} 
{-3.86415121100000*10^-03,  -7.10072154479000*10^-01,  -7.04118316598000*10^-01} 
{-3.30620767400000*10^-02,  -9.61933261597000*10^-01,  -2.71277163276000*10^-01} 
{-7.23904845233000*10^-01,  -7.92494000000000*10^-02,  -6.85332990340000*10^-01} 
{ 9.32622837024000*10^-01,   2.63860090145000*10^-01,  -2.46155431974000*10^-01} 
{-4.79797430290000*10^-01,   6.66351722311000*10^-01,  -5.70762479548000*10^-01} 
{ 2.42607816630000*10^-01,  -9.69513756089000*10^-01,   3.44169153910000*10^-02} 
{ 6.93537292313000*10^-01,  -6.87404654296000*10^-01,   2.15594214728000*10^-01} 
{ 8.31889708137000*10^-01,  -4.37374493677000*10^-01,   3.41559754328000*10^-01} 
{ 8.24812054508000*10^-01,   5.57780014803000*10^-01,   9.25555499390000*10^-02} 
{-3.79942348630000*10^-01,  -6.23804587265000*10^-01,   6.83016580052000*10^-01} 
{-6.40102539508000*10^-01,  -6.70222248129000*10^-01,  -3.75594032205000*10^-01} 
{-2.87226787102000*10^-01,  -3.46773517160000*10^-02,  -9.57234691206000*10^-01} 
{-8.94803532439000*10^-01,   3.78383674252000*10^-01,  -2.36965046776000*10^-01} 
{ 5.04669005260000*10^-01,  -7.22562118938000*10^-01,   4.72454420453000*10^-01} 
{ 6.05745772708000*10^-01,   6.46343948732000*10^-01,  -4.64016765628000*10^-01} 
{ 8.61030084619000*10^-01,   1.72113343557000*10^-01,   4.78543822811000*10^-01} 
{ 2.18285539193000*10^-01,   3.58005147658000*10^-01,  -9.07845657383000*10^-01} 
{ 5.78656553840000*10^-01,   7.37003172970000*10^-01,  -3.49260527015000*10^-01} 
{ 8.03252032520000*10^-01,   4.18690489102000*10^-01,  -4.23656047505000*10^-01} 
{ 4.06688745340000*10^-02,  -9.90136023996000*10^-01,  -1.34077203986000*10^-01} 
{ 3.24982364130000*10^-02,   7.74315877664000*10^-01,  -6.31964228598000*10^-01} 
{ 8.25264963040000*10^-02,   9.18503765419000*10^-01,   3.86704293123000*10^-01} 
{-8.92611003801000*10^-01,  -3.09518195124000*10^-01,   3.27786642163000*10^-01} 
{ 3.31863662148000*10^-01,   8.73775138754000*10^-01,   3.55504594403000*10^-01} 
{ 1.03758501204000*10^-01,  -8.68099470110000*10^-02,  -9.90806846226000*10^-01} 
{ 5.42621925074000*10^-01,  -2.11387856025000*10^-01,   8.12943184211000*10^-01} 
{ 9.20114504345000*10^-01,  -3.79045828354000*10^-01,   9.85573888690000*10^-02} 
{ 6.11148351400000*10^-03,  -8.72300660712000*10^-01,  -4.88931699822000*10^-01} 
{ 5.18675992522000*10^-01,  -3.65224936835000*10^-01,  -7.73036842780000*10^-01} 
{-8.68644722932000*10^-01,  -1.28558415019000*10^-01,  -4.78465337564000*10^-01} 
{-6.30740002897000*10^-01,  -4.92798092001000*10^-01,   5.99430637577000*10^-01} 
{-5.81990831310000*10^-02,  -6.09481883901000*10^-01,  -7.90660926010000*10^-01} 
{-2.95405900802000*10^-01,   4.39760028817000*10^-01,  -8.48142954240000*10^-01} 
{ 3.68015210170000*10^-01,  -8.67747158843000*10^-01,  -3.34035437347000*10^-01} 
{-7.63481584199000*10^-01,   6.30572070952000*10^-01,  -1.39551904048000*10^-01} 
{ 3.34080953654000*10^-01,   8.01070788049000*10^-01,   4.96664382597000*10^-01} 
{ 1.33415157242000*10^-01,   4.78927241661000*10^-01,   8.67657243969000*10^-01} 
{ 3.94569473836000*10^-01,  -4.13157710268000*10^-01,  -8.20740907207000*10^-01} 
{-8.57801264813000*10^-01,  -4.40180716693000*10^-01,   2.65363763043000*10^-01} 
{-1.76366941826000*10^-01,   3.71846293300000*10^-01,  -9.11386326423000*10^-01} 
{-3.69640364225000*10^-01,  -8.69726705235000*10^-01,  -3.27019050419000*10^-01} 
{-1.72654640775000*10^-01,   9.82757166817000*10^-01,  -6.61719433610000*10^-02} 
{-9.95450282707000*10^-01,   6.66622696570000*10^-02,   6.80799270140000*10^-02} 
{ 5.98782841238000*10^-01,  -8.00668500434000*10^-01,  -1.97246407300000*10^-02} 
{-1.04064662184000*10^-01,   1.27919034979000*10^-01,  -9.86309924200000*10^-01} 
{ 5.92301381396000*10^-01,  -7.26802088924000*10^-01,   3.47761120789000*10^-01} 
{-1.60287048949000*10^-01,   2.18523387898000*10^-01,   9.62577576552000*10^-01} 
{-9.52543535090000*10^-02,  -9.63259239812000*10^-01,   2.51114008080000*10^-01} 
{ 2.21623659933000*10^-01,  -9.06521030173000*10^-01,  -3.59308468050000*10^-01} 
{ 3.05838190494000*10^-01,  -8.30441192448000*10^-01,  -4.65650541845000*10^-01} 
{-1.46408434425000*10^-01,  -9.82436977157000*10^-01,   1.15681270065000*10^-01} 
{-3.43503610680000*10^-02,   2.93553059998000*10^-01,   9.55325417677000*10^-01} 
{-7.10053990145000*10^-01,   2.34722911268000*10^-01,   6.63873847960000*10^-01} 
{ 9.50054625465000*10^-01,   2.02130034668000*10^-01,   2.37780692482000*10^-01} 
{ 1.03515976751000*10^-01,   2.22726008460000*10^-01,   9.69369675466000*10^-01} 
{-3.16227644015000*10^-01,   9.46168072215000*10^-01,  -6.90366299960000*10^-02} 
{-2.77363637121000*10^-01,   4.40749455912000*10^-01,   8.53703303213000*10^-01} 
{-7.35376717167000*10^-01,  -6.23225276001000*10^-01,  -2.66104000724000*10^-01} 
{ 9.67578090571000*10^-01,   2.34103730573000*10^-01,  -9.48054955100000*10^-02} 
{-6.98359121375000*10^-01,   4.84143046406000*10^-01,  -5.27162259849000*10^-01} 
{ 8.95611336143000*10^-01,   4.30183459918000*10^-01,   1.13236590313000*10^-01} 
{-6.35983996410000*10^-01,   3.09924525731000*10^-01,  -7.06732725053000*10^-01} 
{ 4.47173282929000*10^-01,   7.16176642695000*10^-01,   5.35842394267000*10^-01} 
{-9.31568157004000*10^-01,   2.31350884422000*10^-01,  -2.80459510683000*10^-01} 
{ 1.58513643054000*10^-01,  -8.59982622593000*10^-01,  -4.85080729161000*10^-01} 
{-5.88172451659000*10^-01,  -6.15584243339000*10^-01,   5.24508538026000*10^-01} 
{-2.14227331817000*10^-01,   7.97672906090000*10^-01,  -5.63759332688000*10^-01} 
{ 3.80315991619000*10^-01,   1.25548899946000*10^-01,   9.16295378271000*10^-01} 
{ 1.38808840427000*10^-01,  -8.24042822432000*10^-01,   5.49259076046000*10^-01} 
{-2.92441626176000*10^-01,  -9.50992024095000*10^-01,   1.00459272285000*10^-01} 
{-2.41329665196000*10^-01,  -1.74544946026000*10^-01,   9.54617229319000*10^-01} 
{-7.57862513323000*10^-01,   6.52053448067000*10^-01,   2.16958927760000*10^-02} 
{ 6.29424497204000*10^-01,   7.75750994475000*10^-01,   4.51131565200000*10^-02} 
{-4.30532356025000*10^-01,  -8.99553253454000*10^-01,   7.37958983660000*10^-02} 
{ 5.60100189737000*10^-01,  -8.12570571301000*10^-01,  -1.61297377882000*10^-01} 
{ 8.96910528292000*10^-01,  -1.21047826747000*10^-01,   4.25322146000000*10^-01} 
{ 7.44034064323000*10^-01,   5.35470683650000*10^-02,  -6.65992509415000*10^-01} 
{-8.07233408870000*10^-01,   3.75298422025000*10^-01,   4.55549468257000*10^-01} 
{-8.32920593731000*10^-01,  -5.52335715187000*10^-01,   3.41839475080000*10^-02} 
{ 7.87349181110000*10^-01,  -6.03491136554000*10^-01,   1.26014741624000*10^-01} 
{ 8.47399921336000*10^-01,   5.01583354677000*10^-01,  -1.74147959022000*10^-01} 
{ 5.93087060609000*10^-01,   7.99258171116000*10^-01,  -9.71293696140000*10^-02} 
{ 2.44284229847000*10^-01,   4.88189407167000*10^-01,  -8.37852205212000*10^-01} 
{-4.15477399200000*10^-02,   8.95618190112000*10^-01,   4.42879038619000*10^-01} 
{ 8.01460527519000*10^-01,  -2.30216707744000*10^-01,  -5.51961312326000*10^-01} 
{-8.82231361415000*10^-01,  -4.34373314251000*10^-01,  -1.81625022511000*10^-01} 
{-7.10121353770000*10^-02,   9.76907603430000*10^-01,   2.01516279716000*10^-01} 
{-6.82977054702000*10^-01,   7.26023545023000*10^-01,  -8.02007158490000*10^-02} 
