{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{ 2.14555131053000*10^-01,   8.67583483857000*10^-01,   4.48625672780000*10^-01} 
{ 5.87098847327000*10^-01,  -7.09035956094000*10^-01,  -3.90618684183000*10^-01} 
{ 3.56359708289000*10^-01,   4.12707874900000*10^-03,  -9.34339727042000*10^-01} 
{-2.74735733700000*10^-02,   9.84417283446000*10^-01,   1.73688844834000*10^-01} 
{-8.95980156843000*10^-01,  -4.37943515255000*10^-01,  -7.36548436280000*10^-02} 
{ 6.25369499893000*10^-01,  -2.78750232342000*10^-01,   7.28842436040000*10^-01} 
{-6.57975039601000*10^-01,   3.41080338091000*10^-01,  -6.71366554298000*10^-01} 
{ 8.48304067178000*10^-01,   3.38855907280000*10^-01,   4.06886819289000*10^-01} 
{-1.92873130619000*10^-01,  -7.77414713349000*10^-01,  -5.98687162844000*10^-01} 
{ 6.08956163135000*10^-01,   7.50024742556000*10^-01,  -2.58138096634000*10^-01} 
{ 2.22179971961000*10^-01,  -9.45556610186000*10^-01,   2.37820850626000*10^-01} 
{-6.74352036400000*10^-03,  -9.69521331279000*10^-01,  -2.44914093362000*10^-01} 
{ 1.29924230534000*10^-01,  -1.72073343109000*10^-01,   9.76478601359000*10^-01} 
{-2.81784381948000*10^-01,   8.93020119012000*10^-01,  -3.50874092987000*10^-01} 
{-9.65775305153000*10^-01,  -2.58649368933000*10^-01,  -1.94567187920000*10^-02} 
{-8.91459265469000*10^-01,  -2.04331439095000*10^-01,  -4.04411969417000*10^-01} 
{ 8.42592138837000*10^-01,   4.72968603751000*10^-01,   2.57563948248000*10^-01} 
{-3.59255882992000*10^-01,  -9.12879000164000*10^-01,   1.93874035382000*10^-01} 
{ 4.29050245158000*10^-01,   6.95510186955000*10^-01,  -5.76351860387000*10^-01} 
{ 4.03584041530000*10^-01,  -5.30491791388000*10^-01,  -7.45451796357000*10^-01} 
{ 5.95102114089000*10^-01,   8.89895667710000*10^-02,   7.98707913328000*10^-01} 
{-8.44736991300000*10^-02,  -1.78497137078000*10^-01,   9.80307587551000*10^-01} 
{-9.55568002348000*10^-01,  -2.26107603549000*10^-01,   1.89116748351000*10^-01} 
{ 2.40093545315000*10^-01,  -3.32284319558000*10^-01,   9.12108667031000*10^-01} 
{-3.53247545934000*10^-01,   9.10625601992000*10^-01,   2.14422909898000*10^-01} 
{-4.74081271011000*10^-01,  -2.62468932985000*10^-01,  -8.40450479026000*10^-01}
