{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}  
{ 4.50346188752000*10^-01,  -5.89312118490000*10^-02,  -8.90907078514000*10^-01}  
{-3.69139760691000*10^-01,   9.12962295476000*10^-01,  -1.73884111169000*10^-01}  
{-8.67795260213000*10^-01,   3.60017533041000*10^-01,   3.42518265578000*10^-01}  
{ 3.22197169613000*10^-01,  -5.11224383013000*10^-01,  -7.96767603575000*10^-01}  
{ 4.01672896350000*10^-01,  -3.79758282111000*10^-01,  -8.33332185569000*10^-01}  
{ 4.68573678811000*10^-01,   8.81630323178000*10^-01,   5.62732687670000*10^-02}  
{ 8.79411948797000*10^-01,   4.20085319740000*10^-01,  -2.23970865187000*10^-01}  
{ 8.31444894264000*10^-01,   2.63284580686000*10^-01,  -4.89265385424000*10^-01}  
{-7.77717115170000*10^-02,   9.75519199303000*10^-01,   2.05703312270000*10^-01}  
{-8.20008140980000*10^-02,   9.31053855485000*10^-01,   3.55548287402000*10^-01}  
{ 2.36711278002000*10^-01,  -6.28565908855000*10^-01,  -7.40859412502000*10^-01}  
{-8.69062146517000*10^-01,  -2.72545949701000*10^-01,   4.12855532594000*10^-01}  
{ 7.82466002355000*10^-01,  -5.12525447000000*10^-04,  -6.22693096538000*10^-01}  
{ 1.62800766430000*10^-02,   8.83208813492000*10^-01,   4.68697291303000*10^-01}  
{ 4.94042023963000*10^-01,  -4.98850508157000*10^-01,   7.12088933400000*10^-01}  
{-8.61774505611000*10^-01,  -2.88199970980000*10^-02,   5.06472219619000*10^-01}  
{ 3.42004424504000*10^-01,  -5.78098708286000*10^-01,   7.40833893054000*10^-01}  
{-7.48562799601000*10^-01,   6.50040240571000*10^-01,  -1.30772400344000*10^-01}  
{-6.67457814688000*10^-01,   5.31378611652000*10^-01,   5.21667362110000*10^-01}  
{-8.41804623126000*10^-01,   5.28981437385000*10^-01,   1.07441218280000*10^-01}  
{-6.33371509874000*10^-01,  -5.87123294587000*10^-01,   5.04109876349000*10^-01}  
{ 7.77451022690000*10^-02,   9.48313596284000*10^-01,   3.07663813562000*10^-01}  
{-9.36611129915000*10^-01,   2.55852780345000*10^-01,   2.39371982717000*10^-01}  
{-1.66124191114000*10^-01,   3.38042314485000*10^-01,  -9.26353143647000*10^-01}  
{-2.35739308810000*10^-02,  -2.81782395754000*10^-01,  -9.59188694275000*10^-01}  
{-2.80542045044000*10^-01,   6.49367420210000*10^-02,  -9.57642616271000*10^-01}  
{-8.99398305643000*10^-01,   4.10418462588000*10^-01,  -1.50463860686000*10^-01}  
{-4.64937745750000*10^-02,   8.76806814044000*10^-01,  -4.78589740562000*10^-01}  
{-3.43223692983000*10^-01,  -9.31107948329000*10^-01,   1.23432107386000*10^-01}  
{ 4.84040709380000*10^-01,  -4.74355132240000*10^-01,  -7.35317482575000*10^-01}  
{-5.83044494982000*10^-01,  -7.65226837130000*10^-01,   2.72923074525000*10^-01}  
{-1.83520473187000*10^-01,   4.78332950645000*10^-01,  -8.58788579482000*10^-01}  
{-2.82065894250000*10^-02,   4.53310502029000*10^-01,  -8.90906267271000*10^-01}  
{ 3.19288138691000*10^-01,   9.46685778012000*10^-01,   4.29082999040000*10^-02}  
{-1.26600011039000*10^-01,   3.50489442380000*10^-02,  -9.91334458552000*10^-01}  
{ 6.47524293067000*10^-01,  -7.62038543874000*10^-01,   3.08990913600000*10^-03}  
{-7.47619899554000*10^-01,  -5.55047000847000*10^-01,  -3.64674255524000*10^-01}  
{-6.61015104839000*10^-01,   7.38787574043000*10^-01,   1.31346684825000*10^-01}  
{-5.67840559845000*10^-01,  -2.85856544230000*10^-01,  -7.71908760616000*10^-01}  
{-5.08060756768000*10^-01,  -6.48784918642000*10^-01,   5.66526607297000*10^-01}  
{-1.86122986952000*10^-01,  -8.88560565126000*10^-01,  -4.19306994733000*10^-01}  
{-1.30817515194000*10^-01,  -8.11521931215000*10^-01,  -5.69490063896000*10^-01}  
{-6.59666328400000*10^-01,   1.54116113971000*10^-01,   7.35587220247000*10^-01}  
{ 5.19933565673000*10^-01,  -3.56575232845000*10^-01,   7.76223673053000*10^-01}  
{ 6.66281839461000*10^-01,   7.43150800337000*10^-01,  -6.16068045160000*10^-02}  
{-8.47315280854000*10^-01,  -2.50766156310000*10^-02,  -5.30497858788000*10^-01}  
{ 1.47145317460000*10^-01,   2.56292583278000*10^-01,  -9.55333641879000*10^-01}  
{ 2.70012934823000*10^-01,  -5.01301442050000*10^-02,   9.61550822198000*10^-01}  
{-9.44328073774000*10^-01,   1.33596087973000*10^-01,  -3.00660230761000*10^-01}  
{-3.44866464088000*10^-01,   6.15884862224000*10^-01,  -7.08345225460000*10^-01}  
{ 7.37392579825000*10^-01,  -3.39355406757000*10^-01,  -5.84029186877000*10^-01}  
{-3.83988990428000*10^-01,  -5.46765998052000*10^-01,   7.44042605369000*10^-01}  
{ 2.59874133828000*10^-01,  -8.85092561139000*10^-01,  -3.86104380685000*10^-01}  
{-4.34628912687000*10^-01,   6.73152742097000*10^-01,  -5.98300170536000*10^-01}  
{-2.05860877486000*10^-01,  -9.77532612414000*10^-01,   4.52911778200000*10^-02}  
{-8.81603189212000*10^-01,  -4.56129855294000*10^-01,  -1.21331660671000*10^-01}  
{-5.49827504266000*10^-01,   7.30344152780000*10^-02,   8.32079136704000*10^-01}  
{ 7.77985883725000*10^-01,   6.26617227693000*10^-01,  -4.57035521970000*10^-02}  
{-5.91541721961000*10^-01,   3.04312460883000*10^-01,  -7.46640688237000*10^-01}  
{ 8.65759935815000*10^-01,  -4.07514753975000*10^-01,   2.90502080596000*10^-01}  
{ 7.78485273697000*10^-01,   5.07254599002000*10^-01,   3.69666674761000*10^-01}  
{-4.69800916486000*10^-01,  -8.60083034925000*10^-01,   1.98857416013000*10^-01}  
{-4.63777750983000*10^-01,  -8.37725123505000*10^-01,  -2.88317212705000*10^-01}  
{-2.76207013886000*10^-01,  -3.68720103751000*10^-01,  -8.87555728149000*10^-01}  
{-6.96296876059000*10^-01,   4.83927886968000*10^-01,  -5.30079673828000*10^-01}  
{ 2.22169509685000*10^-01,   8.95843753776000*10^-01,  -3.84843705661000*10^-01}  
{ 1.78587048546000*10^-01,   2.26351430669000*10^-01,   9.57534174808000*10^-01}  
{-7.07628288034000*10^-01,  -6.95017235543000*10^-01,  -1.27331254110000*10^-01}  
{ 6.20486803755000*10^-01,  -4.13212650503000*10^-01,  -6.66521891486000*10^-01}  
{-2.42708044033000*10^-01,  -6.50378826261000*10^-01,   7.19791766911000*10^-01}  
{ 8.58654578814000*10^-01,   9.09966145310000*10^-02,  -5.04412460617000*10^-01}  
{ 1.28404906534000*10^-01,  -1.10438731255000*10^-01,   9.85553380907000*10^-01}  
{-4.26242340261000*10^-01,  -1.06979420030000*10^-02,   9.04545754180000*10^-01}  
{ 2.94222914795000*10^-01,   1.20329387003000*10^-01,   9.48131697093000*10^-01}  
{-3.99879596072000*10^-01,   6.57238147556000*10^-01,   6.38853916042000*10^-01}  
{-2.98306099257000*10^-01,   9.48531588059000*10^-01,   1.06307561347000*10^-01}  
{ 5.55370982723000*10^-01,   7.47817695193000*10^-01,   3.63774334315000*10^-01}  
{ 6.34499796134000*10^-01,  -6.99433491742000*10^-01,  -3.28941939156000*10^-01}  
{ 1.84924529935000*10^-01,  -6.79378685760000*10^-02,  -9.80401634149000*10^-01}  
{ 9.81802871437000*10^-01,  -1.68743454717000*10^-01,   8.71135358560000*10^-02}  
{ 2.99236295891000*10^-01,  -7.01214049131000*10^-01,   6.47113974909000*10^-01}  
{-5.16849888306000*10^-01,   7.11007612331000*10^-01,  -4.76795939753000*10^-01}  
{-5.40948489240000*10^-02,  -9.98006799160000*10^-01,  -3.24988638360000*10^-02}  
{ 9.24992612450000*10^-02,  -9.79651819234000*10^-01,   1.78118499155000*10^-01}  
{-7.78058465665000*10^-01,   4.49182465091000*10^-01,   4.39158441866000*10^-01}  
{-5.30643171270000*10^-01,   2.30249708023000*10^-01,   8.15722315950000*10^-01}  
{ 8.54350230459000*10^-01,   4.65859685496000*10^-01,   2.30348512354000*10^-01}  
{ 3.66281789453000*10^-01,  -7.95890269396000*10^-01,  -4.82075025070000*10^-01}  
{-4.10687256868000*10^-01,   9.11566281193000*10^-01,  -1.95676272920000*10^-02}  
{-3.11841395871000*10^-01,   8.94319306401000*10^-01,  -3.20854985967000*10^-01}  
{ 9.05398510936000*10^-01,   1.89331836084000*10^-01,  -3.80009200204000*10^-01}  
{ 8.98799235664000*10^-01,  -2.51347674774000*10^-01,   3.59143815701000*10^-01}  
{ 9.84985612229000*10^-01,  -1.40200263838000*10^-01,  -1.00733458799000*10^-01}  
{-2.27874530467000*10^-01,   9.42336021347000*10^-01,   2.45104102856000*10^-01}  
{-8.51809330586000*10^-01,  -4.45224997646000*10^-01,  -2.76035443010000*10^-01}  
{ 4.47297497898000*10^-01,  -2.19730467577000*10^-01,  -8.66973742389000*10^-01}  
{ 1.77283889907000*10^-01,   7.55988993749000*10^-01,  -6.30119880428000*10^-01}  
{ 5.08233098072000*10^-01,  -7.56387169294000*10^-01,  -4.11797970067000*10^-01}  
{-9.22664025388000*10^-01,   4.94720975560000*10^-02,   3.82418106027000*10^-01}  
{ 5.74045229288000*10^-01,  -1.52450038090000*10^-01,  -8.04506718815000*10^-01}  
{ 1.51127124100000*10^-01,   9.56654852623000*10^-01,  -2.48941931610000*10^-01}  
{-2.80686326672000*10^-01,   4.82816777420000*10^-02,   9.58584407141000*10^-01}  
{ 1.51344467853000*10^-01,  -7.67889311648000*10^-01,   6.22447473372000*10^-01}  
{-9.84948075565000*10^-01,  -1.68832552817000*10^-01,   3.70520923760000*10^-02}  
{-9.60500061466000*10^-01,   2.64640151772000*10^-01,   8.60535995380000*10^-02}  
{-6.22501068846000*10^-01,  -1.17503280990000*10^-01,  -7.73747632140000*10^-01}  
{ 5.06353317781000*10^-01,  -8.30285021280000*10^-01,   2.32880014191000*10^-01}  
{ 2.63537423343000*10^-01,  -9.35374150293000*10^-01,  -2.35845766257000*10^-01}  
{-3.26066545389000*10^-01,  -9.01788049063000*10^-01,   2.83652820444000*10^-01}  
{ 7.70430608031000*10^-01,   1.63389495482000*10^-01,  -6.16230923417000*10^-01}  
{-6.95599079781000*10^-01,   1.99373868499000*10^-01,  -6.90211547837000*10^-01}  
{-9.76731925913000*10^-01,  -1.24977093280000*10^-02,  -2.14099397860000*10^-01}  
{-4.28605304442000*10^-01,   1.08910559904000*10^-01,  -8.96903552756000*10^-01}  
{-1.99104167929000*10^-01,   6.08042161150000*10^-01,  -7.68532537097000*10^-01}  
{-6.33937694040000*10^-01,  -6.23816233919000*10^-01,  -4.57139263655000*10^-01}  
{ 6.50922929195000*10^-01,  -7.41280708143000*10^-01,  -1.63713933382000*10^-01}  
{-6.89907232303000*10^-01,  -2.32292956307000*10^-01,  -6.85615047433000*10^-01}  
{ 6.61953379007000*10^-01,   6.67712657235000*10^-01,  -3.40554740664000*10^-01}  
{ 2.35955767849000*10^-01,  -9.44409380657000*10^-01,   2.28944965758000*10^-01}  
{-7.12099388523000*10^-01,   3.40301471780000*10^-01,  -6.14092313231000*10^-01}  
{-3.97561230740000*10^-02,  -9.43481790133000*10^-01,  -3.29031248313000*10^-01}  
{ 9.86355883790000*10^-02,   4.67815748395000*10^-01,   8.78304870907000*10^-01}  
{ 5.25119761531000*10^-01,  -8.48104246914000*10^-01,   7.04870372240000*10^-02}  
{-4.93452248410000*10^-01,  -4.29230362102000*10^-01,   7.56482765692000*10^-01}  
{-2.06833107995000*10^-01,   9.54407376819000*10^-01,  -2.15236206319000*10^-01}  
{ 3.15231189258000*10^-01,   2.93714178940000*10^-02,  -9.48560286502000*10^-01}  
{ 7.87646797662000*10^-01,  -4.19488307378000*10^-01,  -4.51267195912000*10^-01}  
{ 6.13998293711000*10^-01,   5.34976657986000*10^-01,  -5.80349955398000*10^-01}  
{ 6.39176154480000*10^-02,  -5.72451527522000*10^-01,   8.17443445795000*10^-01}  
{-4.79970277411000*10^-01,   8.37411385539000*10^-01,  -2.61477922914000*10^-01}  
{ 3.12161579538000*10^-01,   7.38874762133000*10^-01,   5.97176049539000*10^-01}  
{-8.33306247252000*10^-01,  -2.78464852727000*10^-01,  -4.77554210626000*10^-01}  
{ 3.31289356237000*10^-01,   7.00574593309000*10^-01,  -6.32014716327000*10^-01}  
{ 9.61351591980000*10^-01,   2.70110877637000*10^-01,   5.33219502540000*10^-02}  
{ 8.38923049461000*10^-01,  -2.13830887830000*10^-01,   5.00484234010000*10^-01}  
{-9.65974970451000*10^-01,  -1.65015204682000*10^-01,   1.99154057666000*10^-01}  
{-8.39857661286000*10^-01,  -4.18187925842000*10^-01,   3.46060641303000*10^-01}  
{ 6.74993202245000*10^-01,   6.36461238813000*10^-01,   3.73230851367000*10^-01}  
{-3.50316004722000*10^-01,   4.42689119516000*10^-01,   8.25412042738000*10^-01}  
{-8.29783944412000*10^-01,  -1.84488097918000*10^-01,   5.26709357542000*10^-01}  
{ 6.01002550879000*10^-01,  -6.37882779312000*10^-01,  -4.81561516001000*10^-01}  
{-4.52815440012000*10^-01,   7.27966645234000*10^-01,   5.14803594309000*10^-01}  
{-2.99000715028000*10^-01,  -2.73592652361000*10^-01,   9.14191245302000*10^-01}  
{-1.86744979246000*10^-01,  -2.51748194324000*10^-01,  -9.49604738500000*10^-01}  
{-9.47869614151000*10^-01,  -3.16383740466000*10^-01,  -3.80068854150000*10^-02}  
{ 1.14033996547000*10^-01,  -9.52463011149000*10^-01,  -2.82507451272000*10^-01}  
{ 4.01855034122000*10^-01,  -8.54600873076000*10^-01,  -3.28891896052000*10^-01}  
{ 5.35219104830000*10^-01,   3.40758522033000*10^-01,  -7.72932170043000*10^-01}  
{ 9.24611126215000*10^-01,   3.16504664323000*10^-01,   2.11941177551000*10^-01}  
{ 2.54973313303000*10^-01,   4.96523400811000*10^-01,  -8.29730752684000*10^-01}  
{ 8.18514296235000*10^-01,  -4.87360891166000*10^-01,  -3.04160662513000*10^-01}  
{ 8.07563114833000*10^-01,  -5.52564765262000*10^-01,   2.06189223169000*10^-01}  
{-2.67652056680000*10^-01,  -7.62645091303000*10^-01,   5.88841949309000*10^-01}  
{-7.14893709375000*10^-01,  -6.98400644444000*10^-01,   3.41104696010000*10^-02}  
{-7.18866862105000*10^-01,   5.87075075643000*10^-01,   3.72254335267000*10^-01}  
{ 7.14385771236000*10^-01,  -4.75160362063000*10^-01,   5.13688232471000*10^-01}  
{ 4.61586622233000*10^-01,   8.54852119673000*10^-01,  -2.36992919019000*10^-01}  
{ 3.95652989966000*10^-01,  -2.97212288561000*10^-01,   8.68978461793000*10^-01}  
{-1.94707982839000*10^-01,  -9.43317240121000*10^-01,  -2.68777577020000*10^-01}  
{-6.23059286809000*10^-01,  -3.59640537497000*10^-01,   6.94590389302000*10^-01}  
{-2.83421844043000*10^-01,   7.90123922040000*10^-01,   5.43485276837000*10^-01}  
{-8.93084628081000*10^-01,  -2.98507484347000*10^-01,  -3.36590446796000*10^-01}  
{-2.50648752086000*10^-01,   7.21052223812000*10^-01,  -6.45955798499000*10^-01}  
{-5.58435085237000*10^-01,  -7.39042998693000*10^-01,  -3.76783361707000*10^-01}  
{-7.81373872029000*10^-01,   8.86861670730000*10^-02,  -6.17729419633000*10^-01}  
{-3.59146126463000*10^-01,  -4.78670859560000*10^-01,  -8.01179298319000*10^-01}  
{-6.78503586796000*10^-01,  -6.74725403474000*10^-01,  -2.90479797254000*10^-01}  
{-5.73569574426000*10^-01,  -5.45193680720000*10^-01,  -6.11376965379000*10^-01}  
{-3.77413329057000*10^-01,   8.82925307453000*10^-01,   2.79288525560000*10^-01}  
{ 5.92779495225000*10^-01,  -5.62310443739000*10^-01,   5.76558266702000*10^-01}  
{-4.33680715073000*10^-01,  -1.66560725157000*10^-01,   8.85538571836000*10^-01}  
{ 2.98566997398000*10^-01,   1.90352168362000*10^-01,  -9.35213237751000*10^-01}  
{ 7.54552958853000*10^-01,   4.33721719707000*10^-01,  -4.92478732679000*10^-01}  
{ 2.22244205458000*10^-01,   9.58050269119000*10^-01,   1.80961860572000*10^-01}  
{ 5.22503548996000*10^-01,   8.25603265470000*10^-01,   2.13000679182000*10^-01}  
{ 4.42403209016000*10^-01,   1.05664656054000*10^-01,  -8.90569694697000*10^-01}  
{-1.74839901566000*10^-01,  -9.15147596025000*10^-01,   3.63229798213000*10^-01}  
{ 3.79620779811000*10^-01,   8.42255831028000*10^-01,  -3.82744273159000*10^-01}  
{ 1.20811646184000*10^-01,   8.54727104714000*10^-01,  -5.04822862611000*10^-01}  
{ 2.26119520664000*10^-01,  -4.12352073291000*10^-01,  -8.82516702407000*10^-01}  
{-8.19777913721000*10^-01,   5.00615804487000*10^-01,   2.78115063369000*10^-01}  
{-2.93362084394000*10^-01,  -1.12776204030000*10^-01,   9.49326190118000*10^-01}  
{ 9.19883650339000*10^-01,   2.03201055912000*10^-01,   3.35445078536000*10^-01}  
{ 5.96906608014000*10^-01,   7.71775759368000*10^-01,  -2.19236581255000*10^-01}  
{ 4.05754377711000*10^-01,  -8.96995681568000*10^-01,  -1.75391368707000*10^-01}  
{-3.28899375354000*10^-01,  -8.73249979160000*10^-01,  -3.59527015381000*10^-01}  
{ 3.81619162586000*10^-01,   9.04334805965000*10^-01,   1.91168442656000*10^-01}  
{-4.08811960125000*10^-01,  -7.60473386497000*10^-01,   5.04532466436000*10^-01}  
{ 7.84109955197000*10^-01,   5.19883193720000*10^-01,  -3.38958763050000*10^-01}  
