{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{ 5.03780292481000*10^-01,   3.52711830630000*10^-02,   8.63111441561000*10^-01} 
{-5.33880853373000*10^-01,   5.90085114870000*10^-01,   6.05616043059000*10^-01} 
{-5.49595943520000*10^-01,   6.43867562207000*10^-01,  -5.32333411693000*10^-01} 
{-2.38281717789000*10^-01,   7.74213746884000*10^-01,  -5.86357311802000*10^-01} 
{ 8.12871576406000*10^-01,   1.33558035752000*10^-01,   5.66923320527000*10^-01} 
{-7.97723890694000*10^-01,   5.74955541491000*10^-01,  -1.81831569106000*10^-01} 
{ 8.04029705708000*10^-01,   8.64314819130000*10^-02,  -5.88273602394000*10^-01} 
{-2.27103144481000*10^-01,   6.99302451224000*10^-01,  -6.77790707726000*10^-01} 
{ 9.19326621338000*10^-01,   3.56340771694000*10^-01,   1.66912605059000*10^-01} 
{-1.63405783521000*10^-01,  -1.12742098845000*10^-01,  -9.80095795859000*10^-01} 
{-6.96297022994000*10^-01,  -3.02440661441000*10^-01,   6.50922500822000*10^-01} 
{ 3.07629385508000*10^-01,   1.33293391036000*10^-01,  -9.42123682474000*10^-01} 
{ 3.10985176989000*10^-01,   9.49429795541000*10^-01,  -4.32583290500000*10^-02} 
{-9.13860105957000*10^-01,   3.73795641507000*10^-01,  -1.58545025563000*10^-01} 
{-1.95677330315000*10^-01,   8.01254446987000*10^-01,   5.65421695361000*10^-01} 
{-7.90974664376000*10^-01,  -5.88157034291000*10^-01,  -1.68613117313000*10^-01} 
{ 4.65661838089000*10^-01,  -6.99869128883000*10^-01,  -5.41610796592000*10^-01} 
{-4.27559276189000*10^-01,   3.55714787568000*10^-01,   8.31059597893000*10^-01} 
{-9.66111406591000*10^-01,  -2.56364397160000*10^-01,   3.01005967240000*10^-02} 
{ 6.22552397313000*10^-01,  -7.78512726314000*10^-01,   7.96645941890000*10^-02} 
{ 7.61758958886000*10^-01,   2.44408404456000*10^-01,   5.99989850238000*10^-01} 
{-1.10561863461000*10^-01,  -4.44345095322000*10^-01,  -8.89007036311000*10^-01} 
{ 1.12560398672000*10^-01,   5.57242259232000*10^-01,   8.22685371923000*10^-01} 
{ 2.56027587261000*10^-01,  -8.97552936367000*10^-01,   3.58954873182000*10^-01} 
{-1.39178012704000*10^-01,  -9.60333909512000*10^-01,   2.41636634271000*10^-01} 
{ 9.32420419736000*10^-01,   2.51913638605000*10^-01,   2.59097818486000*10^-01} 
{ 6.91287589792000*10^-01,   7.20978647177000*10^-01,   4.80755500760000*10^-02} 
{-1.18985405263000*10^-01,  -7.17996732975000*10^-01,  -6.85801111673000*10^-01} 
{ 2.36980296514000*10^-01,  -7.36124217940000*10^-02,   9.68721606253000*10^-01} 
{-5.12796251045000*10^-01,   3.36746330260000*10^-02,   8.57849651166000*10^-01} 
{-2.03805950222000*10^-01,  -1.50946350512000*10^-01,   9.67304674816000*10^-01} 
{-6.95021102840000*10^-02,   4.84106175190000*10^-01,  -8.72244614663000*10^-01} 
{-2.64646293947000*10^-01,   6.07226486332000*10^-01,  -7.49158416757000*10^-01} 
{ 9.90098067575000*10^-01,  -1.18757042234000*10^-01,   7.48503941420000*10^-02} 
{ 3.35201028877000*10^-01,   2.52030495063000*10^-01,  -9.07811048511000*10^-01} 
{-4.69017497725000*10^-01,  -8.52663327163000*10^-01,   2.30190871539000*10^-01} 
{ 5.78342635556000*10^-01,   6.37993250688000*10^-01,   5.08413618990000*10^-01} 
{-9.30080780871000*10^-01,   1.01959301835000*10^-01,  -3.52922146972000*10^-01} 
{ 1.77274335551000*10^-01,   5.50663480312000*10^-01,  -8.15685933069000*10^-01} 
{ 5.90742725585000*10^-01,  -3.05680017480000*10^-01,   7.46714643678000*10^-01} 
{-3.24016705097000*10^-01,  -8.59350250277000*10^-01,   3.95639131239000*10^-01} 
{-9.20352846223000*10^-01,   2.25777952084000*10^-01,  -3.19335176267000*10^-01} 
{ 1.51956370359000*10^-01,  -9.88387166517000*10^-01,   2.65653547000000*10^-04} 
{-2.02157934355000*10^-01,   9.01575400404000*10^-01,  -3.82483943407000*10^-01} 
{ 9.65551227436000*10^-01,  -2.54281850827000*10^-01,   5.52409950820000*10^-02} 
{-1.73717928677000*10^-01,  -5.36349618067000*10^-01,  -8.25924432655000*10^-01} 
{ 2.11761173259000*10^-01,   9.70468385301000*10^-01,  -1.15534923860000*10^-01} 
{ 4.10434642480000*10^-01,  -5.93081985139000*10^-01,   6.92673922677000*10^-01} 
{ 7.19787726676000*10^-01,  -6.89236158264000*10^-01,   8.28199653950000*10^-02} 
{-2.19756376439000*10^-01,   9.40002438366000*10^-01,  -2.60964654465000*10^-01} 
{ 7.34178801280000*10^-01,   1.70587679652000*10^-01,  -6.57176788469000*10^-01} 
{-1.02422315920000*10^-02,   6.94000301034000*10^-01,  -7.19901853628000*10^-01} 
{ 7.89770603623000*10^-01,   5.65790130215000*10^-01,   2.36947087350000*10^-01} 
{ 3.68936255945000*10^-01,   8.62719236534000*10^-01,   3.45834581792000*10^-01} 
{-2.97564717828000*10^-01,  -3.43858572108000*10^-01,   8.90627038154000*10^-01} 
{-8.04286883300000*10^-01,  -5.29735521749000*10^-01,   2.69263600118000*10^-01} 
{-3.21222797983000*10^-01,   8.87271670829000*10^-01,  -3.31005885446000*10^-01} 
{-5.14663154170000*10^-02,  -3.26660798664000*10^-01,  -9.43739339539000*10^-01} 
{ 9.61002375624000*10^-01,   2.42487082008000*10^-01,   1.32945286128000*10^-01} 
{ 2.72220296308000*10^-01,  -3.42468233645000*10^-01,   8.99228346540000*10^-01} 
{-7.24274800759000*10^-01,   3.60657934591000*10^-01,  -5.87666459143000*10^-01} 
{ 4.17252246367000*10^-01,   6.89645070525000*10^-01,  -5.91853224713000*10^-01} 
{-8.59624680452000*10^-01,   3.14574408390000*10^-01,  -4.02601975086000*10^-01} 
{-5.42367741899000*10^-01,   3.92971246499000*10^-01,  -7.42570422232000*10^-01} 
{-2.87579156042000*10^-01,  -8.11307918058000*10^-01,   5.08996749603000*10^-01} 
{-8.49173354658000*10^-01,  -1.32987221068000*10^-01,   5.11095893910000*10^-01} 
{ 7.84541236880000*10^-02,  -5.97753954576000*10^-01,   7.97831536269000*10^-01} 
{-4.02163678607000*10^-01,  -9.15376442946000*10^-01,   1.87174599760000*10^-02} 
{-3.04780524365000*10^-01,  -9.50400984184000*10^-01,  -6.20225864550000*10^-02} 
{ 2.21277917510000*10^-01,   5.91791467334000*10^-01,   7.75125114039000*10^-01} 
{-7.36878621408000*10^-01,  -1.82323282660000*10^-02,  -6.75779164756000*10^-01} 
{-1.05492503562000*10^-01,   5.72330770152000*10^-01,   8.13208965291000*10^-01} 
{-8.10289909456000*10^-01,   2.78817429854000*10^-01,  -5.15452328972000*10^-01} 
{-8.45397054000000*10^-04,  -6.74506874949000*10^-01,  -7.38268082034000*10^-01} 
{-4.11898830150000*10^-02,  -9.85710809211000*10^-01,   1.63332771180000*10^-01} 
{-1.06190362301000*10^-01,  -9.26467875872000*10^-01,   3.61082929437000*10^-01} 
{ 9.25266216848000*10^-01,  -3.72818120798000*10^-01,   6.99219333610000*10^-02} 
{-2.43876705710000*10^-01,   9.69772123171000*10^-01,  -8.13520334100000*10^-03} 
{ 3.43471901728000*10^-01,  -9.51989486040000*10^-02,  -9.34325539043000*10^-01} 
{ 4.27251795601000*10^-01,   7.70331133187000*10^-01,  -4.73334816381000*10^-01} 
{ 2.22494279299000*10^-01,   7.50696545951000*10^-01,  -6.22053849419000*10^-01} 
{ 5.68730880327000*10^-01,  -3.04456478597000*10^-01,  -7.64101719932000*10^-01} 
{ 4.83868859588000*10^-01,   4.97233522954000*10^-01,  -7.20159531196000*10^-01} 
{-4.14513368859000*10^-01,   7.53280143991000*10^-01,   5.10634597051000*10^-01} 
{-6.41381970365000*10^-01,   7.47678622364000*10^-01,  -1.72063493368000*10^-01} 
{-6.68810819217000*10^-01,   6.95126719370000*10^-02,  -7.40175706531000*10^-01} 
{ 4.59962360734000*10^-01,  -8.52298282550000*10^-02,  -8.83838505092000*10^-01} 
{ 6.37251975424000*10^-01,  -4.97795566224000*10^-01,  -5.88310712180000*10^-01} 
{-4.24108741292000*10^-01,  -5.17345987674000*10^-01,  -7.43293283030000*10^-01} 
{-7.00205590638000*10^-01,  -3.55483057582000*10^-01,  -6.19147742151000*10^-01} 
{ 1.51863179120000*10^-02,  -2.11147273620000*10^-01,  -9.77336280198000*10^-01} 
{-5.33473784714000*10^-01,  -9.05785655440000*10^-02,  -8.40952581592000*10^-01} 
{-9.12195111800000*10^-01,   1.81038186276000*10^-01,   3.67593869805000*10^-01} 
{ 4.26459175069000*10^-01,   1.47163395628000*10^-01,  -8.92454764672000*10^-01} 
{ 7.64997598354000*10^-01,   4.68298654917000*10^-01,   4.42125597897000*10^-01} 
{-9.95441423678000*10^-01,  -1.12411361990000*10^-02,   9.47101308320000*10^-02} 
{ 7.02931365873000*10^-01,   3.44777960066000*10^-01,   6.22105821485000*10^-01} 
{ 6.92845279537000*10^-01,   5.70263001650000*10^-01,  -4.41322475715000*10^-01} 
{ 3.03744172950000*10^-01,  -5.66062837136000*10^-01,   7.66363061357000*10^-01} 
{-3.78069949235000*10^-01,  -5.22771504345000*10^-01,   7.64050435331000*10^-01} 
{ 6.19355517130000*10^-01,   7.83622221341000*10^-01,  -4.83213992030000*10^-02} 
{-2.76875165045000*10^-01,  -7.01245422754000*10^-01,  -6.56958902861000*10^-01} 
{ 9.95669214610000*10^-01,   8.67346893890000*10^-02,  -3.34650374860000*10^-02} 
{-6.86669641534000*10^-01,  -7.26963539435000*10^-01,  -2.96912912600000*10^-03} 
{ 6.88161811197000*10^-01,  -5.99298785162000*10^-01,   4.08991794189000*10^-01} 
{ 8.39111050569000*10^-01,  -3.42793140753000*10^-01,   4.22357085255000*10^-01} 
{ 8.83597304967000*10^-01,   1.92260875160000*10^-02,  -4.67852712095000*10^-01} 
{ 1.13814011769000*10^-01,   3.23652704645000*10^-01,   9.39305752937000*10^-01} 
{ 9.65679575984000*10^-01,   1.35581440749000*10^-01,   2.21541484721000*10^-01} 
{ 1.25493095889000*10^-01,  -9.37307797599000*10^-01,   3.25123938589000*10^-01} 
{-8.92929025186000*10^-01,   4.38222087874000*10^-01,   1.03146292609000*10^-01} 
{ 6.32819781460000*10^-02,  -4.92445925667000*10^-01,   8.68039400912000*10^-01} 
{-7.51467324637000*10^-01,  -5.12419502077000*10^-01,  -4.15599703914000*10^-01} 
{ 3.42685067735000*10^-01,  -3.19040251328000*10^-01,  -8.83617712806000*10^-01} 
{-1.36560212555000*10^-01,   9.88362164367000*10^-01,   6.70189554870000*10^-02} 
{ 4.20325437960000*10^-01,  -4.56098766860000*10^-02,   9.06226387473000*10^-01} 
{-3.51693696788000*10^-01,   7.68215005629000*10^-01,  -5.34936677341000*10^-01} 
{ 7.91119249379000*10^-01,   5.65680642203000*10^-01,  -2.32670892676000*10^-01} 
{-2.22611628101000*10^-01,  -6.33231004374000*10^-01,  -7.41257416917000*10^-01} 
{-8.54655419148000*10^-01,  -5.12979421493000*10^-01,  -8.01013585770000*10^-02} 
{ 2.28036444590000*10^-01,   3.66207922079000*10^-01,   9.02159153224000*10^-01} 
{-7.87852950275000*10^-01,  -3.14245299378000*10^-01,  -5.29658022277000*10^-01} 
{ 2.91869048709000*10^-01,   9.26154153515000*10^-01,   2.38853390874000*10^-01} 
{ 2.78935944340000*10^-01,  -9.59646234553000*10^-01,   3.56909437230000*10^-02} 
{-1.99068568765000*10^-01,   4.46272194447000*10^-01,  -8.72475119068000*10^-01} 
{-2.01713449605000*10^-01,  -9.68866531958000*10^-01,  -1.43559491151000*10^-01} 
{ 5.29410295294000*10^-01,   4.99433847630000*10^-01,   6.85777348035000*10^-01} 
{-7.01847437826000*10^-01,  -5.41425942300000*10^-02,   7.10266677739000*10^-01} 
{ 7.81339820877000*10^-01,   2.55942168510000*10^-02,   6.23580805008000*10^-01} 
{ 2.30632728787000*10^-01,   8.32849411263000*10^-01,  -5.03160414352000*10^-01} 
{-7.69288015141000*10^-01,  -6.36299055737000*10^-01,  -5.76147674490000*10^-02} 
{ 4.08922736421000*10^-01,   9.67257555170000*10^-02,   9.07428412525000*10^-01} 
{-6.41321755144000*10^-01,   1.85139607597000*10^-01,   7.44600384151000*10^-01} 
{-8.20895655506000*10^-01,  -5.51441450045000*10^-01,   1.48467673059000*10^-01} 
{ 6.62736592430000*10^-01,  -6.46879706907000*10^-01,  -3.77262314373000*10^-01} 
{ 1.85739432087000*10^-01,  -8.16996400160000*10^-01,   5.45910015930000*10^-01} 
{ 2.47456755560000*10^-02,   4.03359660525000*10^-01,  -9.14706857853000*10^-01} 
{ 1.52634513748000*10^-01,  -9.54982709139000*10^-01,  -2.54383038859000*10^-01} 
{ 2.49794101340000*10^-01,   7.72466727921000*10^-01,   5.83864762759000*10^-01} 
{ 8.06473464349000*10^-01,   3.23589685273000*10^-01,  -4.94863887232000*10^-01} 
{ 2.58001322865000*10^-01,  -8.56645233914000*10^-01,  -4.46759734770000*10^-01} 
{-9.58141772524000*10^-01,   2.36686414335000*10^-01,   1.61071055791000*10^-01} 
{ 4.03863449994000*10^-01,  -4.87316171457000*10^-01,   7.74220422616000*10^-01} 
{ 7.42008053054000*10^-01,  -5.48061643900000*10^-01,  -3.86073158467000*10^-01} 
{-9.78961528866000*10^-01,   2.01536080834000*10^-01,   3.18987950020000*10^-02} 
{ 4.27063484005000*10^-01,   8.98850601330000*10^-01,  -9.84092328870000*10^-02} 
{ 2.36889489925000*10^-01,   6.96226153310000*10^-01,   6.77607934583000*10^-01} 
{ 6.06575286986000*10^-01,   7.34914586103000*10^-01,   3.03260568407000*10^-01} 
{ 3.23966188557000*10^-01,   6.21767595181000*10^-01,   7.13057477525000*10^-01} 
{-3.97151548565000*10^-01,  -4.04750790220000*10^-01,   8.23679212612000*10^-01} 
{-7.82352384897000*10^-01,   3.98794874392000*10^-01,  -4.78421774175000*10^-01} 
{ 1.43428212497000*10^-01,  -8.57502432094000*10^-01,  -4.94082914917000*10^-01} 
{ 7.11262599862000*10^-01,   5.98924278420000*10^-02,  -7.00370195772000*10^-01} 
{-2.33286196537000*10^-01,   9.62925283199000*10^-01,  -1.35471212738000*10^-01} 
{ 2.84010448844000*10^-01,  -8.36152516118000*10^-01,   4.69240913324000*10^-01} 
{-8.75853805580000*10^-01,  -4.42394807981000*10^-01,   1.92787305398000*10^-01} 
{-8.84495441490000*10^-01,  -2.93634225072000*10^-01,   3.62555865833000*10^-01} 
{-6.90082573195000*10^-01,  -6.17930206234000*10^-01,  -3.76760271785000*10^-01} 
{ 8.56768963280000*10^-02,   6.27732851029000*10^-01,  -7.73699513490000*10^-01} 
{ 1.92553760440000*10^-02,  -1.27940255099000*10^-01,   9.91594938278000*10^-01} 
{-4.75599756152000*10^-01,   6.02143802056000*10^-01,  -6.41270390392000*10^-01} 
{ 9.01071533368000*10^-01,  -2.01377369610000*10^-01,  -3.84079740111000*10^-01} 
{ 8.48822150150000*10^-01,   5.28321028227000*10^-01,  -1.94383267970000*10^-02} 
{ 8.72331009148000*10^-01,  -3.99672665498000*10^-01,  -2.81603215414000*10^-01} 
{-9.56621705154000*10^-01,   2.83826728493000*10^-01,  -6.57061749070000*10^-02} 
{ 6.89015079668000*10^-01,  -5.17716747890000*10^-01,   5.07176092639000*10^-01} 
{ 1.58540485000000*10^-03,   3.93374952047000*10^-01,   9.19376763679000*10^-01} 
{ 4.69711211552000*10^-01,  -8.33780195444000*10^-01,   2.90141281840000*10^-01} 
{-6.16933387990000*10^-02,   9.11348075494000*10^-01,   4.06987244567000*10^-01} 
{-1.92473517600000*10^-01,  -2.79240276883000*10^-01,   9.40733125168000*10^-01} 
{ 6.30047681857000*10^-01,  -7.63368901779000*10^-01,  -1.42505573163000*10^-01} 
{ 9.29324743881000*10^-01,   1.36822891936000*10^-01,   3.42979615505000*10^-01} 
{-9.14463303243000*10^-01,  -3.23624462188000*10^-01,   2.42948707540000*10^-01} 
{-6.39123259186000*10^-01,  -4.73776044269000*10^-01,  -6.05852885976000*10^-01} 
{-3.54081220312000*10^-01,  -6.14896866606000*10^-01,  -7.04647665759000*10^-01} 
{ 1.33438628817000*10^-01,  -9.81617544794000*10^-01,  -1.36459254328000*10^-01} 
{-6.66887243444000*10^-01,   7.13299442122000*10^-01,   2.15558136936000*10^-01} 
{-2.55140652285000*10^-01,   2.17928609861000*10^-01,  -9.42024611438000*10^-01} 
{-4.88956853749000*10^-01,   1.19851155580000*10^-01,  -8.64035239836000*10^-01} 
{ 9.80783352261000*10^-01,  -1.04001049417000*10^-01,  -1.65069069326000*10^-01} 
{ 7.03787151093000*10^-01,  -3.88201893239000*10^-01,  -5.94964651086000*10^-01} 
{ 9.07364147977000*10^-01,   4.16643771509000*10^-01,  -5.56621112400000*10^-02} 
{ 9.08695089644000*10^-01,   3.75384563878000*10^-01,  -1.82646279070000*10^-01} 
{ 1.42372361330000*10^-02,   7.81377748826000*10^-01,  -6.23895916598000*10^-01} 
{ 6.54932084155000*10^-01,  -5.78157338134000*10^-01,  -4.86619006520000*10^-01} 
{ 2.68169554370000*10^-02,  -9.15676325894000*10^-01,   4.01020843721000*10^-01} 
{-2.33361207360000*10^-01,  -9.17755811044000*10^-01,   3.21351549233000*10^-01} 
{ 6.22363977614000*10^-01,  -1.85537205655000*10^-01,  -7.60420294762000*10^-01} 
{-3.67453850700000*10^-01,  -4.31139983588000*10^-01,  -8.24072801491000*10^-01} 
{-3.05697810354000*10^-01,  -3.32573281464000*10^-01,  -8.92156859079000*10^-01} 
{-4.69150981938000*10^-01,  -6.93030769573000*10^-01,   5.47362501978000*10^-01} 
{-2.61503294513000*10^-01,   9.31856389698000*10^-01,   2.51514802622000*10^-01} 
{-3.96759564228000*10^-01,   8.23149012124000*10^-01,   4.06211216035000*10^-01} 
{ 1.28050433729000*10^-01,   8.85316671161000*10^-01,  -4.47009483330000*10^-01} 
{-4.71708243626000*10^-01,   8.57083596230000*10^-01,   2.07120839050000*10^-01} 
{-8.11867403300000*10^-03,  -9.58404464442000*10^-01,   2.85298036567000*10^-01} 
{ 2.39141402734000*10^-01,   3.48785965823000*10^-01,  -9.06178646594000*10^-01} 
{-9.19562357672000*10^-01,   2.73448186208000*10^-01,   2.82189935703000*10^-01} 
{-7.38181640830000*10^-01,   6.74527888538000*10^-01,   9.99963632800000*10^-03} 
{ 5.79216943953000*10^-01,   5.03768977820000*10^-01,  -6.40877951583000*10^-01} 
{ 3.55672089661000*10^-01,  -7.08769342586000*10^-01,  -6.09215383626000*10^-01} 
{ 3.12579232315000*10^-01,   1.62536191994000*10^-01,   9.35882583350000*10^-01} 
{-2.11631259070000*10^-02,  -7.39775939657000*10^-01,   6.72520394640000*10^-01} 
{ 1.80566182263000*10^-01,   1.13401796296000*10^-01,  -9.77003524262000*10^-01} 
{-2.03509830226000*10^-01,  -8.41010008639000*10^-01,  -5.01284265033000*10^-01} 
{ 5.78659981098000*10^-01,  -7.57858682890000*10^-01,   3.01335100917000*10^-01} 
{ 6.01392934978000*10^-01,  -6.13011900463000*10^-01,   5.12389449198000*10^-01} 
{-6.96529657612000*10^-01,   6.43744819854000*10^-01,   3.16921193639000*10^-01} 
{-5.19825178282000*10^-01,  -8.38681900456000*10^-01,  -1.62463700167000*10^-01} 
{ 8.84591642691000*10^-01,   3.64487826573000*10^-01,   2.90940285903000*10^-01} 
{-6.32483800355000*10^-01,   5.00896604697000*10^-01,   5.90818782447000*10^-01} 
{ 5.31504897007000*10^-01,   1.50806371691000*10^-01,   8.33522634794000*10^-01} 
{-9.65276665344000*10^-01,   1.21666244850000*10^-02,  -2.60946225476000*10^-01} 
{-2.99896928632000*10^-01,   8.40479967607000*10^-01,  -4.51281792507000*10^-01} 
{ 8.26139311407000*10^-01,   5.52732422659000*10^-01,   1.09456416393000*10^-01} 
{ 9.30655844245000*10^-01,   6.63422787310000*10^-02,  -3.59831073735000*10^-01} 
{-7.69622647917000*10^-01,   5.97217625309000*10^-01,   2.25858557141000*10^-01} 
{ 3.76363545327000*10^-01,   6.84956692127000*10^-01,   6.23846785405000*10^-01} 
{-9.63982354626000*10^-01,   1.35092454377000*10^-01,  -2.29102703476000*10^-01} 
{ 9.84461148120000*10^-01,   1.55133835110000*10^-02,   1.74915930593000*10^-01} 
{ 2.27914182597000*10^-01,   4.82288996113000*10^-01,   8.45844223010000*10^-01} 
{-8.42557048455000*10^-01,  -4.71803244900000*10^-03,   5.38586446421000*10^-01} 
{-4.57164668179000*10^-01,   7.65718995200000*10^-03,  -8.89349106713000*10^-01} 
{-7.52059952180000*10^-01,   1.11757058545000*10^-01,  -6.49550758750000*10^-01} 
{ 9.82669683987000*10^-01,  -1.79136926908000*10^-01,  -4.76471782010000*10^-02} 
{-3.40330487570000*10^-02,  -6.53401498491000*10^-01,   7.56246146014000*10^-01} 
{-1.77163942975000*10^-01,  -3.37546775003000*10^-01,  -9.24486404440000*10^-01} 
{-5.09537968795000*10^-01,  -8.59872511538000*10^-01,  -3.14693860440000*10^-02} 
{ 8.34150941687000*10^-01,   2.48464587657000*10^-01,   4.92399792002000*10^-01} 
{-9.04379073640000*10^-01,  -4.09885711037000*10^-01,  -1.18710551552000*10^-01} 
{ 8.75409805120000*10^-01,   1.38214016490000*10^-01,  -4.63200344070000*10^-01} 
{ 3.79782189724000*10^-01,   4.84178027709000*10^-01,  -7.88249405869000*10^-01} 
{-5.11489055489000*10^-01,   7.49669494049000*10^-01,   4.19969755824000*10^-01} 
{ 2.02849835640000*10^-02,   9.23024004205000*10^-01,  -3.84207244989000*10^-01} 
{-3.81511747940000*10^-01,  -9.12329143958000*10^-01,   1.48675214037000*10^-01} 
{ 4.05908561958000*10^-01,  -2.05439645824000*10^-01,  -8.90523885841000*10^-01} 
{ 6.68434480225000*10^-01,  -2.90193272484000*10^-01,  -6.84823488390000*10^-01} 
{-1.79116917546000*10^-01,   8.72883636446000*10^-01,   4.53862630180000*10^-01} 
{ 8.90324656836000*10^-01,   2.52153271372000*10^-01,   3.79131551267000*10^-01} 
{-7.78432380654000*10^-01,   5.47547471269000*10^-01,  -3.06976864691000*10^-01} 
{ 9.42067831064000*10^-01,   3.33289757807000*10^-01,   3.77642557800000*10^-02} 
{ 4.36389785344000*10^-01,   8.71149829042000*10^-01,  -2.25082053053000*10^-01} 
{ 9.31215136534000*10^-01,  -3.13814068219000*10^-01,   1.85362078316000*10^-01} 
{ 3.00851125973000*10^-01,  -7.59132747633000*10^-01,   5.77240046664000*10^-01} 
{-6.43536426912000*10^-01,  -5.93453534030000*10^-02,  -7.63111391782000*10^-01} 
{-7.79880964577000*10^-01,  -2.20929963311000*10^-01,   5.85641214740000*10^-01} 
{-4.70659987141000*10^-01,   2.38684157362000*10^-01,  -8.49416887947000*10^-01} 
{ 5.04317160372000*10^-01,  -6.97947401106000*10^-01,   5.08462021241000*10^-01} 
{ 7.54560016109000*10^-01,  -4.39994689600000*10^-02,  -6.54754327072000*10^-01} 
{ 8.70508292511000*10^-01,   2.58253002152000*10^-01,  -4.18951906009000*10^-01} 
{ 2.73352756174000*10^-01,  -4.24745252406000*10^-01,  -8.63058364915000*10^-01} 
{-2.15205192215000*10^-01,  -1.26022012530000*10^-02,   9.76487536924000*10^-01} 
{ 4.35914008137000*10^-01,   8.28919588433000*10^-01,  -3.50530017861000*10^-01} 
{ 4.50570114054000*10^-01,  -6.18570829204000*10^-01,  -6.43705446287000*10^-01} 
{-7.98309841688000*10^-01,   3.48591570371000*10^-01,   4.91106214307000*10^-01} 
{-8.49329936660000*10^-02,  -8.11579302752000*10^-01,  -5.78035831009000*10^-01} 
{-1.98629539983000*10^-01,  -8.75667598645000*10^-01,   4.40173332370000*10^-01} 
{ 9.48864659771000*10^-01,  -1.52222249889000*10^-01,  -2.76557849421000*10^-01} 
{ 9.11207501986000*10^-01,   1.41021861700000*10^-02,   4.11706226172000*10^-01} 
{ 8.88413850655000*10^-01,  -2.26672698082000*10^-01,   3.99174545667000*10^-01} 
{-6.52279001951000*10^-01,   3.19560161118000*10^-01,  -6.87323364247000*10^-01} 
{ 1.99650530170000*10^-01,  -7.32152492441000*10^-01,   6.51223766163000*10^-01} 
{-6.14431369222000*10^-01,  -2.56023862478000*10^-01,   7.46274664154000*10^-01} 
{-4.71495531280000*10^-02,  -5.56234870933000*10^-01,   8.29686499829000*10^-01} 
{-4.47691833545000*10^-01,   3.55029202857000*10^-01,  -8.20686473202000*10^-01} 
{-9.53242447403000*10^-01,  -2.86111287365000*10^-01,  -9.73096486020000*10^-02} 
{ 7.09983308567000*10^-01,   6.99656876658000*10^-01,  -8.00247243070000*10^-02} 
{ 9.88435697557000*10^-01,   3.15851481720000*10^-02,  -1.48314699910000*10^-01} 
{-8.86099214410000*10^-01,   8.79355483020000*10^-02,   4.55077489628000*10^-01} 
{ 5.15032867400000*10^-01,  -8.54036788371000*10^-01,   7.32277925800000*10^-02} 
{-4.62876247020000*10^-01,   8.85798625505000*10^-01,  -3.32622157830000*10^-02} 
{ 1.57856688815000*10^-01,  -8.84855876347000*10^-01,   4.38305080840000*10^-01} 
{-7.05288559359000*10^-01,  -1.79907845197000*10^-01,   6.85712195658000*10^-01} 
