{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}  
{-9.58719484843000*10^-01,  -2.35255871269000*10^-01,  -1.59723587536000*10^-01}  
{-3.92652775321000*10^-01,  -5.75362380497000*10^-01,   7.17483051466000*10^-01}  
{-5.61771637121000*10^-01,   8.20575748024000*10^-01,   1.05204892852000*10^-01}  
{ 8.23185361072000*10^-01,  -2.15179177069000*10^-01,   5.25417722457000*10^-01}  
{ 9.83645755443000*10^-01,   3.25325186500000*10^-02,   1.77151525618000*10^-01}  
{ 1.91768925610000*10^-02,   3.28680402850000*10^-01,   9.44246493017000*10^-01}  
{ 2.37210965190000*10^-02,   9.93726985004000*10^-01,   1.09288557748000*10^-01}  
{-7.18807457520000*10^-01,   2.61581505426000*10^-01,   6.44120295467000*10^-01}  
{-3.06776472984000*10^-01,  -9.22444171985000*10^-01,  -2.34488688843000*10^-01}  
{-4.39738720648000*10^-01,   4.07440516420000*10^-01,  -8.00388707531000*10^-01}  
{ 6.78197541212000*10^-01,  -2.75426864701000*10^-01,   6.81313538171000*10^-01}  
{ 5.56368501142000*10^-01,  -5.74065964726000*10^-01,   6.00751495279000*10^-01}  
{ 4.70281288793000*10^-01,   2.39833697705000*10^-01,   8.49302835776000*10^-01}  
{-8.65502721861000*10^-01,   2.88515012311000*10^-01,  -4.09468101472000*10^-01}  
{-9.94849586160000*10^-02,   9.89131449967000*10^-01,  -1.08266881804000*10^-01}  
{-1.50483582109000*10^-01,  -9.15491849186000*10^-01,  -3.73134514068000*10^-01}  
{-4.19243439803000*10^-01,  -8.83634189848000*10^-01,  -2.08387995607000*10^-01}  
{-9.17605895125000*10^-01,   2.67307387498000*10^-01,  -2.94187324372000*10^-01}  
{-2.86399753629000*10^-01,   9.35065444260000*10^-01,  -2.08872679096000*10^-01}  
{-2.22972817862000*10^-01,   9.67657131626000*10^-01,   1.17994907123000*10^-01}  
{-3.24209489310000*10^-02,   9.03438800102000*10^-01,  -4.27489434419000*10^-01}  
{-8.45473881330000*10^-02,   7.24069707971000*10^-01,  -6.84525234859000*10^-01}  
{ 2.62727067599000*10^-01,  -8.74456907111000*10^-01,   4.07798486457000*10^-01}  
{ 2.86181442959000*10^-01,   6.23537927212000*10^-01,   7.27530504539000*10^-01}  
{ 7.21507640447000*10^-01,   5.70821841144000*10^-01,  -3.91904517007000*10^-01}  
{ 9.64743099470000*10^-02,   8.99683833176000*10^-01,  -4.25748409090000*10^-01}  
{-5.57912749070000*10^-02,  -2.82869193447000*10^-01,  -9.57534517938000*10^-01}  
{-3.73340138711000*10^-01,   6.91719004963000*10^-01,   6.18176317081000*10^-01}  
{-1.99415911886000*10^-01,  -9.75977491558000*10^-01,   8.77566525080000*10^-02}  
{-4.69683737844000*10^-01,  -1.43550852863000*10^-01,  -8.71085724281000*10^-01}  
{ 7.29979445183000*10^-01,  -6.66899296605000*10^-01,   1.49583882151000*10^-01}  
{ 8.94903606708000*10^-01,   4.22666590230000*10^-01,  -1.43179915506000*10^-01}  
{-1.64329643459000*10^-01,   9.59647501694000*10^-01,   2.28193866644000*10^-01}  
{-5.57256121998000*10^-01,   1.70930277542000*10^-01,   8.12556739382000*10^-01}  
{-6.64354856752000*10^-01,  -3.29370888402000*10^-01,   6.70930281165000*10^-01}  
{-5.53232875560000*10^-02,  -7.03357227230000*10^-02,  -9.95988062159000*10^-01}  
{ 4.83099206150000*10^-01,  -7.46463594732000*10^-01,  -4.57610378769000*10^-01}  
{ 2.51670190586000*10^-01,  -6.69716936739000*10^-01,   6.98671124217000*10^-01}  
{-3.09066738538000*10^-01,  -2.61684561657000*10^-01,  -9.14329777115000*10^-01}  
{ 2.05372356915000*10^-01,  -4.62381552021000*10^-01,  -8.62569124978000*10^-01}  
{-7.84215078280000*10^-02,  -9.94833420465000*10^-01,   6.44711767900000*10^-02}  
{-4.07726365795000*10^-01,   8.24963141963000*10^-01,  -3.91401360547000*10^-01}  
{ 1.19883870610000*10^-02,  -5.74484484077000*10^-01,  -8.18427673121000*10^-01}  
{ 7.61126573389000*10^-01,  -6.40647284883000*10^-01,  -1.01278801598000*10^-01}  
{-5.94897448793000*10^-01,   2.10713862008000*10^-01,  -7.75691107192000*10^-01}  
{ 4.48746004510000*10^-02,  -9.98132783902000*10^-01,   4.14393042100000*10^-02}  
{ 1.75707971267000*10^-01,   3.02630226654000*10^-01,  -9.36771933156000*10^-01}  
{ 2.64562208839000*10^-01,  -5.45489755147000*10^-01,  -7.95265845289000*10^-01}  
{ 8.27306017903000*10^-01,  -5.61381158395000*10^-01,  -2.03947969150000*10^-02}  
{-5.67950337988000*10^-01,  -6.20255190695000*10^-01,   5.41032265207000*10^-01}  
{-2.92533959217000*10^-01,  -5.38264843978000*10^-01,   7.90376391627000*10^-01}  
{-3.23774816087000*10^-01,  -8.39429919013000*10^-01,   4.36494306416000*10^-01}  
{-6.45605096510000*10^-02,  -4.42860238947000*10^-01,   8.94263243879000*10^-01}  
{-3.42583684965000*10^-01,  -8.30132230231000*10^-01,  -4.39905557055000*10^-01}  
{-4.42663945332000*10^-01,   3.46302385158000*10^-01,   8.27117458126000*10^-01}  
{ 9.54394456222000*10^-01,   8.30182611370000*10^-02,  -2.86773761440000*10^-01}  
{-2.80890478067000*10^-01,   8.51568611136000*10^-01,   4.42641434866000*10^-01}  
{-5.11391507367000*10^-01,   7.50667642179000*10^-01,   4.18302303578000*10^-01}  
{-6.61399917470000*10^-01,   5.04328082720000*10^-01,  -5.55160638150000*10^-01}  
{-5.68477570104000*10^-01,   7.63240101254000*10^-01,   3.07079468748000*10^-01}  
{-9.41284247886000*10^-01,   3.23581835278000*10^-01,  -9.63263232980000*10^-02}  
{-4.46553915747000*10^-01,   7.26349799552000*10^-01,   5.22499348346000*10^-01}  
{ 2.77990958449000*10^-01,   9.05832414718000*10^-01,  -3.19669616115000*10^-01}  
{ 5.64712706179000*10^-01,   6.16912168490000*10^-01,  -5.48196074274000*10^-01}  
{-1.71289742615000*10^-01,   6.77991811499000*10^-01,   7.14833496428000*10^-01}  
{ 5.40210065331000*10^-01,  -8.10594619205000*10^-01,   2.26073989282000*10^-01}  
{-2.53489464770000*10^-01,  -5.49828951650000*10^-02,   9.65774286513000*10^-01}  
{ 4.21508259800000*10^-02,   1.22487517458000*10^-01,   9.91574563982000*10^-01}  
{-9.55293563768000*10^-01,   2.34039896334000*10^-01,  -1.80664146826000*10^-01}  
{-9.22808417137000*10^-01,   3.70332593939000*10^-01,   1.06199788738000*10^-01}  
{ 6.53987538808000*10^-01,  -3.66464314599000*10^-01,  -6.61818861328000*10^-01}  
{-4.54359973411000*10^-01,   8.83246382364000*10^-01,   1.15900140649000*10^-01}  
{-5.58429125850000*10^-02,  -2.18380193045000*10^-01,   9.74264676769000*10^-01}  
{-4.23785012974000*10^-01,  -6.03942596977000*10^-01,  -6.75025630873000*10^-01}  
{-1.70749146349000*10^-01,  -8.05586775952000*10^-01,  -5.67339999853000*10^-01}  
{-5.38718513686000*10^-01,  -2.47795086824000*10^-01,  -8.05220440599000*10^-01}  
{-4.64777325019000*10^-01,  -6.96550753029000*10^-01,   5.46625179262000*10^-01}  
{ 9.24467469357000*10^-01,   1.78434398460000*10^-01,   3.36928870160000*10^-01}  
{ 4.70728018290000*10^-01,   8.58387096404000*10^-01,   2.03928236209000*10^-01}  
{-8.86188442150000*10^-01,   3.27584666920000*10^-01,   3.27655811788000*10^-01}  
{ 3.78988579576000*10^-01,   8.32244833632000*10^-01,   4.04643291608000*10^-01}  
{-2.68887025568000*10^-01,  -8.96471131202000*10^-01,  -3.52192104401000*10^-01}  
{-3.61439546712000*10^-01,  -6.99821592903000*10^-01,  -6.16125954801000*10^-01}  
{-4.80956666200000*10^-02,   6.97431585086000*10^-01,   7.15035657137000*10^-01}  
{ 7.67003463662000*10^-01,   1.53529615597000*10^-01,   6.23004288801000*10^-01}  
{ 9.62869815110000*10^-01,   2.38004521831000*10^-01,   1.27418863355000*10^-01}  
{-3.48267310830000*10^-02,   9.75404901964000*10^-01,  -2.17651960768000*10^-01}  
{-7.22503892086000*10^-01,   5.91774747095000*10^-01,  -3.57478355459000*10^-01}  
{-8.15759794510000*10^-01,  -3.65679157066000*10^-01,  -4.48123545185000*10^-01}  
{-6.29928640865000*10^-01,   3.48329292010000*10^-01,   6.94158923983000*10^-01}  
{-1.71064354468000*10^-01,   2.76677402171000*10^-01,  -9.45614404373000*10^-01}  
{-1.77845244026000*10^-01,  -6.58051452771000*10^-01,  -7.31668883227000*10^-01}  
{ 1.50803260104000*10^-01,  -7.29867122969000*10^-01,   6.66747598084000*10^-01}  
{ 3.54839954670000*10^-02,   7.14138854996000*10^-01,  -6.99104128046000*10^-01}  
{ 6.03133882230000*10^-01,  -7.84733957286000*10^-01,  -1.42906040420000*10^-01}  
{ 2.95120335700000*10^-02,   9.45021688284000*10^-01,  -3.25673223565000*10^-01}  
{ 1.53859807794000*10^-01,  -8.47666770353000*10^-01,  -5.07728476634000*10^-01}  
{-5.66215228655000*10^-01,   5.07038862812000*10^-01,  -6.49855296537000*10^-01}  
{-9.62748313255000*10^-01,  -2.04247165642000*10^-01,   1.77197010846000*10^-01}  
{-2.89165130587000*10^-01,  -4.30806050563000*10^-01,   8.54862371409000*10^-01}  
{-8.11211898240000*10^-01,  -5.05509745139000*10^-01,  -2.93930525333000*10^-01}  
{ 4.17243903930000*10^-02,  -5.87992835719000*10^-01,   8.07789267315000*10^-01}  
{-2.97413325681000*10^-01,  -4.63537749772000*10^-01,  -8.34672431702000*10^-01}  
{-4.68559280940000*10^-01,   8.77791845009000*10^-01,  -9.96678337340000*10^-02}  
{ 4.24018334848000*10^-01,  -8.64103901830000*10^-01,   2.71169501520000*10^-01}  
{-2.93058962446000*10^-01,   6.45575406134000*10^-01,   7.05229636023000*10^-01}  
{ 8.26399736974000*10^-01,  -5.02508165477000*10^-01,  -2.54064988455000*10^-01}  
{ 4.12402300049000*10^-01,  -9.13151746000000*10^-04,  -9.11001377095000*10^-01}  
{-7.07233894716000*10^-01,   3.77794850602000*10^-01,   5.97571141391000*10^-01}  
{ 4.61837225460000*10^-02,  -7.68310972744000*10^-01,   6.38408421728000*10^-01}  
{-5.21389932596000*10^-01,   3.10865017023000*10^-01,  -7.94679482168000*10^-01}  
{ 2.37617352418000*10^-01,   7.09342894360000*10^-02,  -9.68765358801000*10^-01}  
{ 4.10311155995000*10^-01,   2.18804935606000*10^-01,  -8.85307379062000*10^-01}  
{ 6.52297326740000*10^-01,  -5.00562523973000*10^-01,   5.69161977930000*10^-01}  
{-9.38019584864000*10^-01,  -2.02722319290000*10^-01,  -2.81110155764000*10^-01}  
{ 7.23747731868000*10^-01,   6.85325252488000*10^-01,  -8.07373452580000*10^-02}  
{ 3.04450551212000*10^-01,  -9.03919915020000*10^-01,   3.00397485171000*10^-01}  
{ 2.20060917213000*10^-01,   8.77796730709000*10^-01,  -4.25495114276000*10^-01}  
{-4.18062947480000*10^-02,   9.74028658959000*10^-01,   2.22531807267000*10^-01}  
{ 2.81356566316000*10^-01,  -3.57978605510000*10^-01,   8.90331286987000*10^-01}  
{-7.17648374348000*10^-01,  -2.82555134400000*10^-03,  -6.96399904548000*10^-01}  
{-5.93819103757000*10^-01,   5.64997837094000*10^-01,   5.72849296144000*10^-01}  
{ 9.42841811064000*10^-01,  -2.86045368833000*10^-01,   1.70960130669000*10^-01}  
{-7.60639963213000*10^-01,  -6.49170021245000*10^-01,   2.26492389300000*10^-03}  
{ 9.86544255992000*10^-01,  -1.13632943439000*10^-01,  -1.17549926137000*10^-01}  
{ 7.05035080485000*10^-01,   4.40188591106000*10^-01,  -5.56021168254000*10^-01}  
{-6.45232594173000*10^-01,  -6.24412874939000*10^-01,   4.40208429074000*10^-01}  
{ 6.76939169565000*10^-01,  -6.69470951274000*10^-01,  -3.05879071055000*10^-01}  
{-2.85236792801000*10^-01,   8.65253528325000*10^-01,  -4.12281825642000*10^-01}  
{-4.18667758950000*10^-02,   8.98047694873000*10^-01,   4.37901256917000*10^-01}  
{-8.91483475473000*10^-01,  -2.36863287980000*10^-02,   4.52433609258000*10^-01}  
{ 4.97757706335000*10^-01,  -5.06384734901000*10^-01,  -7.04139024656000*10^-01}  
{-7.36877246837000*10^-01,   5.02391141927000*10^-01,  -4.52343966033000*10^-01}  
{-3.54223207233000*10^-01,   5.04090522457000*10^-01,  -7.87666594840000*10^-01}  
{ 1.37034795870000*10^-01,  -5.61986780629000*10^-01,  -8.15715834785000*10^-01}  
{-6.67094382137000*10^-01,   6.91047299812000*10^-01,   2.78278124802000*10^-01}  
{ 9.47149222296000*10^-01,  -3.18268761312000*10^-01,   4.01664820010000*10^-02}  
{-7.77278616126000*10^-01,  -4.74906210504000*10^-01,  -4.12676682329000*10^-01}  
{ 3.43990887963000*10^-01,  -9.19902059173000*10^-01,   1.88282953363000*10^-01}  
{ 5.69422869550000*10^-01,  -7.07646170074000*10^-01,   4.18323431824000*10^-01}  
{-5.00820111160000*10^-02,  -4.82099734217000*10^-01,  -8.74683736233000*10^-01}  
{-9.22279720344000*10^-01,  -3.18342286267000*10^-01,   2.19222047745000*10^-01}  
{-1.77323173113000*10^-01,  -5.64558772230000*10^-02,  -9.82532048436000*10^-01}  
{ 9.11623650634000*10^-01,  -3.93833554049000*10^-01,   1.17632696599000*10^-01}  
{-3.58483825048000*10^-01,  -1.03176045751000*10^-01,   9.27816819616000*10^-01}  
{ 7.87397279798000*10^-01,  -2.07000146731000*10^-01,  -5.80651757098000*10^-01}  
{ 7.44103639551000*10^-01,  -1.21155553498000*10^-01,  -6.56986381490000*10^-01}  
{ 6.75906339057000*10^-01,  -1.56142408637000*10^-01,   7.20257015965000*10^-01}  
{ 6.83038757408000*10^-01,   6.98749285857000*10^-01,   2.12620533800000*10^-01}  
{-1.45205587024000*10^-01,   5.70522399106000*10^-01,  -8.08343695228000*10^-01}  
{-7.90200922350000*10^-02,   3.65689080549000*10^-01,  -9.27376580139000*10^-01}  
{ 7.63442619770000*10^-02,   7.05864790691000*10^-01,   7.04220456197000*10^-01}  
{ 5.07283555217000*10^-01,   8.09667617711000*10^-01,  -2.95130044957000*10^-01}  
{ 8.58589180456000*10^-01,   2.67817923452000*10^-01,  -4.37147777166000*10^-01}  
{ 5.25995298681000*10^-01,   2.16738083000000*10^-02,  -8.50211263039000*10^-01}  
{ 4.98156197821000*10^-01,   5.77171672991000*10^-01,  -6.47080568762000*10^-01}  
{ 9.17968532136000*10^-01,  -2.64946796409000*10^-01,   2.95189717099000*10^-01}  
{-8.50213135413000*10^-01,   1.92408083112000*10^-01,  -4.90017095542000*10^-01}  
{ 3.48532741050000*10^-01,   4.90170241310000*10^-02,   9.36014027545000*10^-01}  
{ 5.88538472127000*10^-01,  -3.59369446348000*10^-01,   7.24207199534000*10^-01}  
{-1.13957484201000*10^-01,  -5.74840890661000*10^-01,  -8.10291084869000*10^-01}  
{-5.80503237755000*10^-01,  -5.24238577984000*10^-01,   6.23048877946000*10^-01}  
{ 4.33510197464000*10^-01,  -6.07992497014000*10^-01,  -6.65142114340000*10^-01}  
{ 3.36342526913000*10^-01,   9.18411506050000*10^-01,  -2.08312289953000*10^-01}  
{ 6.58319516289000*10^-01,   2.90320486710000*10^-01,  -6.94499409266000*10^-01}  
{ 6.84949398828000*10^-01,   7.28295894626000*10^-01,   2.07222324350000*10^-02}  
{-5.65059061186000*10^-01,  -8.23457914798000*10^-01,  -5.12378759110000*10^-02}  
{ 5.04717094627000*10^-01,  -3.07913649656000*10^-01,  -8.06504704727000*10^-01}  
{ 4.81797240712000*10^-01,   2.89241755945000*10^-01,  -8.27170251799000*10^-01}  
{ 1.20893154600000*10^-02,  -9.83839679114000*10^-01,  -1.78643035835000*10^-01}  
{ 7.61299080413000*10^-01,   4.67704851604000*10^-01,  -4.49083379729000*10^-01}  
{-8.53067203598000*10^-01,  -1.16946600100000*10^-02,  -5.21669992498000*10^-01}  
{-9.78328964994000*10^-01,   1.96473647737000*10^-01,  -6.53493840670000*10^-02}  
{-3.75220888929000*10^-01,   1.91126356470000*10^-01,  -9.07017089351000*10^-01}  
{ 1.74080765705000*10^-01,  -9.25963654373000*10^-01,   3.35092819665000*10^-01}  
{ 4.85477314638000*10^-01,  -9.39371326710000*10^-02,   8.69187892275000*10^-01}  
{ 6.70219332813000*10^-01,  -3.90222650173000*10^-01,   6.31294170110000*10^-01}  
{-8.26905109122000*10^-01,  -4.02993343560000*10^-02,   5.60895626796000*10^-01}  
{ 4.12571963233000*10^-01,  -8.93716469851000*10^-01,  -1.76224988781000*10^-01}  
{-9.38937347967000*10^-01,   4.82967877160000*10^-02,  -3.40681782444000*10^-01}  
{ 5.33395090742000*10^-01,   4.73216951324000*10^-01,  -7.01110115568000*10^-01}  
{ 4.02456655753000*10^-01,   9.08018547732000*10^-01,   1.16322642744000*10^-01}  
{ 7.38098724808000*10^-01,  -4.19108456815000*10^-01,   5.28732800063000*10^-01}  
{ 9.75453862962000*10^-01,  -2.17595036676000*10^-01,  -3.37958761680000*10^-02}  
{ 5.34431513903000*10^-01,   8.38715071366000*10^-01,   1.04594388053000*10^-01}  
{ 6.18437671496000*10^-01,   5.77069450481000*10^-01,   5.33409501036000*10^-01}  
{-8.20341438124000*10^-01,   9.12491212380000*10^-02,  -5.64547183829000*10^-01}  
{-4.63789473502000*10^-01,   2.24448559141000*10^-01,   8.57042687716000*10^-01}  
{-6.62247923310000*10^-01,  -5.35259694146000*10^-01,   5.24332669108000*10^-01}  
{-1.59867740779000*10^-01,   1.88659487837000*10^-01,   9.68942672766000*10^-01}  
{-7.92540706358000*10^-01,  -1.45127433602000*10^-01,   5.92298283623000*10^-01}  
{-6.39184631427000*10^-01,  -2.15251162293000*10^-01,  -7.38315612783000*10^-01}  
{ 8.75572524933000*10^-01,  -3.89779677182000*10^-01,  -2.85384927492000*10^-01}  
{ 5.70824116623000*10^-01,   7.89631685106000*10^-01,   2.25036951983000*10^-01}  
{-7.63953789554000*10^-01,  -6.34166089276000*10^-01,  -1.19197225800000*10^-01}  
{ 8.60949015711000*10^-01,  -3.56878889565000*10^-01,   3.62497242099000*10^-01}  
{ 2.06949875732000*10^-01,  -9.72633611177000*10^-01,  -1.05620108615000*10^-01}  
{ 6.54555651038000*10^-01,  -1.58031826460000*10^-01,  -7.39312411312000*10^-01}  
{-6.87935526117000*10^-01,  -5.41876987078000*10^-01,  -4.82818850898000*10^-01}  
{ 4.52762600429000*10^-01,   7.61315145291000*10^-01,   4.64117740669000*10^-01}  
{-5.03853368428000*10^-01,  -3.62116442273000*10^-01,  -7.84221566497000*10^-01}  
{ 5.13877272183000*10^-01,   7.10055970023000*10^-01,  -4.81404890470000*10^-01}  
{ 3.87967855712000*10^-01,  -4.03683910353000*10^-01,   8.28565171520000*10^-01}  
{ 2.14071377862000*10^-01,   9.51372025916000*10^-01,   2.21505560843000*10^-01}  
{ 3.16848690572000*10^-01,  -9.40052822647000*10^-01,  -1.26125326231000*10^-01}  
{ 4.48409354304000*10^-01,  -4.20324714255000*10^-01,  -7.88832165646000*10^-01}  
{-2.52682711754000*10^-01,   4.77408069790000*10^-01,   8.41565791890000*10^-01}  
{-4.61387358941000*10^-01,   5.06205916609000*10^-01,  -7.28613254751000*10^-01}  
{ 1.81552458696000*10^-01,  -9.35902713288000*10^-01,  -3.01868872198000*10^-01}  
{ 9.06750676360000*10^-02,  -9.11012331066000*10^-01,  -4.02286669871000*10^-01}  
{ 9.22676485702000*10^-01,  -3.12114352370000*10^-02,   3.84309704592000*10^-01}  
{ 1.03502195930000*10^-01,  -8.25417183352000*10^-01,   5.54953843905000*10^-01}  
{ 2.15879546981000*10^-01,  -9.50436596207000*10^-01,   2.23754994997000*10^-01}  
{-1.14927521772000*10^-01,  -7.40691213134000*10^-01,  -6.61942740368000*10^-01}  
{ 7.27847114230000*10^-02,  -6.58497311671000*10^-01,  -7.49055189092000*10^-01}  
{-5.56508809876000*10^-01,   6.63297189992000*10^-01,   5.00334670275000*10^-01}  
{ 9.01748536141000*10^-01,   4.31984407315000*10^-01,  -1.54612225980000*10^-02}  
{ 7.99992479943000*10^-01,   2.92341146600000*10^-02,   5.99297420797000*10^-01}  
{ 8.63522516360000*10^-01,   1.49229579698000*10^-01,  -4.81725436616000*10^-01}  
{ 1.50601019166000*10^-01,  -6.33764319936000*10^-01,   7.58724007662000*10^-01}  
{-5.39440285753000*10^-01,   8.22833668305000*10^-01,  -1.78742642955000*10^-01}  
{-3.81696006486000*10^-01,   6.98630670238000*10^-01,  -6.05163899482000*10^-01}  
{-5.26390002749000*10^-01,  -8.31810021948000*10^-01,  -1.76084219600000*10^-01}  
{-6.59378863391000*10^-01,  -2.03662497673000*10^-01,   7.23699593447000*10^-01}  
{-4.29850544661000*10^-01,  -8.93000280847000*10^-01,   1.33337945320000*10^-01}  
{-2.52777036347000*10^-01,   7.34921818875000*10^-01,   6.29280295288000*10^-01}  
{-2.74819696579000*10^-01,  -9.61418098747000*10^-01,  -1.22218563840000*10^-02}  
{-5.63563267305000*10^-01,   6.82441480050000*10^-01,  -4.65478323933000*10^-01}  
{ 6.71793350511000*10^-01,   6.63799964573000*10^-01,  -3.28729830168000*10^-01}  
{ 2.56920943011000*10^-01,  -1.38713716845000*10^-01,  -9.56425707413000*10^-01}  
{-1.77607832609000*10^-01,  -6.93394866613000*10^-01,   6.98325867164000*10^-01}  
{-5.83183170125000*10^-01,  -4.18392771878000*10^-01,   6.96308034222000*10^-01}  
{-7.72149033221000*10^-01,   4.02872213931000*10^-01,   4.91405992778000*10^-01}  
{-8.85642252839000*10^-01,  -4.56800698415000*10^-01,  -8.34920470090000*10^-02}  
{ 2.42202312707000*10^-01,   1.50734201780000*10^-02,   9.70108670059000*10^-01}  
{ 3.35859369320000*10^-02,   8.45469868302000*10^-01,   5.32965933840000*10^-01}  
{ 5.81356265779000*10^-01,   2.15521328390000*10^-01,   7.84586164324000*10^-01}  
{ 8.77451696210000*10^-02,  -9.63960635470000*10^-01,   2.51158671904000*10^-01}  
{-9.86348189622000*10^-01,  -1.48208193215000*10^-01,  -7.17745100520000*10^-02}  
{-3.83906459217000*10^-01,  -8.63518609257000*10^-01,  -3.27034313242000*10^-01}  
{-4.79546540076000*10^-01,  -4.96840689813000*10^-01,  -7.23314900197000*10^-01}  
{ 7.83848511077000*10^-01,  -5.76002115443000*10^-01,   2.31954897960000*10^-01}  
{-2.93191913927000*10^-01,   2.92183707352000*10^-01,  -9.10311585539000*10^-01}  
{-5.12892958994000*10^-01,   8.30042392996000*10^-01,   2.19021547899000*10^-01}  
{ 9.75605247630000*10^-01,  -2.00244995081000*10^-01,   8.99796796020000*10^-02}  
{-2.64377236823000*10^-01,   5.86180709898000*10^-01,  -7.65830824656000*10^-01}  
{-4.73548515367000*10^-01,  -8.46072101589000*10^-01,   2.44772961144000*10^-01}  
{-4.57543372176000*10^-01,   8.25860491580000*10^-01,   3.29558054105000*10^-01}  
{ 2.81138476354000*10^-01,  -9.30723986208000*10^-01,  -2.33910278977000*10^-01}  
{ 4.16506136980000*10^-02,  -6.83577422000000*10^-01,   7.28688640306000*10^-01}  
{-9.25355986337000*10^-01,  -3.79047714843000*10^-01,   6.25527158100000*10^-03}  
{ 1.45043904172000*10^-01,   3.45528113927000*10^-01,   9.27131375992000*10^-01}  
{ 2.40779302080000*10^-02,   3.11107630120000*10^-02,  -9.99225887226000*10^-01}  
{-9.47826385203000*10^-01,   1.06771650174000*10^-01,   3.00374696392000*10^-01}  
{ 2.79454008096000*10^-01,   9.54601923665000*10^-01,  -1.03153403700000*10^-01}  
{ 8.02768960808000*10^-01,   2.37852237119000*10^-01,  -5.46798234142000*10^-01}  
{-6.39826647957000*10^-01,   2.33381658359000*10^-01,   7.32225963829000*10^-01}  
{ 5.46114373760000*10^-02,  -3.74736276443000*10^-01,   9.25521644277000*10^-01}  
{-1.00560146439000*10^-01,   4.79987058070000*10^-02,  -9.93772499715000*10^-01}  
{-7.49237731473000*10^-01,   9.97316727570000*10^-02,  -6.54749123853000*10^-01}  
{ 1.01088258960000*10^-02,  -7.40242141123000*10^-01,  -6.72264370724000*10^-01}  
{-4.57581304003000*10^-01,  -1.53605984392000*10^-01,   8.75799378731000*10^-01}  
{ 2.50983217486000*10^-01,  -7.09982706454000*10^-01,  -6.57975669062000*10^-01}  
{ 4.55336833001000*10^-01,   4.09929693273000*10^-01,  -7.90332850821000*10^-01}  
{-6.92755268756000*10^-01,   2.11674523462000*10^-01,  -6.89408466534000*10^-01}  
{-4.92020127649000*10^-01,  -5.01175471110000*10^-01,   7.11856264386000*10^-01}  
{-9.74425244157000*10^-01,  -1.14942832671000*10^-01,  -1.93089587413000*10^-01}  
{-9.87087885717000*10^-01,  -8.52692761720000*10^-02,   1.35597405621000*10^-01}  
{-2.15725669628000*10^-01,   7.55305937290000*10^-02,   9.73528409896000*10^-01}  
{ 4.50367977350000*10^-01,   8.70780355651000*10^-01,  -1.97256830528000*10^-01}  
{-7.90331303989000*10^-01,  -1.98917732818000*10^-01,  -5.79489573251000*10^-01}  
{ 5.67434726119000*10^-01,  -6.56184466474000*10^-01,  -4.97433189035000*10^-01}  
{ 3.22113126823000*10^-01,   7.00093446303000*10^-01,   6.37269409255000*10^-01}  
{-1.22552846604000*10^-01,  -8.58688031553000*10^-01,   4.97630047583000*10^-01}  
{-8.73523698346000*10^-01,  -4.84383123089000*10^-01,   4.82632209320000*10^-02}  
{-5.77067362774000*10^-01,  -7.75318382547000*10^-01,   2.56660601778000*10^-01}  
{-7.77404913427000*10^-01,   2.07721328109000*10^-01,  -5.93711588592000*10^-01}  
{-3.89032897947000*10^-01,  -9.21136932561000*10^-01,   1.26552671780000*10^-02}  
{-8.88207668821000*10^-01,   4.44077927834000*10^-01,  -1.17821606922000*10^-01}  
{-7.86383560759000*10^-01,   2.88151816601000*10^-01,   5.46415067469000*10^-01}  
{ 9.48931924863000*10^-01,   1.98230580259000*10^-01,  -2.45423794742000*10^-01}  
{-5.44429015339000*10^-01,  -7.06683983630000*10^-01,   4.51879181350000*10^-01}  
{ 5.02789890401000*10^-01,  -7.95321945597000*10^-01,   3.38622694105000*10^-01}  
{ 8.00392771766000*10^-01,  -4.72045143849000*10^-01,  -3.69519678872000*10^-01}  
{ 2.73816111252000*10^-01,   3.50223653925000*10^-01,   8.95750037371000*10^-01}  
{-4.48397002110000*10^-02,  -8.11182323879000*10^-01,  -5.83071726901000*10^-01}  
{ 1.66196724225000*10^-01,  -4.27419217886000*10^-01,   8.88645858055000*10^-01}  
{-6.92116979241000*10^-01,   7.18778814277000*10^-01,  -6.58111175510000*10^-02}  
{ 8.84106186808000*10^-01,   3.02577345596000*10^-01,   3.56094370048000*10^-01}  
{-2.31040327389000*10^-01,  -9.63343973383000*10^-01,  -1.36340588479000*10^-01}  
{-5.09605636768000*10^-01,  -7.83123935622000*10^-01,   3.56397245262000*10^-01}  
{-2.87144783764000*10^-01,  -6.39626239525000*10^-01,   7.13040073816000*10^-01}  
{-8.17909507973000*10^-01,  -3.50241682864000*10^-01,   4.56458979922000*10^-01}  
{-2.80529131067000*10^-01,  -3.16609578620000*10^-01,   9.06124594826000*10^-01}  
{-1.00286340420000*10^-01,  -8.69787357135000*10^-01,  -4.83127936777000*10^-01}  
{-9.75814570925000*10^-01,   1.27676225910000*10^-01,   1.77439298092000*10^-01}  
{ 2.65486287780000*10^-01,  -5.72027079087000*10^-01,   7.76081214689000*10^-01}  
{-9.40818081842000*10^-01,  -9.69036782200000*10^-03,   3.38773425244000*10^-01}  
{-2.85032661528000*10^-01,   9.58492167982000*10^-01,   7.01040502600000*10^-03}  
{ 1.51864135587000*10^-01,   9.82075137775000*10^-01,   1.11649935450000*10^-01}  
