{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}  
{-3.75639581720000*10^-02,   9.36152769182000*10^-01,   3.49581094740000*10^-01}  
{ 1.44857914894000*10^-01,  -9.28311405951000*10^-01,  -3.42423886542000*10^-01}  
{-7.12929589438000*10^-01,   5.57650647105000*10^-01,   4.25155449557000*10^-01}  
{-3.92058421108000*10^-01,  -7.50867996298000*10^-01,  -5.31495481236000*10^-01}  
{-5.66129719022000*10^-01,  -7.42061455471000*10^-01,   3.58945591342000*10^-01}  
{-8.68191361703000*10^-01,  -3.92498771670000*10^-02,   4.94674849378000*10^-01}  
{-2.46875905267000*10^-01,   9.55609316769000*10^-01,  -1.60820151418000*10^-01}  
{ 6.32068664390000*10^-02,   8.04021653437000*10^-01,   5.91230980954000*10^-01}  
{ 3.38764830720000*10^-01,  -7.06156112547000*10^-01,   6.21757134402000*10^-01}  
{-6.35097930094000*10^-01,   7.93073833240000*10^-02,   7.68349502597000*10^-01}  
{ 8.06263701715000*10^-01,  -1.35258017554000*10^-01,  -5.75885502495000*10^-01}  
{ 1.92423611607000*10^-01,  -8.88274139755000*10^-01,   4.17063791691000*10^-01}  
{-8.63830509080000*10^-02,  -7.64642118307000*10^-01,   6.38639490971000*10^-01}  
{-1.43861178416000*10^-01,  -6.76876632460000*10^-01,   7.21901645499000*10^-01}  
{ 7.25532572000000*10^-02,  -8.86726797816000*10^-01,  -4.56565012791000*10^-01}  
{-8.87316694288000*10^-01,   4.38999103147000*10^-01,   1.41240473926000*10^-01}  
{ 2.15341416901000*10^-01,  -9.51071360415000*10^-01,  -2.21565659714000*10^-01}  
{ 4.52489496252000*10^-01,  -1.08250412523000*10^-01,   8.85175182645000*10^-01}  
{-8.83638111906000*10^-01,  -4.50730878554000*10^-01,  -1.26591320025000*10^-01}  
{ 3.33819191983000*10^-01,   7.25759066555000*10^-01,   6.01530152509000*10^-01}  
{ 7.19489862642000*10^-01,   6.75080271256000*10^-01,  -1.63098022419000*10^-01}  
{-5.67700328547000*10^-01,   8.22936346681000*10^-01,  -2.21834686140000*10^-02}  
{ 4.53132552530000*10^-01,  -6.11192145199000*10^-01,  -6.48933780508000*10^-01}  
{-7.23530282841000*10^-01,   4.39630843646000*10^-01,   5.32192306528000*10^-01}  
{ 4.65621954452000*10^-01,   4.11629604599000*10^-01,   7.83426616952000*10^-01}  
{ 2.87898804563000*10^-01,   9.20388413416000*10^-01,  -2.64574085619000*10^-01}  
{-1.45560513341000*10^-01,  -8.29803123184000*10^-01,   5.38738260857000*10^-01}  
{-9.56032826343000*10^-01,   2.89852310907000*10^-01,  -4.45743515520000*10^-02}  
{-1.49729223600000*10^-02,   9.93525921891000*10^-01,   1.12614626609000*10^-01}  
{ 6.11668913890000*10^-02,  -7.61878864097000*10^-01,   6.44824943563000*10^-01}  
{-7.99129437685000*10^-01,  -5.87444485067000*10^-01,   1.27675834794000*10^-01}  
{ 4.37805145170000*10^-01,   2.03030232720000*10^-02,  -8.98840609957000*10^-01}  
{-1.57219750118000*10^-01,  -3.24882577960000*10^-02,   9.87029109641000*10^-01}  
{-5.91085640802000*10^-01,   4.02597657686000*10^-01,  -6.98951279606000*10^-01}  
{-8.26740847564000*10^-01,  -2.95435303861000*10^-01,   4.78766699137000*10^-01}  
{-2.93096054349000*10^-01,  -5.78590574710000*10^-01,  -7.61135763043000*10^-01}  
{-9.91522119502000*10^-01,  -9.82514443400000*10^-02,  -8.50325832990000*10^-02}  
{-1.91338818446000*10^-01,   9.80700788260000*10^-01,  -4.01922935540000*10^-02}  
{-1.73092801451000*10^-01,   7.34853668796000*10^-01,  -6.55765939603000*10^-01}  
{ 2.53394174391000*10^-01,   8.89995397757000*10^-01,   3.79077280190000*10^-01}  
{-9.63096158287000*10^-01,  -2.13724633858000*10^-01,  -1.63607978946000*10^-01}  
{ 9.82546083640000*10^-02,  -9.43365833950000*10^-02,   9.90679888243000*10^-01}  
{ 2.78174970176000*10^-01,   9.63622546590000*10^-02,   9.55684572359000*10^-01}  
{-7.71196246854000*10^-01,   5.62889218806000*10^-01,   2.97341682566000*10^-01}  
{ 7.38561681217000*10^-01,  -2.04429002664000*10^-01,   6.42444881610000*10^-01}  
{ 5.72551307508000*10^-01,   5.70183309528000*10^-01,   5.89131558997000*10^-01}  
{-8.09132241934000*10^-01,   4.47620078450000*10^-01,  -3.80711544914000*10^-01}  
{ 7.42627740700000*10^-01,   2.33666000057000*10^-01,   6.27617908572000*10^-01}  
{ 4.01641518715000*10^-01,  -7.64627098417000*10^-01,   5.04013383563000*10^-01}  
{-5.85999997962000*10^-01,  -6.44447316212000*10^-01,   4.91214473540000*10^-01}  
{-5.16600247161000*10^-01,  -4.68632179984000*10^-01,  -7.16594770087000*10^-01}  
{-8.50602850153000*10^-01,   2.18421768110000*10^-01,  -4.78295643433000*10^-01}  
{ 1.10324026561000*10^-01,   2.42628480134000*10^-01,  -9.63825725840000*10^-01}  
{ 1.86081287690000*10^-02,   5.18935878140000*10^-01,   8.54610608361000*10^-01}  
{-1.16431749115000*10^-01,  -4.51103642622000*10^-01,  -8.84844139615000*10^-01}  
{ 4.84879377903000*10^-01,   4.97330634740000*10^-02,   8.73165855540000*10^-01}  
{-3.51313867678000*10^-01,   4.21943681215000*10^-01,  -8.35788308281000*10^-01}  
{-8.50407894288000*10^-01,   4.47683123249000*10^-01,   2.76380597166000*10^-01}  
{-4.45789229489000*10^-01,   8.94793937423000*10^-01,   2.48147621990000*10^-02}  
{ 7.79753601905000*10^-01,   6.25195702427000*10^-01,  -3.33864341220000*10^-02}  
{-4.41849023882000*10^-01,   2.03311206316000*10^-01,   8.73747099269000*10^-01}  
{-3.54930340272000*10^-01,  -8.44679515238000*10^-01,  -4.00675642000000*10^-01}  
{ 8.96386894149000*10^-01,   2.23544446519000*10^-01,   3.82777241261000*10^-01}  
{ 2.53019679742000*10^-01,   5.50296538298000*10^-01,  -7.95710224642000*10^-01}  
{ 6.69648673997000*10^-01,   6.17114315264000*10^-01,  -4.13207666084000*10^-01}  
{ 1.69336190228000*10^-01,   4.71871891218000*10^-01,  -8.65252664230000*10^-01}  
{-7.23105412973000*10^-01,   6.65960518992000*10^-01,   1.83344345078000*10^-01}  
{ 9.86661375850000*10^-01,   1.57722623521000*10^-01,  -4.02852756630000*10^-02}  
{-2.86650111402000*10^-01,  -9.12775315045000*10^-01,  -2.90986147228000*10^-01}  
{-7.25179230858000*10^-01,  -1.72826622819000*10^-01,   6.66517847906000*10^-01}  
{-5.91792738260000*10^-02,   2.80615740091000*10^-01,   9.57994060505000*10^-01}  
{-6.65295846643000*10^-01,  -6.45069907251000*10^-01,   3.75854029110000*10^-01}  
{ 4.04588983788000*10^-01,   2.65654638524000*10^-01,  -8.75063064715000*10^-01}  
{ 3.49422698788000*10^-01,  -8.14123403467000*10^-01,  -4.63796142178000*10^-01}  
{ 8.25601696320000*10^-01,   2.56403358344000*10^-01,  -5.02632228237000*10^-01}  
{-3.94774870725000*10^-01,   9.05806399117000*10^-01,   1.53842675364000*10^-01}  
{ 2.36702497156000*10^-01,  -4.24543576276000*10^-01,   8.73919149397000*10^-01}  
{-1.37657461671000*10^-01,  -9.42949578057000*10^-01,  -3.03144382248000*10^-01}  
{ 1.95071128169000*10^-01,   3.45838154619000*10^-01,   9.17792583193000*10^-01}  
{-4.38851124100000*10^-03,  -8.42338301968000*10^-01,   5.38931281341000*10^-01}  
{ 6.04704519308000*10^-01,  -7.78673089121000*10^-01,  -1.67333991187000*10^-01}  
{ 4.46347367017000*10^-01,   8.00322456000000*10^-01,  -4.00322363076000*10^-01}  
{-2.13668465247000*10^-01,  -9.60674045203000*10^-01,  -1.77344765446000*10^-01}  
{ 6.54689646920000*10^-02,   8.72154926220000*10^-01,  -4.84829453862000*10^-01}  
{-1.91788947766000*10^-01,   8.16530910299000*10^-01,  -5.44512875919000*10^-01}  
{ 6.17793721223000*10^-01,   7.70565255138000*10^-01,  -1.56716641081000*10^-01}  
{ 3.61888181112000*10^-01,  -8.75113594670000*10^-02,  -9.28104900502000*10^-01}  
{-6.23084932428000*10^-01,   4.39978877061000*10^-01,   6.46671287999000*10^-01}  
{-9.96109543605000*10^-01,  -6.50400123660000*10^-02,   5.94606923200000*10^-02}  
{-2.69265612090000*10^-01,  -8.85312218050000*10^-02,  -9.58988140131000*10^-01}  
{-9.06531774600000*10^-01,   4.22117440736000*10^-01,   4.12405950200000*10^-03}  
{-1.46472135300000*10^-01,   9.85661469482000*10^-01,   8.37698105500000*10^-02}  
{ 3.38059187834000*10^-01,   9.05618949596000*10^-01,   2.56066990558000*10^-01}  
{-4.86508610337000*10^-01,   7.35441792540000*10^-01,   4.71629878034000*10^-01}  
{-2.38194868957000*10^-01,   4.39843214448000*10^-01,   8.65910590712000*10^-01}  
{-7.42066151974000*10^-01,   5.61630067143000*10^-01,  -3.65936461391000*10^-01}  
{-9.42588910708000*10^-01,  -1.58370513462000*10^-01,   2.94015179670000*10^-01}  
{ 4.63909805446000*10^-01,   8.85794976505000*10^-01,  -1.24479720770000*10^-02}  
{-6.16881133441000*10^-01,  -4.87679288646000*10^-01,  -6.17759320957000*10^-01}  
{-2.06910933499000*10^-01,   4.29366491280000*10^-02,  -9.77417162608000*10^-01}  
{ 3.13807591068000*10^-01,  -9.36337076134000*10^-01,   1.57472777476000*10^-01}  
{ 6.39965848520000*10^-01,  -7.67979982312000*10^-01,  -2.55041074360000*10^-02}  
{ 3.37968880063000*10^-01,   9.41140017605000*10^-01,  -5.70117276900000*10^-03}  
{-7.51645835286000*10^-01,  -5.35703204443000*10^-01,   3.84773459384000*10^-01}  
{ 5.65380867873000*10^-01,  -5.69892938740000*10^-02,   8.22858854620000*10^-01}  
{-1.14808442175000*10^-01,   5.26188725627000*10^-01,  -8.42582011812000*10^-01}  
{ 1.31881459294000*10^-01,  -5.23127389567000*10^-01,  -8.41988726159000*10^-01}  
{-5.78627302469000*10^-01,   7.98536088834000*10^-01,  -1.65923354798000*10^-01}  
{-5.74057940722000*10^-01,  -4.86004532040000*10^-02,   8.17371076465000*10^-01}  
{-3.89347933358000*10^-01,  -4.59188202792000*10^-01,  -7.98470025240000*10^-01}  
{-7.57083503275000*10^-01,  -4.21491290518000*10^-01,   4.99168970476000*10^-01}  
{-8.27013306605000*10^-01,  -4.15506452797000*10^-01,   3.78686385261000*10^-01}  
{-6.03799131754000*10^-01,  -7.90674325618000*10^-01,   1.01295208680000*10^-01}  
{ 3.26337904616000*10^-01,  -8.54925938425000*10^-01,   4.03243365499000*10^-01}  
{-1.28833634445000*10^-01,   8.86971105738000*10^-01,   4.43490870506000*10^-01}  
{ 5.44021862855000*10^-01,  -2.01472994895000*10^-01,   8.14523692144000*10^-01}  
{ 4.00705709860000*10^-02,  -7.39304189560000*10^-01,  -6.72178298252000*10^-01}  
{-5.21559668886000*10^-01,   1.59643630193000*10^-01,  -8.38146421057000*10^-01}  
{ 6.86628884871000*10^-01,   7.26516752922000*10^-01,  -2.67241872430000*10^-02}  
{ 5.33785898243000*10^-01,  -6.55933807128000*10^-01,  -5.33688537916000*10^-01}  
{-7.95220531584000*10^-01,  -1.20388390870000*10^-02,  -6.06200769136000*10^-01}  
{-4.22887748542000*10^-01,  -9.05284389602000*10^-01,  -4.03252535720000*10^-02}  
{ 6.58227325897000*10^-01,  -1.48280487788000*10^-01,   7.38071598413000*10^-01}  
{-7.78970593945000*10^-01,  -2.54996081102000*10^-01,  -5.72871549645000*10^-01}  
{ 2.00584715129000*10^-01,   7.72221675213000*10^-01,   6.02859400182000*10^-01}  
{ 1.95515344933000*10^-01,   1.31876238964000*10^-01,  -9.71793397535000*10^-01}  
{ 4.26275638010000*10^-02,   9.32255796507000*10^-01,  -3.59279864010000*10^-01}  
{ 4.60126969570000*10^-01,   6.58144801705000*10^-01,   5.95926666514000*10^-01}  
{-4.03847905843000*10^-01,   5.59950312515000*10^-01,   7.23437983839000*10^-01}  
{-7.62583911386000*10^-01,   6.04698984817000*10^-01,  -2.29793202372000*10^-01}  
{-6.05754629606000*10^-01,  -3.62257905175000*10^-01,  -7.08399985072000*10^-01}  
{-7.33884838997000*10^-01,  -6.30478903504000*10^-01,   2.52803076180000*10^-01}  
{-6.83138466318000*10^-01,  -2.48957450377000*10^-01,  -6.86543533753000*10^-01}  
{ 4.70220106658000*10^-01,  -6.58067031655000*10^-01,   5.88082335344000*10^-01}  
{ 1.85938606634000*10^-01,  -5.46897876034000*10^-01,   8.16290112492000*10^-01}  
{ 2.86223498720000*10^-02,   1.52020972236000*10^-01,   9.87962744788000*10^-01}  
{ 1.50962229714000*10^-01,   9.55531843700000*10^-01,  -2.53316602050000*10^-01}  
{-5.61267460420000*10^-02,  -6.58612524422000*10^-01,  -7.50386121309000*10^-01}  
{ 1.04349002706000*10^-01,  -1.66902269413000*10^-01,  -9.80436085678000*10^-01}  
{ 5.57182668985000*10^-01,   7.41771653200000*10^-03,  -8.30356821411000*10^-01}  
{ 8.32031348820000*10^-01,   5.46666937252000*10^-01,   9.42289461700000*10^-02}  
{-1.92272877861000*10^-01,   9.27320004319000*10^-01,   3.21105512300000*10^-01}  
{-2.01936130376000*10^-01,  -6.66207166317000*10^-01,  -7.17906547398000*10^-01}  
{ 6.27888756406000*10^-01,  -2.83959896681000*10^-01,   7.24653356203000*10^-01}  
{ 4.56027592028000*10^-01,   3.77275634058000*10^-01,  -8.06040899244000*10^-01}  
{-4.53877325537000*10^-01,  -8.25416940047000*10^-01,   3.35681766629000*10^-01}  
{ 4.12210157123000*10^-01,  -9.04945354475000*10^-01,  -1.05625242144000*10^-01}  
{-3.21753964203000*10^-01,  -8.91300277027000*10^-01,   3.19465495305000*10^-01}  
{ 8.03448117103000*10^-01,   1.09051507084000*10^-01,   5.85302393576000*10^-01}  
{ 3.17534031297000*10^-01,   8.63845903763000*10^-01,  -3.91078500459000*10^-01}  
{-8.42279090021000*10^-01,  -5.39040252983000*10^-01,  -1.24103877400000*10^-03}  
{-4.40363211063000*10^-01,   2.94768038949000*10^-01,  -8.48051912065000*10^-01}  
{-3.10650537419000*10^-01,   2.99124535978000*10^-01,  -9.02230987928000*10^-01}  
{ 1.88033433237000*10^-01,   3.48777469806000*10^-01,  -9.18149064445000*10^-01}  
{-6.17601716813000*10^-01,  -5.94556980930000*10^-01,  -5.14849605047000*10^-01}  
{ 5.87811881559000*10^-01,   7.71432174069000*10^-01,   2.43658762842000*10^-01}  
{-5.41106870150000*10^-02,   8.14864352346000*10^-01,  -5.77120542717000*10^-01}  
{-1.12263618320000*10^-02,  -5.50628523716000*10^-01,  -8.34674905380000*10^-01}  
{ 1.17367466464000*10^-01,  -9.46903145235000*10^-01,   2.99331440648000*10^-01}  
{-7.92994595729000*10^-01,  -3.70681834074000*10^-01,  -4.83481694619000*10^-01}  
{ 9.40414554618000*10^-01,   2.25311227951000*10^-01,  -2.54667068977000*10^-01}  
{-1.15556687301000*10^-01,  -9.75702509019000*10^-01,   1.86148505001000*10^-01}  
{-9.10601483866000*10^-01,  -1.22216033121000*10^-01,  -3.94801442283000*10^-01}  
{-4.50317157279000*10^-01,  -4.10792975808000*10^-01,   7.92756954487000*10^-01}  
{-2.85713724283000*10^-01,   6.42829545408000*10^-01,  -7.10730499773000*10^-01}  
{-2.67216689865000*10^-01,   5.48311607990000*10^-01,   7.92432723454000*10^-01}  
{-8.60992369625000*10^-01,   3.22820033736000*10^-01,  -3.93038630755000*10^-01}  
{ 4.90571493247000*10^-01,   1.45269094139000*10^-01,  -8.59206901917000*10^-01}  
{-5.34714025073000*10^-01,   6.23564964713000*10^-01,  -5.70304871251000*10^-01}  
{ 7.50577345973000*10^-01,   4.75283923576000*10^-01,   4.59063001887000*10^-01}  
{-9.44118639328000*10^-01,   1.77698180400000*10^-03,  -3.29601027318000*10^-01}  
{ 7.17405837070000*10^-01,   1.37038448521000*10^-01,  -6.83044162968000*10^-01}  
{-9.35226178538000*10^-01,  -2.78015163667000*10^-01,   2.19224915892000*10^-01}  
{ 2.82081165634000*10^-01,  -8.91862232145000*10^-01,  -3.53570325208000*10^-01}  
{-6.20743222986000*10^-01,   5.09302893182000*10^-01,  -5.96060746999000*10^-01}  
{ 7.36937055611000*10^-01,  -6.75671383387000*10^-01,   1.97979225910000*10^-02}  
{-3.86233470957000*10^-01,  -7.22202989861000*10^-01,   5.73800093541000*10^-01}  
{ 5.73438569727000*10^-01,   4.46530761755000*10^-01,   6.86861329204000*10^-01}  
{ 2.31150456247000*10^-01,  -6.02446578968000*10^-01,  -7.63955225171000*10^-01}  
{ 8.19394016550000*10^-01,  -5.33023667674000*10^-01,   2.10900960978000*10^-01}  
{ 6.70351886003000*10^-01,  -1.33309587700000*10^-02,   7.41923604201000*10^-01}  
{-5.61838527290000*10^-02,  -4.69242118507000*10^-01,   8.81280437155000*10^-01}  
{ 8.28116384363000*10^-01,   2.33925618695000*10^-01,   5.09413445904000*10^-01}  
{ 3.21535233992000*10^-01,  -6.67723739824000*10^-01,  -6.71386699732000*10^-01}  
{-6.19557055313000*10^-01,  -1.73888261472000*10^-01,   7.65448840703000*10^-01}  
{ 8.80538617286000*10^-01,   4.41665582422000*10^-01,  -1.71997839442000*10^-01}  
{ 8.81400163155000*10^-01,  -4.71216927165000*10^-01,  -3.29903007530000*10^-02}  
{ 4.67165301900000*10^-03,  -9.45539362608000*10^-01,  -3.25474253079000*10^-01}  
{-3.88638586730000*10^-02,   7.33222094264000*10^-01,   6.78877721665000*10^-01}  
{-5.14758323720000*10^-02,  -9.96901214408000*10^-01,   5.94828327570000*10^-02}  
{-7.47482476331000*10^-01,  -2.98001136766000*10^-01,   5.93687855750000*10^-01}  
{ 1.99123757361000*10^-01,   9.45522532593000*10^-01,   2.57559448699000*10^-01}  
{-9.12868177318000*10^-01,  -3.44115848513000*10^-01,  -2.19672423490000*10^-01}  
{-2.66540435826000*10^-01,  -2.80216088388000*10^-01,   9.22190403267000*10^-01}  
{ 8.42003439430000*10^-01,  -1.11735401730000*10^-02,   5.39356431303000*10^-01}  
{-6.76604051633000*10^-01,   7.07973852820000*10^-01,  -2.02435127973000*10^-01}  
{-9.07974524846000*10^-01,   3.97545785925000*10^-01,  -1.32437193885000*10^-01}  
{-7.39061271794000*10^-01,   1.26202814048000*10^-01,  -6.61710878149000*10^-01}  
{ 5.44959527350000*10^-01,  -2.27730466318000*10^-01,  -8.06943584311000*10^-01}  
{ 1.60215618399000*10^-01,   8.56655724007000*10^-01,   4.90379369619000*10^-01}  
{-4.54380641126000*10^-01,   7.93297920535000*10^-01,  -4.05236526296000*10^-01}  
{-6.43983826892000*10^-01,  -1.17531792806000*10^-01,  -7.55957081044000*10^-01}  
{-9.59466670910000*10^-02,   9.66711209690000*10^-02,   9.90681044254000*10^-01}  
{ 4.09894455578000*10^-01,  -4.24914737369000*10^-01,  -8.07114614695000*10^-01}  
{ 3.01549267109000*10^-01,   2.55680138049000*10^-01,   9.18529099437000*10^-01}  
{ 3.20641103690000*10^-02,  -9.83296186946000*10^-01,   1.79166128397000*10^-01}  
{-7.61155919704000*10^-01,  -5.89396259424000*10^-01,  -2.70654235653000*10^-01}  
{ 6.13384737992000*10^-01,  -1.11524380956000*10^-01,  -7.81870498005000*10^-01}  
{ 2.37675889034000*10^-01,   6.63128301588000*10^-01,  -7.09768291349000*10^-01}  
{ 9.35048124480000*10^-01,   3.12851331575000*10^-01,   1.66760454657000*10^-01}  
{-7.98564998952000*10^-01,   3.26592594820000*10^-01,   5.05599861015000*10^-01}  
{-6.97604504863000*10^-01,  -5.96753886598000*10^-01,  -3.96525854927000*10^-01}  
{-4.71418361425000*10^-01,   8.40497424988000*10^-01,  -2.67074534727000*10^-01}  
{ 8.87217072095000*10^-01,  -4.47136182047000*10^-01,   1.13644628946000*10^-01}  
{-5.51283421681000*10^-01,  -7.83695884938000*10^-01,  -2.86194599725000*10^-01}  
{-2.10092913524000*10^-01,  -4.93005885187000*10^-01,   8.44278487738000*10^-01}  
{-8.14868653178000*10^-01,  -5.18412843591000*10^-01,   2.59301372283000*10^-01}  
{ 8.07042323501000*10^-01,   1.28746795376000*10^-01,  -5.76287212038000*10^-01}  
{-3.78467045449000*10^-01,   4.48774423266000*10^-01,   8.09545682795000*10^-01}  
{-6.53264368109000*10^-01,   7.52885056371000*10^-01,   8.00609595960000*10^-02}  
{ 6.29992348356000*10^-01,   6.86339016137000*10^-01,   3.63384639111000*10^-01}  
{-3.45881670937000*10^-01,  -9.34979387339000*10^-01,   7.86092549350000*10^-02}  
{ 8.92104589673000*10^-01,   3.39261054817000*10^-01,   2.98414707695000*10^-01}  
{-7.46717628829000*10^-01,  -1.31391975130000*10^-01,  -6.52034455889000*10^-01}  
{ 4.30275568575000*10^-01,   7.57640357842000*10^-01,   4.90758620155000*10^-01}  
{-4.81799825961000*10^-01,  -8.71775857005000*10^-01,   8.87456074760000*10^-02}  
{-6.44042673717000*10^-01,   5.99058449538000*10^-01,  -4.75749943214000*10^-01}  
{-1.72473308776000*10^-01,   2.94213843000000*10^-01,  -9.40048494678000*10^-01}  
{-6.79267330402000*10^-01,   2.05560374995000*10^-01,   7.04514603171000*10^-01}  
{-9.32186797282000*10^-01,  -3.63461267010000*10^-02,   3.60148211223000*10^-01}  
{-5.08173295872000*10^-01,   5.26830248242000*10^-01,  -6.81329429057000*10^-01}  
{ 3.25790062228000*10^-01,  -1.52490891766000*10^-01,   9.33063429399000*10^-01}  
{-4.76125361814000*10^-01,   4.15774295201000*10^-01,  -7.74878297082000*10^-01}  
{-1.54076464186000*10^-01,  -5.65347486901000*10^-01,  -8.10334907454000*10^-01}  
{ 8.53354881725000*10^-01,  -8.62646676400000*10^-03,  -5.21259081368000*10^-01}  
{-3.13460943811000*10^-01,  -3.98353793925000*10^-01,   8.62007245660000*10^-01}  
{-5.13259323587000*10^-01,  -5.93430848605000*10^-01,  -6.20003786017000*10^-01}  
{ 4.81483866609000*10^-01,   5.02686851297000*10^-01,  -7.17968812504000*10^-01}  
{-5.51864175877000*10^-01,  -8.33329954469000*10^-01,  -3.17351282920000*10^-02}  
{-8.66510356780000*10^-01,   3.29245111127000*10^-01,   3.75176569620000*10^-01}  
{-7.05092969188000*10^-01,  -3.73867002673000*10^-01,  -6.02550719121000*10^-01}  
{-9.82717151587000*10^-01,   1.52383882255000*10^-01,  -1.05100677475000*10^-01}  
{ 2.73114849036000*10^-01,   2.43205985038000*10^-01,  -9.30730427180000*10^-01}  
{-3.96378545853000*10^-01,   1.69029228737000*10^-01,  -9.02393023145000*10^-01}  
{-4.28116713630000*10^-01,  -8.58235389182000*10^-01,  -2.83104391111000*10^-01}  
{ 5.51160103179000*10^-01,   6.79582481119000*10^-01,   4.84138608272000*10^-01}  
{-9.62922501704000*10^-01,  -1.06443364219000*10^-01,  -2.47891238097000*10^-01}  
{-2.47520544284000*10^-01,   7.77431216020000*10^-02,   9.65758555334000*10^-01}  
{-6.75290558889000*10^-01,   6.67418957953000*10^-01,   3.13902207129000*10^-01}  
{ 3.75947972918000*10^-01,  -3.86536469904000*10^-01,   8.42171407193000*10^-01}  
{ 4.21297760228000*10^-01,  -8.39981492795000*10^-01,  -3.41963870883000*10^-01}  
{ 9.42077167917000*10^-01,  -1.33760414572000*10^-01,  -3.07569116109000*10^-01}  
{-2.44899292533000*10^-01,   9.51086590266000*10^-01,   1.88304631734000*10^-01}  
{-4.86412960800000*10^-03,  -8.27010415110000*10^-01,  -5.62165557058000*10^-01}  
{-7.41112449887000*10^-01,   8.17781471380000*10^-02,   6.66381775917000*10^-01}  
{ 1.33498314231000*10^-01,  -6.60367019996000*10^-01,   7.38981460525000*10^-01}  
{ 8.07449917269000*10^-01,   5.65434237778000*10^-01,  -1.68252054524000*10^-01}  
{ 1.00400994053000*10^-01,   9.87540660305000*10^-01,  -1.21173778670000*10^-01}  
{-7.21276098977000*10^-01,   4.83719153870000*10^-01,  -4.95758579577000*10^-01}  
{ 3.99242570999000*10^-01,  -8.75778895893000*10^-01,   2.71323966892000*10^-01}  
{-1.01390861643000*10^-01,  -5.77950205688000*10^-01,   8.09749006125000*10^-01}  
{-5.66172233897000*10^-01,   2.04029322090000*10^-01,   7.98636987180000*10^-01}  
{-4.46791154257000*10^-01,  -4.96140373300000*10^-02,   8.93261502460000*10^-01}  
{ 5.85212072816000*10^-01,  -4.17046445050000*10^-01,   6.95412893540000*10^-01}  
{ 1.20032440874000*10^-01,   5.99885586524000*10^-01,   7.91030654411000*10^-01}  
{-4.20829553725000*10^-01,   6.65592357826000*10^-01,   6.16351604131000*10^-01}  
{ 6.58535562010000*10^-02,   9.97800604236000*10^-01,   7.56725326700000*10^-03}  
{ 6.57861237725000*10^-01,   5.84148081486000*10^-01,   4.75383645906000*10^-01}  
{-3.69395099695000*10^-01,  -8.16583991637000*10^-01,   4.43551400543000*10^-01}  
{ 5.67684100215000*10^-01,  -7.52257727642000*10^-01,   3.34429474727000*10^-01}  
{ 8.96697108633000*10^-01,   3.51401759640000*10^-01,  -2.69167417588000*10^-01}  
{-2.50519597099000*10^-01,  -7.17458258196000*10^-01,   6.49995060917000*10^-01}  
{ 2.05138316758000*10^-01,   9.78732878154000*10^-01,   4.73517149000000*10^-04}  
{-4.03284458786000*10^-01,  -9.36848510190000*10^-02,  -9.10266331351000*10^-01}  
{ 1.81820477481000*10^-01,   1.91143580641000*10^-01,   9.64575266917000*10^-01}  
{-6.36229380032000*10^-01,   1.45027080261000*10^-01,  -7.57746212115000*10^-01}  
{ 5.74010133286000*10^-01,  -5.39804033383000*10^-01,  -6.15730438121000*10^-01}  
{-2.73026684219000*10^-01,  -7.94407979832000*10^-01,   5.42560956283000*10^-01}  
{-4.87483260358000*10^-01,  -3.50640043928000*10^-01,  -7.99632184486000*10^-01}  
{-8.29037494940000*10^-01,   1.05966916202000*10^-01,  -5.49060875180000*10^-01}  
{-4.83578821701000*10^-01,  -7.37557031272000*10^-01,   4.71339738218000*10^-01}  
{-8.62010975250000*10^-01,  -3.61782350939000*10^-01,  -3.55036067318000*10^-01}  
{-7.08656021072000*10^-01,  -6.95988001792000*10^-01,   1.15790090938000*10^-01}  
{ 8.86615379439000*10^-01,  -3.75000317311000*10^-01,  -2.70717437486000*10^-01}  
{ 7.74842453870000*10^-02,   2.77340838722000*10^-01,   9.57642026487000*10^-01}  
{-5.39157211916000*10^-01,  -2.96767861372000*10^-01,   7.88186740117000*10^-01}  
{ 3.10759399741000*10^-01,   3.83271804103000*10^-01,  -8.69788088934000*10^-01}  
{ 8.17774899883000*10^-01,   4.68139114037000*10^-01,   3.34798421486000*10^-01}  
{-6.13451555946000*10^-01,   6.58052455774000*10^-01,   4.36628164412000*10^-01}  
{-1.42405060624000*10^-01,  -8.29487621164000*10^-01,  -5.40065815475000*10^-01}  
{ 7.30539573483000*10^-01,   5.84335068901000*10^-01,   3.53361654439000*10^-01}  
{ 1.67409063787000*10^-01,   4.73087059787000*10^-01,   8.64964068169000*10^-01}  
{ 7.58319825526000*10^-01,  -3.67380589840000*10^-01,  -5.38500273373000*10^-01}  
{ 9.04293715608000*10^-01,   4.20224866157000*10^-01,   7.52591374780000*10^-02}  
{ 5.06625831135000*10^-01,  -3.38966135743000*10^-01,   7.92737173373000*10^-01}  
{-1.54847545979000*10^-01,   6.42440010417000*10^-01,   7.50528527452000*10^-01}  
{ 5.72299500889000*10^-01,   3.89757085384000*10^-01,  -7.21500308853000*10^-01}  
{ 9.65956130520000*10^-02,   7.09205006813000*10^-01,   6.98353453382000*10^-01}  
{ 6.43454652522000*10^-01,   2.11937906947000*10^-01,   7.35559945719000*10^-01}  
{ 8.82904231910000*10^-02,  -6.37503314691000*10^-01,  -7.65372017342000*10^-01}  
