{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}
{-1.89612593891000*10^-01,  -6.44243246808000*10^-01,   7.40943792187000*10^-01} 
{ 9.87074689020000*10^-02,  -8.39763086607000*10^-01,  -5.33905229376000*10^-01} 
{-4.49731611952000*10^-01,  -8.93163174880000*10^-01,   1.01007352600000*10^-03} 
{-5.53688646410000*10^-02,   9.20261997007000*10^-01,   3.87365648571000*10^-01} 
{ 1.00983349378000*10^-01,  -8.28954313434000*10^-01,   5.50124630777000*10^-01} 
{-9.12366536081000*10^-01,  -4.08963971701000*10^-01,   1.83241286190000*10^-02} 
{-4.88545887970000*10^-01,   8.30033477102000*10^-01,  -2.69011788288000*10^-01} 
{-6.95933425975000*10^-01,   7.16365060915000*10^-01,   4.99776561160000*10^-02} 
{ 8.13927433662000*10^-01,  -5.14086085691000*10^-01,  -2.70624517054000*10^-01} 
{ 6.56892316980000*10^-01,  -3.96365560003000*10^-01,  -6.41394439278000*10^-01} 
{ 8.49748500640000*10^-01,   5.27168552152000*10^-01,   4.56106158400000*10^-03} 
{ 9.14031432979000*10^-01,  -1.08953397551000*10^-01,   3.90737375597000*10^-01} 
{ 5.62939742370000*10^-02,  -3.85095138800000*10^-01,   9.21158359099000*10^-01} 
{ 6.96818246102000*10^-01,   6.54251585920000*10^-02,   7.14257572954000*10^-01} 
{-4.80238915055000*10^-01,   4.94347544524000*10^-01,   7.24562688585000*10^-01} 
{ 3.43814162688000*10^-01,  -5.68905707098000*10^-01,   7.47086419343000*10^-01} 
{-9.42040495916000*10^-01,   9.15743892180000*10^-02,   3.22759717584000*10^-01} 
{ 3.70059897255000*10^-01,   6.65573561038000*10^-01,  -6.48126150754000*10^-01} 
{ 6.72945918685000*10^-01,   6.55410548408000*10^-01,   3.42900573872000*10^-01} 
{ 4.06911651001000*10^-01,   2.09257554332000*10^-01,  -8.89176126667000*10^-01} 
{ 2.15160061940000*10^-02,   7.39332385310000*10^-02,  -9.97031061561000*10^-01} 
{-2.68802850314000*10^-01,   4.16909451346000*10^-01,  -8.68292310827000*10^-01} 
{ 6.61168932082000*10^-01,   3.97305177901000*10^-01,  -6.36399433424000*10^-01} 
{-9.98322353562000*10^-01,  -2.99576261420000*10^-02,  -4.95481484450000*10^-02} 
{ 4.07567231070000*10^-01,  -1.60759457832000*10^-01,   8.98913426797000*10^-01} 
{ 9.16987354664000*10^-01,  -1.20094820582000*10^-01,  -3.80409549637000*10^-01} 
{ 5.51127753099000*10^-01,  -7.07531986792000*10^-01,   4.42330970463000*10^-01} 
{-4.78991951772000*10^-01,   7.74579786113000*10^-01,   4.13028891342000*10^-01} 
{-4.36633112100000*10^-02,   7.69943091271000*10^-01,  -6.36616958192000*10^-01} 
{-3.97170156873000*10^-01,   1.27309082932000*10^-01,   9.08871973323000*10^-01} 
{ 2.39416406363000*10^-01,   6.31683043781000*10^-01,   7.37330534133000*10^-01} 
{ 2.80684653105000*10^-01,  -5.68723993992000*10^-01,  -7.73155316977000*10^-01} 
{-7.35530566027000*10^-01,   2.01824328507000*10^-01,   6.46731572496000*10^-01} 
{-7.24919723120000*10^-02,   3.89227187301000*10^-01,   9.18284874435000*10^-01} 
{-6.05519013700000*10^-03,  -3.17500298072000*10^-01,  -9.48238838794000*10^-01} 
{ 6.86957265837000*10^-01,  -3.49092843718000*10^-01,   6.37356965427000*10^-01} 
{ 2.95431915307000*10^-01,   8.94535075527000*10^-01,  -3.35450416709000*10^-01} 
{ 9.67817754305000*10^-01,  -2.51596721078000*10^-01,  -5.28056763700000*10^-03} 
{-6.98948429991000*10^-01,  -6.72713930318000*10^-01,   2.42748965333000*10^-01} 
{-8.81987260952000*10^-01,  -2.85351103804000*10^-01,  -3.75064286591000*10^-01} 
{-6.47895789945000*10^-01,   3.08872931537000*10^-01,  -6.96296314463000*10^-01} 
{-6.18626713198000*10^-01,  -5.21536108202000*10^-01,  -5.87623244570000*10^-01} 
{-7.68827033193000*10^-01,   5.32616488892000*10^-01,  -3.53870977605000*10^-01} 
{-7.11262362027000*10^-01,  -6.69720123815000*10^-01,  -2.13496623206000*10^-01} 
{-9.27930927644000*10^-01,   3.72623116507000*10^-01,  -9.80849456700000*10^-03} 
{ 8.26196874614000*10^-01,  -5.05144868992000*10^-01,   2.49454175570000*10^-01} 
{-3.50442055573000*10^-01,  -8.37909568975000*10^-01,   4.18447033573000*10^-01} 
{-4.35029566962000*10^-01,   6.62785521316000*10^-01,  -6.09478981264000*10^-01} 
{-8.70412447321000*10^-01,  -2.95576887518000*10^-01,   3.93721316559000*10^-01} 
{ 8.71662949360000*10^-01,   2.95977085492000*10^-01,   3.90642122124000*10^-01} 
{-6.76708171003000*10^-01,  -1.66692516414000*10^-01,   7.17132941838000*10^-01} 
