{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}  
{-9.96574688246000*10^-01,   4.23477868670000*10^-02,   7.10320751100000*10^-02}  
{ 4.71186560070000*10^-02,   8.53936952597000*10^-01,  -5.18238857329000*10^-01}  
{-4.71538520219000*10^-01,  -1.55293649427000*10^-01,  -8.68064114220000*10^-01}  
{ 1.38918385213000*10^-01,   9.87408369385000*10^-01,  -7.56729431090000*10^-02}  
{-9.39575674183000*10^-01,   3.42184996192000*10^-01,   1.03431554690000*10^-02}  
{-8.46438365837000*10^-01,  -3.59782052096000*10^-01,  -3.92554413843000*10^-01}  
{-8.19344281280000*10^-01,   2.24072655759000*10^-01,  -5.27699150725000*10^-01}  
{ 1.05532796213000*10^-01,  -8.12085305384000*10^-01,   5.73916619120000*10^-01}  
{ 6.01233553993000*10^-01,  -7.99070140696000*10^-01,  -2.26358125200000*10^-03}  
{ 1.01750220280000*10^-01,  -9.93870565350000*10^-01,  -4.32225867210000*10^-02}  
{ 9.72451470844000*10^-01,   9.44575002990000*10^-02,  -2.13110106494000*10^-01}  
{-3.21366299452000*10^-01,   2.03772060940000*10^-02,   9.46735692286000*10^-01}  
{-6.60447591509000*10^-01,  -6.46379306097000*10^-01,   3.82103090172000*10^-01}  
{-7.49253627541000*10^-01,  -1.65244222828000*10^-01,   6.41337156603000*10^-01}  
{ 8.07803070404000*10^-01,  -4.52332489447000*10^-01,  -3.77954386714000*10^-01}  
{ 8.61844544000000*10^-02,  -7.55102127059000*10^-01,  -6.49917700582000*10^-01}  
{-8.29718166173000*10^-01,  -3.61288286709000*10^-01,   4.25486237861000*10^-01}  
{ 9.36156148237000*10^-01,  -1.81559443417000*10^-01,  -3.01077788328000*10^-01}  
{-4.32374850722000*10^-01,   1.61448316094000*10^-01,  -8.87122556186000*10^-01}  
{ 5.21835690450000*10^-02,  -5.09983215895000*10^-01,  -8.58600020165000*10^-01}  
{-4.67277833778000*10^-01,  -4.49879632593000*10^-01,  -7.61091152384000*10^-01}  
{-8.06551917584000*10^-01,   5.67125726555000*10^-01,   1.66860464224000*10^-01}  
{-5.64872029528000*10^-01,   7.69312401964000*10^-01,  -2.98459408364000*10^-01}  
{-1.71472983466000*10^-01,   7.17303330122000*10^-01,  -6.75331732216000*10^-01}  
{ 2.14212984605000*10^-01,   6.65681814318000*10^-01,   7.14829014040000*10^-01}  
{ 4.27529289973000*10^-01,   9.03973699668000*10^-01,  -7.08918350300000*10^-03}  
{ 3.87521634157000*10^-01,  -6.27780956250000*10^-02,  -9.19720551999000*10^-01}  
{ 3.45426537386000*10^-01,  -8.42389995489000*10^-01,   4.13593523608000*10^-01}  
{-8.17893846665000*10^-01,   1.27680804859000*10^-01,   5.61023410972000*10^-01}  
{-7.63001912288000*10^-01,   4.66162225089000*10^-01,   4.47795557979000*10^-01}  
{ 3.94054705230000*10^-01,   7.44721570240000*10^-01,  -5.38619227382000*10^-01}  
{-5.07152103412000*10^-01,   5.88023774593000*10^-01,   6.30099027549000*10^-01}  
{ 4.82158515316000*10^-01,   6.62836998660000*10^-01,   5.72861483533000*10^-01}  
{-9.28524638212000*10^-01,  -7.07082899170000*10^-02,   3.64475422999000*10^-01}  
{ 9.67792259922000*10^-01,   2.08121209864000*10^-01,   1.41646403552000*10^-01}  
{-7.74440837227000*10^-01,   6.18032335880000*10^-01,  -1.35194014079000*10^-01}  
{ 7.46999646104000*10^-01,  -4.93004989458000*10^-01,   4.46024224780000*10^-01}  
{-8.61078708072000*10^-01,  -4.93130892791000*10^-01,  -1.23957174382000*10^-01}  
{ 8.34799282040000*10^-02,  -9.56800782256000*10^-01,   2.78502001179000*10^-01}  
{-5.99582129484000*10^-01,   7.19168795002000*10^-01,   3.51137457841000*10^-01}  
{ 5.98091828477000*10^-01,  -7.30557278358000*10^-01,  -3.29503001120000*10^-01}  
{ 6.85705209208000*10^-01,   3.00748197533000*10^-01,  -6.62841525363000*10^-01}  
{ 1.09363661336000*10^-01,  -9.25722986397000*10^-01,  -3.62044944772000*10^-01}  
{ 8.50920000577000*10^-01,   3.25168007970000*10^-01,   4.12554140945000*10^-01}  
{-2.44221059202000*10^-01,   5.69156168769000*10^-01,   7.85122493497000*10^-01}  
{-5.00595570632000*10^-01,  -2.36013932289000*10^-01,   8.32887446435000*10^-01}  
{ 2.08704645879000*10^-01,   2.33870174500000*10^-01,   9.49603660623000*10^-01}  
{-4.02460653376000*10^-01,   3.20824933789000*10^-01,   8.57377853892000*10^-01}  
{-5.29363569830000*10^-02,   5.13683455849000*10^-01,  -8.56345169483000*10^-01}  
{-1.59624095913000*10^-01,  -8.52538621296000*10^-01,  -4.97692723679000*10^-01}  
{ 9.24492290012000*10^-01,   3.64141525302000*10^-01,  -1.12760610403000*10^-01}  
{-6.17927282186000*10^-01,  -4.60062902014000*10^-01,   6.37579799022000*10^-01}  
{-9.66483524859000*10^-01,   9.92737562530000*10^-02,  -2.36757930164000*10^-01}  
{ 7.72060572782000*10^-01,   6.04854438178000*10^-01,  -1.95124525810000*10^-01}  
{ 3.45475268449000*10^-01,  -5.92093961691000*10^-01,  -7.28060148216000*10^-01}
