{ 1.35186598170000*10^-01,  -9.20706866606000*10^-01,   3.66092132475000*10^-01}  
{-6.54482320966000*10^-01,  -5.69564635546000*10^-01,  -4.97241407646000*10^-01}  
{ 3.28609256840000*10^-01,  -3.37364572224000*10^-01,   8.82157073161000*10^-01}  
{ 3.54458879500000*10^-01,  -8.66243707522000*10^-01,  -3.52108991539000*10^-01}  
{ 5.38047545235000*10^-01,  -6.87509394272000*10^-01,   4.87683987696000*10^-01}  
{ 2.51883832067000*10^-01,  -9.67730052364000*10^-01,  -7.28566361400000*10^-03}  
{ 2.72302689941000*10^-01,  -6.18916501634000*10^-01,  -7.36745280987000*10^-01}  
{-1.16378542882000*10^-01,  -9.11632555923000*10^-01,  -3.94185384988000*10^-01}  
{-8.14556928161000*10^-01,   3.05593790858000*10^-01,   4.93061300220000*10^-01}  
{-8.75517974392000*10^-01,  -1.55625604009000*10^-01,   4.57437370460000*10^-01}  
{-1.41459811954000*10^-01,  -9.64724326335000*10^-01,  -2.22027241076000*10^-01}  
{-7.56933396390000*10^-02,  -9.92688226694000*10^-01,   9.40244804150000*10^-02}  
{-6.72766642388000*10^-01,  -3.08729544858000*10^-01,   6.72362337599000*10^-01}  
{-7.71562659054000*10^-01,   4.69365478919000*10^-01,   4.29403202541000*10^-01}  
{ 4.64846361914000*10^-01,  -8.48639477027000*10^-01,   2.52445831509000*10^-01}  
{ 9.45330847771000*10^-01,   3.14700065321000*10^-01,  -8.55187531420000*10^-02}  
{ 6.53567692956000*10^-01,   2.28026615526000*10^-01,  -7.21701554201000*10^-01}  
{ 5.31741749386000*10^-01,   4.95738125031000*10^-01,  -6.86654515277000*10^-01}  
{ 7.55702785700000*10^-03,  -1.73177023756000*10^-01,   9.84861721143000*10^-01}  
{-6.99502361724000*10^-01,   6.24077618170000*10^-01,   3.48171757099000*10^-01}  
{ 6.55599868566000*10^-01,  -2.40980169384000*10^-01,  -7.15623763091000*10^-01}  
{ 2.21958814899000*10^-01,   5.73143070391000*10^-01,  -7.88822733795000*10^-01}  
{ 1.76670035029000*10^-01,  -3.62916997789000*10^-01,  -9.14920188562000*10^-01}  
{ 3.77143433949000*10^-01,   6.90208045256000*10^-01,   6.17556219702000*10^-01}  
{-6.44373896414000*10^-01,   1.75815646897000*10^-01,  -7.44225194364000*10^-01}  
{ 1.17212438440000*10^-02,  -3.43614137631000*10^-01,   9.39037771798000*10^-01}  
{ 9.90667740901000*10^-01,  -1.11759020397000*10^-01,   7.80214617750000*10^-02}  
{-6.07616311706000*10^-01,   7.39062976667000*10^-01,  -2.90840736948000*10^-01}  
{ 3.02316866429000*10^-01,  -9.33695510625000*10^-01,  -1.91878101177000*10^-01}  
{ 2.46266596567000*10^-01,   8.16124283555000*10^-01,  -5.22775207147000*10^-01}  
{-1.67954993244000*10^-01,   9.82092206666000*10^-01,   8.53581738880000*10^-02}  
{ 7.97184001168000*10^-01,   2.54785014701000*10^-01,   5.47341086129000*10^-01}  
{ 1.04653518740000*10^-02,  -7.43647987505000*10^-01,   6.68489451742000*10^-01}  
{-6.67747560778000*10^-01,  -7.44325553294000*10^-01,   9.62630715100000*10^-03}  
{-3.51724451350000*10^-02,  -5.90211100898000*10^-01,  -8.06482334264000*10^-01}  
{ 1.73655095790000*10^-01,  -2.27477137497000*10^-01,   9.58174336758000*10^-01}  
{ 5.30723918400000*10^-03,   9.94612741335000*10^-01,   1.03524528431000*10^-01}  
{-2.39572992526000*10^-01,   9.67099105958000*10^-01,  -8.55809587860000*10^-02}  
{-5.57204286628000*10^-01,   8.21392023944000*10^-01,  -1.21813488436000*10^-01}  
{-8.70103709604000*10^-01,  -4.13119619057000*10^-01,  -2.68796791059000*10^-01}  
{-9.15413893573000*10^-01,   5.39932641670000*10^-02,  -3.98876084615000*10^-01}  
{ 3.06934333880000*10^-02,   2.07963829633000*10^-01,  -9.77654825954000*10^-01}  
{ 7.96632189967000*10^-01,   5.03010453550000*10^-01,   3.35197908000000*10^-01}  
{-6.49760436245000*10^-01,  -4.65040884845000*10^-01,   6.01288908025000*10^-01}  
{ 7.35835745170000*10^-02,  -8.47819630399000*10^-01,   5.25154579026000*10^-01}  
{-8.14506242689000*10^-01,  -3.26286641220000*10^-02,   5.79236524140000*10^-01}  
{-9.19483250090000*10^-02,  -8.29914231324000*10^-01,  -5.50261641562000*10^-01}  
{-7.22301674150000*10^-01,  -5.26164968474000*10^-01,   4.48810335744000*10^-01}  
{-9.43143237865000*10^-01,  -9.25530017730000*10^-02,  -3.19240935239000*10^-01}  
{-4.05475816353000*10^-01,   9.07615522417000*10^-01,  -1.08735577526000*10^-01}  
{ 9.33921183805000*10^-01,   2.43721467346000*10^-01,   2.61516861396000*10^-01}  
{ 6.17840077440000*10^-01,  -1.23356341420000*10^-01,   7.76567351709000*10^-01}  
{ 7.52708783003000*10^-01,  -6.11831279687000*10^-01,  -2.43088406113000*10^-01}  
{-2.94335847190000*10^-02,   3.41072213818000*10^-01,   9.39576185869000*10^-01}  
{-9.15136233406000*10^-01,  -2.58408562495000*10^-01,  -3.09436082473000*10^-01}  
{-5.51031753552000*10^-01,  -8.27976406150000*10^-01,  -1.04014794312000*10^-01}  
{-7.27292443148000*10^-01,   6.60350530987000*10^-01,   1.87037104244000*10^-01}  
{-7.90501599155000*10^-01,  -5.73158131999000*10^-01,  -2.15863330506000*10^-01}  
{ 4.69294595826000*10^-01,  -3.73015607251000*10^-01,   8.00388617532000*10^-01}  
{ 7.20773922818000*10^-01,   6.88074963654000*10^-01,   8.38915763200000*10^-02}  
{-3.31499972527000*10^-01,   6.91866996287000*10^-01,   6.41426400816000*10^-01}  
{ 7.28665138345000*10^-01,   5.67189190196000*10^-01,  -3.83853538064000*10^-01}  
{ 6.10388249608000*10^-01,  -7.53136139937000*10^-01,  -2.45381620054000*10^-01}  
{-7.42980291847000*10^-01,  -4.17818303544000*10^-01,  -5.22884452963000*10^-01}  
{ 1.23971744881000*10^-01,   9.91448054084000*10^-01,  -4.07647215650000*10^-02}  
{-8.76511906283000*10^-01,  -4.71994401906000*10^-01,  -9.45947287830000*10^-02}  
{ 5.05749903048000*10^-01,  -7.74795418170000*10^-01,  -3.79353523182000*10^-01}  
{ 5.43442822576000*10^-01,   4.02020158854000*10^-01,   7.36919052858000*10^-01}  
{-6.02849442986000*10^-01,   1.43497795105000*10^-01,   7.84844527210000*10^-01}  
{ 5.86408287400000*10^-02,  -2.43968366881000*10^-01,  -9.68008620399000*10^-01}  
{-1.64381479581000*10^-01,   7.40949368570000*10^-02,   9.83610019013000*10^-01}  
{-8.98695199325000*10^-01,   4.36265813826000*10^-01,  -4.49341562300000*10^-02}  
{-8.12102154126000*10^-01,   5.72458117657000*10^-01,  -1.13056599948000*10^-01}  
{ 2.85793905156000*10^-01,   3.43909363120000*10^-01,   8.94454131711000*10^-01}  
{ 9.46052321180000*10^-01,  -2.49475242874000*10^-01,   2.06753739465000*10^-01}  
{-4.09446335674000*10^-01,   5.98304718331000*10^-01,  -6.88756242967000*10^-01}  
{ 3.97549941620000*10^-01,  -5.14749383660000*10^-01,   7.59596679784000*10^-01}  
{-2.62432825085000*10^-01,   9.36717710420000*10^-01,   2.31708746715000*10^-01}  
{ 5.07611096977000*10^-01,   1.86360411331000*10^-01,  -8.41190092259000*10^-01}  
{ 2.39904529020000*10^-02,  -9.71349116573000*10^-01,   2.36443126149000*10^-01}  
{ 8.60672407741000*10^-01,   2.78512742951000*10^-01,  -4.26231930488000*10^-01}  
{-3.93084178140000*10^-02,  -9.12940950836000*10^-01,   4.06194126713000*10^-01}  
{ 3.72104012146000*10^-01,  -3.34763887415000*10^-01,  -8.65720361218000*10^-01}  
{ 1.99628379854000*10^-01,   4.79812445381000*10^-01,   8.54358547224000*10^-01}  
{ 1.88147454773000*10^-01,  -9.64032614445000*10^-01,   1.87727604654000*10^-01}  
{ 4.47460679046000*10^-01,   7.62865059872000*10^-01,   4.66707447052000*10^-01}  
{-2.73237154212000*10^-01,  -3.92622930009000*10^-01,   8.78173497886000*10^-01}  
{-9.56280025840000*10^-01,  -2.32604342003000*10^-01,   1.77267403266000*10^-01}  
{-8.34253184361000*10^-01,   3.70543337940000*10^-02,  -5.50135074986000*10^-01}  
{ 8.22144687065000*10^-01,  -5.58623026165000*10^-01,   1.09628591936000*10^-01}  
{ 6.09323376900000*10^-02,   5.36643633475000*10^-01,  -8.41606119794000*10^-01}  
{-9.04935921955000*10^-01,   3.97699817909000*10^-01,   1.51412786748000*10^-01}  
{-7.78274719554000*10^-01,   3.53591262584000*10^-01,  -5.18904307100000*10^-01}  
{-8.51165398460000*10^-02,   9.63571147239000*10^-01,   2.53546482627000*10^-01}  
{ 3.78738644791000*10^-01,   5.92557040973000*10^-01,  -7.10938247765000*10^-01}  
{-2.26756640243000*10^-01,   8.09188450788000*10^-01,  -5.42029037244000*10^-01}  
{ 7.93905973270000*10^-02,  -8.02634396577000*10^-01,  -5.91164239859000*10^-01}  
{ 1.54569070012000*10^-01,   1.18386460987000*10^-01,   9.80863419876000*10^-01}  
{-3.03026053173000*10^-01,  -9.38885078725000*10^-01,  -1.63309583450000*10^-01}  
{-4.94639023154000*10^-01,   8.67821416335000*10^-01,   4.70980479710000*10^-02}  
{-8.68525196531000*10^-01,   3.42937694385000*10^-01,  -3.57851534523000*10^-01}  
{-6.69794914924000*10^-01,   4.95819424702000*10^-01,  -5.52754801002000*10^-01}  
{ 7.97483782470000*10^-02,   7.98395490657000*10^-01,  -5.96828984438000*10^-01}  
{ 4.11270634865000*10^-01,  -1.47742724077000*10^-01,  -8.99460144965000*10^-01}  
{ 8.76583841895000*10^-01,   4.56474884191000*10^-01,  -1.52418661034000*10^-01}  
{-2.79500144181000*10^-01,  -7.73199396112000*10^-01,   5.69247189941000*10^-01}  
{-6.81145107387000*10^-01,  -6.51448257620000*10^-01,   3.34150430685000*10^-01}  
{-4.21998453009000*10^-01,  -8.13615974339000*10^-01,  -3.99932934327000*10^-01}  
{-5.37593177845000*10^-01,   6.23108047962000*10^-01,  -5.68093245604000*10^-01}  
{-7.86328074413000*10^-01,  -1.27702668765000*10^-01,  -6.04466862434000*10^-01}  
{ 6.81471926161000*10^-01,  -3.89693788593000*10^-01,  -6.19463287844000*10^-01}  
{ 4.23817193488000*10^-01,  -8.04737489489000*10^-01,   4.15663998339000*10^-01}  
{-9.47955169715000*10^-01,   2.39535674696000*10^-01,   2.09770485909000*10^-01}  
{ 4.74801361581000*10^-01,  -6.12770101207000*10^-01,   6.31724995633000*10^-01}  
{ 5.13582150164000*10^-01,   6.33756786242000*10^-01,  -5.78433843170000*10^-01}  
{-7.29206780420000*10^-01,  -2.83739605433000*10^-01,  -6.22695196463000*10^-01}  
{ 1.26896148289000*10^-01,  -6.42694902133000*10^-01,   7.55539959447000*10^-01}  
{ 3.82899703326000*10^-01,   4.60793808050000*10^-01,   8.00660279804000*10^-01}  
{-2.45723299133000*10^-01,  -2.24625806350000*10^-02,  -9.69079714334000*10^-01}  
{ 2.83137138372000*10^-01,  -4.70504237205000*10^-01,  -8.35738669469000*10^-01}  
{ 1.73700728810000*10^-02,  -4.31025269034000*10^-01,  -9.02172654220000*10^-01}  
{-9.77867926250000*10^-02,  -3.10711101062000*10^-01,  -9.45460921913000*10^-01}  
{-7.82988698941000*10^-01,  -6.20468873124000*10^-01,  -4.41256706970000*10^-02}  
{ 5.78471460176000*10^-01,  -8.13456848160000*10^-01,  -6.04874031810000*10^-02}  
{ 5.46745638000000*10^-01,  -3.96205363191000*10^-01,  -7.37624916544000*10^-01}  
{-4.68096058401000*10^-01,   2.29689288503000*10^-01,   8.53304699891000*10^-01}  
{-5.93295525106000*10^-01,  -3.13737942208000*10^-01,  -7.41329160028000*10^-01}  
{ 6.98870121551000*10^-01,  -7.06749887758000*10^-01,  -1.09932476351000*10^-01}  
{ 3.06450698113000*10^-01,   1.82687467810000*10^-01,   9.34191232420000*10^-01}  
{ 7.16479272474000*10^-01,  -7.47212639540000*10^-02,  -6.93595115920000*10^-01}  
{ 7.53933341262000*10^-01,   9.12342458720000*10^-02,  -6.50584990078000*10^-01}  
{ 2.51860585169000*10^-01,  -8.42033517598000*10^-01,   4.77017610660000*10^-01}  
{-8.73611690772000*10^-01,   3.59513081034000*10^-01,   3.27952676941000*10^-01}  
{-3.14431928837000*10^-01,  -3.32111083970000*10^-02,   9.48698890274000*10^-01}  
{ 3.30093144763000*10^-01,  -1.60317183908000*10^-01,   9.30234871591000*10^-01}  
{ 8.71551789393000*10^-01,  -2.04807954207000*10^-01,  -4.45478596903000*10^-01}  
{-1.54298642564000*10^-01,  -4.70501862549000*10^-01,  -8.68803732865000*10^-01}  
{ 8.58694069398000*10^-01,  -4.71641101903000*10^-01,  -2.00497297182000*10^-01}  
{-7.84165041337000*10^-01,  -2.08752748051000*10^-01,   5.84386411654000*10^-01}  
{-9.04569762832000*10^-01,   2.00898103100000*10^-02,   4.25852020886000*10^-01}
