{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}
{-7.57677649660000*10^-02,   9.77570724607000*10^-01,  -1.96506295531000*10^-01} 
{-9.94602153427000*10^-01,  -9.63245230590000*10^-02,   3.85764520820000*10^-02} 
{ 7.69633890483000*10^-01,  -1.79797382691000*10^-01,   6.12647187048000*10^-01} 
{-8.92085300492000*10^-01,  -1.36438590961000*10^-01,   4.30776424079000*10^-01} 
{-5.66089203801000*10^-01,  -8.24105718971000*10^-01,   1.98186099000000*10^-02} 
{-8.41949994243000*10^-01,  -4.67163112610000*10^-02,  -5.37529341949000*10^-01} 
{ 2.83656309768000*10^-01,   6.85663868707000*10^-01,   6.70376131047000*10^-01} 
{-1.85361963990000*10^-01,   8.36413262302000*10^-01,  -5.15804029599000*10^-01} 
{-6.50623248285000*10^-01,   6.91277020121000*10^-01,   3.14365186118000*10^-01} 
{-4.54704997762000*10^-01,   8.61617456808000*10^-01,  -2.25518786655000*10^-01} 
{-5.31076074089000*10^-01,   6.38373778105000*10^-01,  -5.57168846005000*10^-01} 
{-7.58421330033000*10^-01,   1.89081228932000*10^-01,   6.23735019873000*10^-01} 
{ 1.83252934382000*10^-01,   7.02072160002000*10^-01,  -6.88122840916000*10^-01} 
{-2.97691746355000*10^-01,   5.31886845201000*10^-01,   7.92764787345000*10^-01} 
{ 2.63713512285000*10^-01,   3.52195183283000*10^-01,   8.98005421092000*10^-01} 
{-2.79136299990000*10^-01,   2.11560867134000*10^-01,   9.36656247257000*10^-01} 
{-4.36826338372000*10^-01,  -8.88593989000000*10^-01,  -1.39940961900000*10^-01} 
{-7.79028396018000*10^-01,  -5.78962787548000*10^-01,  -2.40659196443000*10^-01} 
{ 9.29737939470000*10^-02,  -9.19872203956000*10^-01,  -3.81039370707000*10^-01} 
{ 8.77644358635000*10^-01,   2.27011658815000*10^-01,   4.22144627490000*10^-01} 
{-6.51992184040000*10^-01,  -3.26208920897000*10^-01,  -6.84466165620000*10^-01} 
{ 6.41353513105000*10^-01,  -7.39290538248000*10^-01,  -2.05219812116000*10^-01} 
{-4.07299011096000*10^-01,   1.79999398785000*10^-01,  -8.95381333286000*10^-01} 
{-8.28916198463000*10^-01,   3.16988979769000*10^-01,   4.60886019132000*10^-01} 
{ 5.02020228826000*10^-01,  -5.10659048760000*10^-01,   6.97999302126000*10^-01} 
{-9.30468575676000*10^-01,   2.06416145437000*10^-01,   3.02688956823000*10^-01} 
{ 2.85441747950000*10^-01,   9.52661842279000*10^-01,  -1.04682485602000*10^-01} 
{-8.04445058241000*10^-01,  -5.83733582485000*10^-01,   1.10105644504000*10^-01} 
{-1.02076460720000*10^-02,  -2.40861391312000*10^-01,  -9.70505844463000*10^-01} 
{ 1.73150814389000*10^-01,   5.42305309778000*10^-01,   8.22145818248000*10^-01} 
{ 3.00050113347000*10^-01,  -9.49463108504000*10^-01,  -9.21397583630000*10^-02} 
{ 5.59490730891000*10^-01,   7.29770618893000*10^-01,   3.92943972911000*10^-01} 
{ 2.91189626355000*10^-01,  -2.46108800899000*10^-01,   9.24466905640000*10^-01} 
{-2.17110025672000*10^-01,   3.11839767143000*10^-01,  -9.24996862903000*10^-01} 
{ 8.69271574754000*10^-01,  -4.03253695940000*10^-01,  -2.85925490358000*10^-01} 
{ 4.59067869675000*10^-01,   8.87253946835000*10^-01,   4.51345195710000*10^-02} 
{-7.89274731045000*10^-01,  -4.74593039930000*10^-02,   6.12203408516000*10^-01} 
{-8.99056350171000*10^-01,  -4.05138567642000*10^-01,   1.66013313401000*10^-01} 
{ 8.41833692361000*10^-01,   3.08437265208000*10^-01,  -4.42924923476000*10^-01} 
{ 3.38212574891000*10^-01,  -4.48554726885000*10^-01,   8.27291309742000*10^-01} 
{-1.67347834754000*10^-01,  -3.73368127077000*10^-01,  -9.12464215126000*10^-01} 
{ 2.57689582968000*10^-01,  -7.01715091904000*10^-01,  -6.64222860661000*10^-01} 
{-3.66771639500000*10^-02,  -9.99300497303000*10^-01,  -7.30080368200000*10^-03} 
{ 6.49312741446000*10^-01,  -3.49970143905000*10^-01,   6.75213938075000*10^-01} 
{-4.71991931693000*10^-01,  -8.07002186860000*10^-01,  -3.54924057821000*10^-01} 
{-7.10260655590000*10^-01,  -1.07506423335000*10^-01,  -6.95681083589000*10^-01} 
{ 4.34290762870000*10^-01,   8.61741475831000*10^-01,   2.62284506059000*10^-01} 
{ 7.60491736447000*10^-01,  -6.48562092808000*10^-01,  -3.19300887540000*10^-02} 
{-4.34144977600000*10^-03,  -8.43689776108000*10^-01,   5.36813481113000*10^-01} 
{ 1.82391546631000*10^-01,  -3.27121240437000*10^-01,  -9.27213577215000*10^-01} 
{ 7.62881962639000*10^-01,   6.26286103074000*10^-01,  -1.60551637104000*10^-01} 
{ 3.57354973428000*10^-01,   1.37825028701000*10^-01,   9.23743300073000*10^-01} 
{-1.33333786056000*10^-01,  -7.18718798271000*10^-01,   6.82396798430000*10^-01} 
{ 7.72302026684000*10^-01,  -5.83624271831000*10^-01,  -2.50863087977000*10^-01} 
{ 4.17880563311000*10^-01,  -5.56506009430000*10^-01,  -7.18106465836000*10^-01} 
{ 5.26141163688000*10^-01,  -8.17588519444000*10^-01,   2.33932658571000*10^-01} 
{-6.64047535102000*10^-01,  -1.83289065391000*10^-01,   7.24876534061000*10^-01} 
{ 2.23895716175000*10^-01,  -3.39920863550000*10^-02,   9.74020146785000*10^-01} 
{-9.91007549291000*10^-01,   1.07181969854000*10^-01,   8.01003282550000*10^-02} 
{ 8.91632515028000*10^-01,  -1.81791379798000*10^-01,   4.14660526667000*10^-01} 
{-5.42418074452000*10^-01,  -6.02124554044000*10^-01,   5.85857195847000*10^-01} 
{ 9.57129103884000*10^-01,  -2.67154393534000*10^-01,  -1.11948240330000*10^-01} 
{ 8.78973449371000*10^-01,  -4.71200045939000*10^-01,  -7.33225204760000*10^-02} 
{ 2.42649113938000*10^-01,   9.11035993173000*10^-01,   3.33368904742000*10^-01} 
{ 7.87194696635000*10^-01,  -3.67020867808000*10^-01,   4.95600839571000*10^-01} 
{-3.46385244924000*10^-01,  -6.78634221626000*10^-01,   6.47667241210000*10^-01} 
{ 7.10651699631000*10^-01,   1.84340528860000*10^-02,   7.03302458055000*10^-01} 
{-2.31146091280000*10^-01,  -8.24863383881000*10^-01,   5.15918484277000*10^-01} 
{-4.07049941532000*10^-01,   6.47836766491000*10^-01,   6.43908276916000*10^-01} 
{ 9.35372028274000*10^-01,   2.69058644515000*10^-01,   2.29535649813000*10^-01} 
{ 9.43111147119000*10^-01,  -3.19620966520000*10^-01,   9.15631036000000*10^-02} 
{-2.30172214610000*10^-02,   9.13624669128000*10^-01,  -4.05906604378000*10^-01} 
{-4.54628659129000*10^-01,   1.14152965002000*10^-01,   8.83335656973000*10^-01} 
{ 9.52868557448000*10^-01,   3.02679828440000*10^-01,   2.06502707540000*10^-02} 
{ 4.59243008568000*10^-01,   8.70223341906000*10^-01,  -1.78345715632000*10^-01} 
{ 1.44344323177000*10^-01,  -9.07303104899000*10^-01,   3.94925046315000*10^-01} 
{-1.62349919671000*10^-01,   8.92986497137000*10^-01,   4.19782824223000*10^-01} 
{ 4.82333247025000*10^-01,  -8.63048599653000*10^-01,  -1.50005844725000*10^-01} 
{-1.68664194770000*10^-01,   6.84488002077000*10^-01,  -7.09245066543000*10^-01} 
{ 9.45175033796000*10^-01,   4.11221667270000*10^-02,   3.23964693899000*10^-01} 
{-8.29311394538000*10^-01,   3.82873548921000*10^-01,  -4.07001789217000*10^-01} 
{-2.09253824751000*10^-01,   9.79713663160000*10^-02,  -9.72941132962000*10^-01} 
{-4.06933098544000*10^-01,   3.80868241518000*10^-01,  -8.30267930196000*10^-01} 
{ 1.81887503749000*10^-01,  -1.25170708051000*10^-01,  -9.75320065325000*10^-01} 
{-2.86692374672000*10^-01,  -9.09485002937000*10^-01,  -3.01072269957000*10^-01} 
{ 6.82643689630000*10^-02,   6.98117095866000*10^-01,   7.12721892739000*10^-01} 
{ 3.45182817426000*10^-01,   7.54110175812000*10^-01,  -5.58718771199000*10^-01} 
{ 5.59853437098000*10^-01,   4.47038725228000*10^-01,  -6.97653572424000*10^-01} 
{ 9.95779061166000*10^-01,  -9.16812988060000*10^-02,   4.31286365400000*10^-03} 
{ 8.21468303674000*10^-01,   4.77871788471000*10^-01,  -3.11172588514000*10^-01} 
{-1.36587465794000*10^-01,  -5.93401955864000*10^-01,  -7.93232615924000*10^-01} 
{-6.18678654746000*10^-01,  -6.78459197229000*10^-01,   3.96143711116000*10^-01} 
{ 3.67480235230000*10^-02,  -9.75503602562000*10^-01,   2.16892379203000*10^-01} 
{-7.74802224810000*10^-01,  -5.47646621912000*10^-01,   3.15855489009000*10^-01} 
{-2.19494785830000*10^-02,   2.21036513725000*10^-01,  -9.75018502384000*10^-01} 
{-4.96861988016000*10^-01,  -6.85587808951000*10^-01,  -5.32069094275000*10^-01} 
{ 1.11910020800000*10^-03,   7.87782287649000*10^-01,  -6.15952770008000*10^-01} 
{-4.96224417821000*10^-01,   8.68112502532000*10^-01,  -1.19167993050000*10^-02} 
{-9.44225765977000*10^-01,   3.07374693820000*10^-01,   1.18146097967000*10^-01} 
{ 2.89624815035000*10^-01,  -9.25215140685000*10^-01,   2.45141612061000*10^-01} 
{-5.86945295215000*10^-01,   2.61105660723000*10^-01,  -7.66367440829000*10^-01} 
{ 8.44009732892000*10^-01,  -5.18038239356000*10^-01,   1.38866674727000*10^-01} 
{ 2.46237698173000*10^-01,  -7.99178219451000*10^-01,   5.48344024818000*10^-01} 
{-6.53796629459000*10^-01,  -6.46210081653000*10^-01,  -3.93652762822000*10^-01} 
{ 5.55057205317000*10^-01,   2.46449309220000*10^-01,  -7.94464748627000*10^-01} 
{ 7.60376229170000*10^-02,  -8.16730367658000*10^-01,  -5.71987575430000*10^-01} 
{ 1.71242188221000*10^-01,  -5.73465651523000*10^-01,   8.01132485608000*10^-01} 
{ 1.98453011660000*10^-02,  -4.69961119752000*10^-01,  -8.82463999233000*10^-01} 
{ 6.89015079112000*10^-01,   7.23674529350000*10^-02,  -7.21124935439000*10^-01} 
{ 5.40053067932000*10^-01,  -3.59595158366000*10^-01,  -7.60942840099000*10^-01} 
{ 9.31058746738000*10^-01,   1.37641607616000*10^-01,  -3.37911819824000*10^-01} 
{-8.57257264941000*10^-01,  -3.50591280755000*10^-01,   3.77088498319000*10^-01} 
{ 7.52074269405000*10^-01,  -4.72396881605000*10^-01,  -4.59592732263000*10^-01} 
{ 6.78762821460000*10^-01,   6.19341702424000*10^-01,  -3.94584449569000*10^-01} 
{ 6.06546803844000*10^-01,  -7.94784514372000*10^-01,   2.04585058250000*10^-02} 
{-9.20072839730000*10^-02,  -9.66684013723000*10^-01,  -2.38865395797000*10^-01} 
{-2.00165188475000*10^-01,   5.07952716821000*10^-01,  -8.37805427768000*10^-01} 
{ 6.15486596651000*10^-01,   7.50042836934000*10^-01,  -2.42099136938000*10^-01} 
{ 1.48522808337000*10^-01,   1.76382145553000*10^-01,   9.73052061369000*10^-01} 
{-1.88296726080000*10^-01,  -1.23100881572000*10^-01,  -9.74366725573000*10^-01} 
{-7.80805508056000*10^-01,   6.01135873954000*10^-01,   1.70230489736000*10^-01} 
{ 7.35246786604000*10^-01,   6.15698375427000*10^-01,   2.83421370551000*10^-01} 
{-1.01349359233000*10^-01,  -9.25603507435000*10^-01,   3.64673078809000*10^-01} 
{ 8.31119008863000*10^-01,  -2.68295248617000*10^-01,  -4.87092242473000*10^-01} 
{-3.17567566990000*10^-01,  -4.89440625438000*10^-01,  -8.12156828800000*10^-01} 
{-5.77668282061000*10^-01,   5.30396515550000*10^-02,  -8.14546592445000*10^-01} 
{ 8.23956392173000*10^-01,   4.34278714326000*10^-01,   3.64002557793000*10^-01} 
{-5.04737952838000*10^-01,  -5.34180730116000*10^-01,  -6.78152303350000*10^-01} 
{ 8.69119374649000*10^-01,   4.69806343702000*10^-01,   1.54639943180000*10^-01} 
{ 5.26717415260000*10^-01,   3.01163107840000*10^-02,  -8.49506781778000*10^-01} 
{ 3.56736280864000*10^-01,  -3.89614654398000*10^-01,  -8.49081649191000*10^-01} 
{ 4.85143445888000*10^-01,  -3.02341195311000*10^-01,   8.20503283680000*10^-01} 
{-9.52353993033000*10^-01,  -2.09793863476000*10^-01,   2.21378424427000*10^-01} 
{ 9.33326330300000*10^-03,   6.13127311781000*10^-01,  -7.89928977658000*10^-01} 
{ 4.79400993803000*10^-01,  -7.99256278033000*10^-01,  -3.62441842459000*10^-01} 
{ 6.62634683745000*10^-01,   5.68779708040000*10^-01,   4.87242157064000*10^-01} 
{-8.64578280560000*10^-02,  -3.88653640818000*10^-01,   9.17318587758000*10^-01} 
{-3.82825189199000*10^-01,  -9.19577800085000*10^-01,   8.84394940350000*10^-02} 
{-8.55244240300000*10^-03,   4.26611189979000*10^-01,  -9.04394686137000*10^-01} 
{ 8.23748237920000*10^-01,   1.21942313533000*10^-01,  -5.53686655695000*10^-01} 
{-6.66181996734000*10^-01,  -7.22580323696000*10^-01,   1.84605587768000*10^-01} 
{ 4.15576460483000*10^-01,  -1.92751862044000*10^-01,  -8.88899839786000*10^-01} 
{-6.70467658765000*10^-01,  -4.98037676096000*10^-01,  -5.49937807155000*10^-01} 
{-4.94341291340000*10^-02,   8.13038373632000*10^-01,   5.80107636460000*10^-01} 
{-8.04756125053000*10^-01,  -4.36319175638000*10^-01,  -4.02483734033000*10^-01} 
{ 7.06155719176000*10^-01,  -6.83635280580000*10^-01,   1.84355372640000*10^-01} 
{-6.13061912194000*10^-01,  -7.62143040865000*10^-01,  -2.08069885081000*10^-01} 
{-7.92359411400000*10^-01,  -2.71255570254000*10^-01,  -5.46431129029000*10^-01} 
{-3.31964362053000*10^-01,   9.36906352649000*10^-01,   1.09572572721000*10^-01} 
{-6.62901949210000*10^-01,   7.45417643241000*10^-01,   7.00966681020000*10^-02} 
{-9.54579424330000*10^-01,  -2.97648458054000*10^-01,  -1.35468839440000*10^-02} 
{ 7.10790498466000*10^-01,   4.62776335314000*10^-01,  -5.29730998493000*10^-01} 
{ 2.83529873826000*10^-01,  -8.23438531516000*10^-01,  -4.91487329911000*10^-01} 
{ 2.08694458668000*10^-01,  -5.42952817086000*10^-01,  -8.13418011443000*10^-01} 
{-5.22365427038000*10^-01,  -7.67566197480000*10^-02,   8.49260137979000*10^-01} 
{-4.35763151243000*10^-01,  -7.71491327463000*10^-01,   4.63585599073000*10^-01} 
{ 1.68753694765000*10^-01,   1.16842143627000*10^-01,  -9.78708385565000*10^-01} 
{ 5.01959639430000*10^-02,   3.83334357590000*10^-01,   9.22244618035000*10^-01} 
{-1.80948300413000*10^-01,  -9.71830894828000*10^-01,   1.51004716600000*10^-01} 
{-1.38671822735000*10^-01,  -1.87276584143000*10^-01,   9.72469848690000*10^-01} 
{-3.10625188296000*10^-01,  -8.97009193323000*10^-01,   3.14462238577000*10^-01} 
{-9.37451459175000*10^-01,   1.05133536230000*10^-02,  -3.47957225942000*10^-01} 
{-3.06539430369000*10^-01,  -8.07638256935000*10^-01,  -5.03740035696000*10^-01} 
{ 9.89095251198000*10^-01,   8.65875427250000*10^-02,   1.19135139666000*10^-01} 
{ 1.35053475617000*10^-01,   9.54595320591000*10^-01,  -2.65534051731000*10^-01} 
{-8.68545703655000*10^-01,  -4.91027181334000*10^-01,  -6.72359119390000*10^-02} 
{ 7.57538514670000*10^-02,  -2.01637628955000*10^-01,   9.76526303065000*10^-01} 
{ 4.59605039457000*10^-01,  -6.94823240536000*10^-01,  -5.53158089625000*10^-01} 
{-1.20330603607000*10^-01,   9.92584157874000*10^-01,   1.72405154340000*10^-02} 
{ 7.67325350657000*10^-01,  -5.38196822144000*10^-01,   3.48648801622000*10^-01} 
{ 4.18914257520000*10^-01,  -9.04774067626000*10^-01,   7.67771541410000*10^-02} 
{ 3.95206065405000*10^-01,  -8.25983528632000*10^-01,   4.01949469829000*10^-01} 
{-3.53100713760000*10^-02,  -5.74121208881000*10^-01,   8.18008579645000*10^-01} 
{ 2.96649209698000*10^-01,  -9.06859131715000*10^-01,  -2.99342214883000*10^-01} 
{-4.38009025649000*10^-01,  -4.95245608569000*10^-01,   7.50253211018000*10^-01} 
{-5.96113346195000*10^-01,   7.14599266025000*10^-01,  -3.66055689047000*10^-01} 
{ 9.77165789634000*10^-01,  -3.51576212780000*10^-02,  -2.09549424326000*10^-01} 
{ 6.29178683902000*10^-01,   7.76655466437000*10^-01,  -3.06670862160000*10^-02} 
{ 7.36571934325000*10^-01,   3.85133740403000*10^-01,   5.55998010399000*10^-01} 
{-8.61543230729000*10^-01,   4.30931399397000*10^-01,   2.68405273046000*10^-01} 
{-5.16675255578000*10^-01,   4.74594897214000*10^-01,   7.12605335240000*10^-01} 
{ 5.70129552550000*10^-01,   4.62234378968000*10^-01,   6.79184564172000*10^-01} 
{-2.93941421205000*10^-01,   9.49796432031000*10^-01,  -1.07168925536000*10^-01} 
{ 9.66593774822000*10^-01,  -1.42169080171000*10^-01,   2.13270783556000*10^-01} 
{ 4.21762513680000*10^-02,   9.21713971586000*10^-01,   3.85570380611000*10^-01} 
{-8.52468069221000*10^-01,   1.70662212701000*10^-01,  -4.94138239882000*10^-01} 
{-8.78850160666000*10^-01,   8.44121058620000*10^-02,   4.69571071810000*10^-01} 
{-7.19047657300000*10^-03,  -7.08283348200000*10^-03,  -9.99949063961000*10^-01} 
{ 3.71145596557000*10^-01,   2.06351050899000*10^-01,  -9.05356388363000*10^-01} 
{ 6.49978556133000*10^-01,  -5.34834439821000*10^-01,   5.39888876111000*10^-01} 
{-5.20110896294000*10^-01,   8.28280975020000*10^-01,   2.08411328808000*10^-01} 
{-9.57645940073000*10^-01,   2.73019470155000*10^-01,  -9.15129628980000*10^-02} 
{ 1.26309822200000*10^-01,  -3.96146877070000*10^-01,   9.09457794844000*10^-01} 
{-9.03789354630000*10^-01,  -3.60593650775000*10^-01,  -2.30514688206000*10^-01} 
{-1.73317332449000*10^-01,   3.95481977733000*10^-01,   9.01972897354000*10^-01} 
{ 9.11937685490000*10^-02,  -7.26967367589000*10^-01,   6.80589555487000*10^-01} 
{ 8.87483225390000*10^-02,   9.95212819114000*10^-01,  -4.09289618360000*10^-02} 
{-5.44284567583000*10^-01,  -1.57243400109000*10^-01,  -8.24032051933000*10^-01} 
{ 6.10646856274000*10^-01,  -6.92331647725000*10^-01,   3.84431146605000*10^-01} 
{ 1.85336266441000*10^-01,   3.28296703279000*10^-01,  -9.26213659453000*10^-01} 
{-5.90568333469000*10^-01,   2.62162725476000*10^-01,   7.63216711606000*10^-01} 
{-3.49804294039000*10^-01,   8.79903019476000*10^-01,   3.21570571086000*10^-01} 
{ 9.86071760696000*10^-01,   1.34276411668000*10^-01,  -9.81444243350000*10^-02} 
{ 1.65677410318000*10^-01,   8.54408936826000*10^-01,  -4.92479811142000*10^-01} 
{ 6.14803847664000*10^-01,   7.67294933743000*10^-01,   1.82413578304000*10^-01} 
{ 8.76153729888000*10^-01,   4.76462118176000*10^-01,  -7.30649816720000*10^-02} 
{-3.41545094312000*10^-01,  -2.49947155610000*10^-01,  -9.06020622256000*10^-01} 
{-1.10298658670000*10^-01,  -8.86689040489000*10^-01,  -4.49017540161000*10^-01} 
{ 3.70979214059000*10^-01,   7.95538160763000*10^-01,   4.79054754184000*10^-01} 
{ 4.59825546026000*10^-01,   3.13074582891000*10^-01,   8.30990236266000*10^-01} 
{ 3.27658771886000*10^-01,  -6.50396103461000*10^-01,   6.85291644345000*10^-01} 
{-6.20332316899000*10^-01,  -3.98251537986000*10^-01,   6.75709648519000*10^-01} 
{-8.74896513574000*10^-01,   4.40433409582000*10^-01,  -2.01431135280000*10^-01} 
{ 6.57252386570000*10^-02,   9.82111959852000*10^-01,   1.76454785481000*10^-01} 
{-5.72238913462000*10^-01,   4.58736379384000*10^-01,  -6.79781994576000*10^-01} 
{ 5.13378893260000*10^-02,  -6.71822595017000*10^-01,  -7.38930864117000*10^-01} 
{-7.52665177380000*10^-01,   5.88634860079000*10^-01,  -2.94964628827000*10^-01} 
{-9.63592725089000*10^-01,  -3.41316405900000*10^-03,   2.67352595772000*10^-01} 
{ 6.33420419942000*10^-01,   2.56404029605000*10^-01,   7.30092833277000*10^-01} 
{ 6.10091293616000*10^-01,  -1.43936635736000*10^-01,   7.79147520272000*10^-01} 
{-3.83141133878000*10^-01,   5.63598040208000*10^-01,  -7.31819732314000*10^-01} 
{-6.94925978400000*10^-01,   5.22375118450000*10^-01,  -4.94168109219000*10^-01} 
{-4.08023027750000*10^-01,   8.09483061646000*10^-01,  -4.22201825830000*10^-01} 
{-2.22999226050000*10^-01,   2.01314821130000*10^-02,   9.74610726705000*10^-01} 
{-2.43559560739000*10^-01,   9.15985414855000*10^-01,  -3.18825124708000*10^-01} 
{-1.76621237494000*10^-01,   6.88304064000000*10^-01,   7.03592534033000*10^-01} 
{ 9.24651982992000*10^-01,   3.13845380237000*10^-01,  -2.15684463170000*10^-01} 
{ 1.06061815741000*10^-01,  -9.79849749232000*10^-01,  -1.69249402282000*10^-01} 
{-7.44285738023000*10^-01,   5.23580059508000*10^-01,   4.14611458429000*10^-01} 
{ 5.46882546975000*10^-01,   8.56456646950000*10^-02,   8.32817086720000*10^-01} 
{ 5.40208232297000*10^-01,   6.21359768923000*10^-01,  -5.67527182893000*10^-01} 
{ 1.67604659702000*10^-01,   8.23754481962000*10^-01,   5.41606159025000*10^-01} 
{-9.01188991128000*10^-01,  -2.05249038167000*10^-01,  -3.81747605888000*10^-01} 
{-9.71879192793000*10^-01,  -1.50124687564000*10^-01,  -1.81420541284000*10^-01} 
{ 3.86906717133000*10^-01,   4.05283437235000*10^-01,  -8.28280464420000*10^-01} 
{ 4.29957459433000*10^-01,  -8.31226607700000*10^-02,   8.99014575157000*10^-01} 
{-9.88522542466000*10^-01,   6.07913057310000*10^-02,  -1.38302567524000*10^-01} 
{ 8.85893220960000*10^-01,  -3.58754404754000*10^-01,   2.94089234974000*10^-01} 
{ 8.91895334169000*10^-01,  -4.52363719730000*10^-02,  -4.49973758722000*10^-01} 
{ 7.00183282057000*10^-01,  -3.20286702697000*10^-01,  -6.38090745587000*10^-01}
