{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{ 5.45752137022000*10^-01,  -7.90900232054000*10^-01,   2.76823820999000*10^-01} 
{ 3.08105861466000*10^-01,  -8.64995357676000*10^-01,   3.96047736175000*10^-01} 
{-9.56652973450000*10^-02,  -6.01184377809000*10^-01,  -7.93363406493000*10^-01} 
{-4.45895752245000*10^-01,   1.77016305350000*10^-01,   8.77406522526000*10^-01} 
{ 8.49417012361000*10^-01,   5.27394170106000*10^-01,  -1.86045276830000*10^-02} 
{-6.31022147998000*10^-01,   5.76025175574000*10^-01,   5.19621059851000*10^-01} 
{ 6.18094324073000*10^-01,  -5.33729300046000*10^-01,  -5.77141612449000*10^-01} 
{ 3.98254933615000*10^-01,   8.14759047188000*10^-01,   4.21379523562000*10^-01} 
{ 6.58514547011000*10^-01,  -5.28499361700000*10^-01,   5.35767688516000*10^-01} 
{ 9.24572610615000*10^-01,  -2.98495266917000*10^-01,  -2.36782734439000*10^-01} 
{ 6.58163539444000*10^-01,   5.91851457684000*10^-01,  -4.65330643074000*10^-01} 
{ 7.86310257382000*10^-01,   2.32247741527000*10^-01,   5.72518266687000*10^-01} 
{-6.54054703252000*10^-01,   6.66500618796000*10^-01,  -3.57756020631000*10^-01} 
{-9.68351988606000*10^-01,   2.41063606708000*10^-01,   6.46742892090000*10^-02} 
{-5.24336372039000*10^-01,   6.08092555203000*10^-01,   5.96066114843000*10^-01} 
{-5.47709942136000*10^-01,   8.31687580253000*10^-01,   9.11569423490000*10^-02} 
{ 3.64925252633000*10^-01,  -4.18440432100000*10^-03,  -9.31027416756000*10^-01} 
{ 7.98258793199000*10^-01,   2.38479467926000*10^-01,  -5.53091712520000*10^-01} 
{ 5.96451221800000*10^-01,  -6.45731878216000*10^-01,   4.76735022280000*10^-01} 
{-7.86329947636000*10^-01,  -6.10740106487000*10^-01,   9.31758325970000*10^-02} 
{ 4.53845851536000*10^-01,  -8.88933992877000*10^-01,   6.18085702080000*10^-02} 
{ 4.88337722587000*10^-01,   2.52140132940000*10^-02,  -8.72290388708000*10^-01} 
{ 6.12254726696000*10^-01,   7.51216165951000*10^-01,   2.46613912123000*10^-01} 
{-4.44700724520000*10^-02,  -9.37739935764000*10^-01,   3.44479644580000*10^-01} 
{-1.81683783056000*10^-01,  -7.60948332010000*10^-01,  -6.22855231161000*10^-01} 
{ 1.85133128805000*10^-01,   6.84854086936000*10^-01,  -7.04769894523000*10^-01} 
{ 6.96419210000000*10^-05,  -1.91942274300000*10^-01,  -9.81406214820000*10^-01} 
{-4.63675634805000*10^-01,  -8.77309935259000*10^-01,  -1.23823193238000*10^-01} 
{-9.65789483622000*10^-01,  -3.50563402540000*10^-02,   2.56946932913000*10^-01} 
{-7.64810697744000*10^-01,  -2.57953508650000*10^-01,  -5.90359707291000*10^-01} 
{ 2.68246964429000*10^-01,   9.55787767563000*10^-01,   1.20471197602000*10^-01} 
{ 5.89957102610000*10^-02,   6.50585465540000*10^-01,   7.57138070763000*10^-01} 
{-9.93096429203000*10^-01,   1.11644136266000*10^-01,   3.59870690860000*10^-02} 
{-5.60857067876000*10^-01,   1.60473669069000*10^-01,   8.12211518602000*10^-01} 
{ 1.27084484384000*10^-01,   9.89332307722000*10^-01,  -7.12117878270000*10^-02} 
{-3.35894959919000*10^-01,   8.79991582008000*10^-01,  -3.35841318922000*10^-01} 
{ 7.00687354015000*10^-01,  -4.06259855640000*10^-01,   5.86506744735000*10^-01} 
{-6.41366360103000*10^-01,   7.50927932943000*10^-01,   1.57341767035000*10^-01} 
{ 9.07068659958000*10^-01,  -3.99823054280000*10^-01,  -1.31787599527000*10^-01} 
{ 4.11603123485000*10^-01,  -6.73523956461000*10^-01,  -6.13961194874000*10^-01} 
{-2.14344168811000*10^-01,   8.84694296656000*10^-01,  -4.13971712513000*10^-01} 
{ 6.27937966904000*10^-01,   3.14674328964000*10^-01,  -7.11810351435000*10^-01} 
{ 7.51759299433000*10^-01,  -3.43483928200000*10^-03,   6.59428659974000*10^-01} 
{-9.21955632671000*10^-01,  -3.74486572523000*10^-01,   9.87806579540000*10^-02} 
{-3.23721288028000*10^-01,   8.24074236310000*10^-01,  -4.64872219785000*10^-01} 
{-8.61919905230000*10^-01,  -4.97989655380000*10^-01,   9.53959124040000*10^-02} 
{-5.12481701982000*10^-01,  -1.33634820243000*10^-01,  -8.48235957710000*10^-01} 
{ 9.61040861775000*10^-01,   5.38964541820000*10^-02,  -2.71100782414000*10^-01} 
{-1.66986628042000*10^-01,  -7.36074163236000*10^-01,   6.55980405402000*10^-01} 
{ 5.29078666339000*10^-01,   6.58174003638000*10^-01,  -5.35614362914000*10^-01} 
{-6.49461786221000*10^-01,   4.66643520780000*10^-02,  -7.58961017763000*10^-01} 
{-1.32024368606000*10^-01,  -9.53018740847000*10^-01,  -2.72625834595000*10^-01} 
{ 2.99007637024000*10^-01,   7.12440922544000*10^-01,  -6.34840424741000*10^-01} 
{-4.42655197482000*10^-01,   8.81525458399000*10^-01,   1.64223147990000*10^-01} 
{ 2.29421097887000*10^-01,  -6.69316864930000*10^-02,  -9.71023227934000*10^-01} 
{ 6.21845236914000*10^-01,   1.85474449354000*10^-01,  -7.60859862238000*10^-01} 
{ 1.83090269830000*10^-01,  -8.67440517223000*10^-01,   4.62628254837000*10^-01} 
{-6.55603856259000*10^-01,   1.79271728869000*10^-01,  -7.33515665059000*10^-01} 
{ 9.70259114990000*10^-02,  -9.36719754160000*10^-02,  -9.90864033821000*10^-01} 
{-9.25189102309000*10^-01,  -3.51140253555000*10^-01,  -1.43964048645000*10^-01} 
{ 1.53674843901000*10^-01,  -2.06113849776000*10^-01,  -9.66385597618000*10^-01} 
{-5.40031165794000*10^-01,  -6.11694360000000*10^-05,  -8.41645017943000*10^-01} 
{ 9.36166236063000*10^-01,  -2.45863467010000*10^-02,   3.50696863418000*10^-01} 
{-7.34272891251000*10^-01,   6.09127187075000*10^-01,   2.99678813297000*10^-01} 
{ 3.26840127325000*10^-01,  -9.06386784570000*10^-01,   2.67653746335000*10^-01} 
{-1.05636721607000*10^-01,   9.91174204123000*10^-01,   8.00910739730000*10^-02} 
{-1.27490658445000*10^-01,  -5.17956568952000*10^-01,   8.45852897783000*10^-01} 
{-2.84858567958000*10^-01,   6.62455410900000*10^-01,  -6.92826403099000*10^-01} 
{ 8.85231013012000*10^-01,  -4.50366428757000*10^-01,   1.16344890092000*10^-01} 
{ 7.91477858337000*10^-01,  -3.61429050067000*10^-01,  -4.92881163700000*10^-01} 
{ 1.17546428850000*10^-01,  -9.80970676014000*10^-01,  -1.54529511309000*10^-01} 
{-9.55621770704000*10^-01,  -1.76913892316000*10^-01,   2.35559983999000*10^-01} 
{-7.95196577172000*10^-01,   4.13780021654000*10^-01,   4.43225109097000*10^-01} 
{-8.75538291701000*10^-01,  -8.46232038510000*10^-02,  -4.75680158442000*10^-01} 
{ 4.18041631460000*10^-02,  -3.56453534517000*10^-01,   9.33377356525000*10^-01} 
{-3.76161944550000*10^-02,  -9.78016508723000*10^-01,   2.05106632220000*10^-01} 
{ 5.21428024215000*10^-01,  -2.23814783717000*10^-01,  -8.23419551719000*10^-01} 
{-3.24487417402000*10^-01,   8.71013855728000*10^-01,   3.68839774262000*10^-01} 
{ 2.92622645852000*10^-01,  -8.01966745017000*10^-01,   5.20789138733000*10^-01} 
{ 2.42216401922000*10^-01,   9.58918647764000*10^-01,  -1.47669365849000*10^-01} 
{ 9.15117199967000*10^-01,   2.71808265830000*10^-02,  -4.02270696161000*10^-01} 
{-5.96998460969000*10^-01,   2.65842872430000*10^-02,   8.01801791762000*10^-01} 
{-9.86854777507000*10^-01,  -1.00429259164000*10^-01,   1.26616002209000*10^-01} 
{-7.59197592675000*10^-01,  -3.38930491549000*10^-01,   5.55648393477000*10^-01} 
{ 7.15992276001000*10^-01,  -4.93067098349000*10^-01,  -4.94206330628000*10^-01} 
{-7.00062808848000*10^-01,   6.06694579300000*10^-03,   7.14055499129000*10^-01} 
{ 2.74894873540000*10^-01,   8.77161910861000*10^-01,  -3.93725527031000*10^-01} 
{ 8.94173244238000*10^-01,   4.36098560863000*10^-01,  -1.01352131216000*10^-01} 
{ 7.17520288579000*10^-01,   3.40384187907000*10^-01,  -6.07703250033000*10^-01} 
{ 5.24516145988000*10^-01,  -6.53834880660000*10^-01,  -5.45328122720000*10^-01} 
{-5.53995856111000*10^-01,   1.34839501590000*10^-01,  -8.21527175584000*10^-01} 
{-8.91914303479000*10^-01,   1.51416405111000*10^-01,   4.26100865421000*10^-01} 
{-1.83564213437000*10^-01,   7.35820669476000*10^-01,   6.51822155129000*10^-01} 
{-3.07637143682000*10^-01,   4.30216932268000*10^-01,  -8.48688858780000*10^-01} 
{ 6.98878308055000*10^-01,   2.88676569694000*10^-01,   6.54396629454000*10^-01} 
{ 9.70667162004000*10^-01,  -2.36243825602000*10^-01,   4.46555200560000*10^-02} 
{ 8.68225336023000*10^-01,  -3.29245158660000*10^-01,  -3.71190505517000*10^-01} 
{ 7.78794109484000*10^-01,   6.23761145618000*10^-01,   6.63458231590000*10^-02} 
{-6.10599319345000*10^-01,  -6.49108995378000*10^-01,   4.53680485953000*10^-01} 
{ 5.04143088730000*10^-02,   8.42368007944000*10^-01,   5.36539408295000*10^-01} 
{-2.83881940855000*10^-01,  -8.55946672965000*10^-01,  -4.32164710148000*10^-01} 
{ 4.84887253895000*10^-01,  -4.65248650153000*10^-01,  -7.40559278209000*10^-01} 
{ 1.16132869058000*10^-01,   9.70412150034000*10^-01,  -2.11691794338000*10^-01} 
{-9.23480109597000*10^-01,   2.35400813364000*10^-01,  -3.02937195217000*10^-01} 
{-6.65451395137000*10^-01,  -2.96865536088000*10^-01,  -6.84868815317000*10^-01} 
{-4.29467124812000*10^-01,  -7.01330535754000*10^-01,  -5.68940654485000*10^-01} 
{ 5.58355636403000*10^-01,  -8.29593559801000*10^-01,  -3.67543650400000*10^-03} 
{-2.28993572902000*10^-01,  -4.26911759749000*10^-01,   8.74819005828000*10^-01} 
{-6.11319574263000*10^-01,  -7.46281562516000*10^-01,  -2.63348073036000*10^-01} 
{ 2.09667064713000*10^-01,  -6.13461743025000*10^-01,   7.61383222707000*10^-01} 
{-8.95007305590000*10^-01,   4.22069912918000*10^-01,  -1.44287600122000*10^-01} 
{-5.77663712672000*10^-01,  -4.73247118104000*10^-01,   6.65087813952000*10^-01} 
{-1.12623000015000*10^-01,   9.91557091326000*10^-01,  -6.42697013230000*10^-02} 
{ 7.17697988030000*10^-02,   5.29228909348000*10^-01,  -8.45438263560000*10^-01} 
{ 4.23506283450000*10^-02,   1.50797238035000*10^-01,  -9.87657135488000*10^-01} 
{-6.28239150502000*10^-01,   4.30952940700000*10^-01,  -6.47761632607000*10^-01} 
{-9.93358339291000*10^-01,   5.94293434240000*10^-02,  -9.85259503990000*10^-02} 
{-4.88345116684000*10^-01,  -5.77059875510000*10^-01,   6.54615113702000*10^-01} 
{-1.93036129116000*10^-01,   4.31987532058000*10^-01,   8.80978901565000*10^-01} 
{-4.15726533020000*10^-01,  -7.83262010570000*10^-01,  -4.62246765853000*10^-01} 
{-8.26038432740000*10^-02,   2.11547082658000*10^-01,  -9.73870852267000*10^-01} 
{ 1.05413714505000*10^-01,  -9.84868668718000*10^-01,   1.37556003764000*10^-01} 
{-4.10394326893000*10^-01,   6.29653068955000*10^-01,   6.59631343411000*10^-01} 
{-5.94798626269000*10^-01,  -2.18292422345000*10^-01,  -7.73668541777000*10^-01} 
{-4.38254769370000*10^-01,   8.45613732538000*10^-01,   3.04746078675000*10^-01} 
{-9.99613857451000*10^-01,  -2.43552076260000*10^-02,   1.33775877460000*10^-02} 
{ 3.96293026261000*10^-01,   7.40601198360000*10^-01,   5.42643255118000*10^-01} 
{ 8.60949073385000*10^-01,   2.66538747887000*10^-01,  -4.33271034010000*10^-01} 
{-9.68960667093000*10^-01,   1.69721078816000*10^-01,   1.79749773384000*10^-01} 
{ 5.15123738545000*10^-01,   1.61447417061000*10^-01,  -8.41773286290000*10^-01} 
{-8.00437103471000*10^-01,  -3.51669613616000*10^-01,  -4.85416240196000*10^-01} 
{-9.67733636534000*10^-01,   1.47147199437000*10^-01,  -2.04546597180000*10^-01} 
{ 6.00171529923000*10^-01,   3.39945053342000*10^-01,   7.24038324523000*10^-01} 
{ 5.09713854231000*10^-01,  -4.11756633323000*10^-01,   7.55412643341000*10^-01} 
{ 7.56320088500000*10^-03,   9.57620263434000*10^-01,  -2.87934417973000*10^-01} 
{-8.67567748159000*10^-01,  -4.45701361329000*10^-01,   2.20627511576000*10^-01} 
{-2.27017738221000*10^-01,   9.64442376446000*10^-01,  -1.35328670462000*10^-01} 
{-2.78401596095000*10^-01,  -9.58295022142000*10^-01,   6.45228783390000*10^-02} 
{ 9.31930072360000*10^-02,  -4.40918343421000*10^-01,  -8.92695960469000*10^-01} 
{-3.79393167633000*10^-01,  -9.14182012238000*10^-01,   1.42590577715000*10^-01} 
{ 8.49896300152000*10^-01,   5.14467025262000*10^-01,   1.14017362297000*10^-01} 
{ 7.40688893940000*10^-01,  -6.54419442757000*10^-01,   1.52036690754000*10^-01} 
{ 4.24805229256000*10^-01,   6.33505178889000*10^-01,  -6.46692898923000*10^-01} 
{-6.39355124148000*10^-01,  -5.98058595283000*10^-01,  -4.83271085245000*10^-01} 
{ 3.21309352817000*10^-01,  -3.64387243874000*10^-01,  -8.74060773799000*10^-01} 
{-6.29106589346000*10^-01,  -8.63273858370000*10^-02,  -7.72510505881000*10^-01} 
{-1.90783528151000*10^-01,  -1.68677200140000*10^-02,  -9.81487200837000*10^-01} 
{ 8.73149450030000*10^-02,  -6.64800353240000*10^-01,   7.41900660945000*10^-01} 
{ 2.24125153493000*10^-01,  -7.04328789274000*10^-01,   6.73564304407000*10^-01} 
{ 1.61864877409000*10^-01,   8.63683772348000*10^-01,  -4.77336467121000*10^-01} 
{-7.93232805901000*10^-01,  -5.05540537892000*10^-01,   3.39426693396000*10^-01} 
{-9.05898112180000*10^-01,  -2.53023374336000*10^-01,   3.39599444033000*10^-01} 
{ 8.10428557010000*10^-01,   8.68694125170000*10^-02,   5.79361078389000*10^-01} 
{-7.00405658065000*10^-01,   4.82778912420000*10^-01,  -5.25696144054000*10^-01} 
{ 9.87730911668000*10^-01,   8.05129806970000*10^-02,  -1.33810709869000*10^-01} 
{-1.66696313217000*10^-01,  -8.40371970157000*10^-01,  -5.15739557272000*10^-01} 
{-5.33541213702000*10^-01,  -8.45672556075000*10^-01,  -1.31034798060000*10^-02} 
{-5.53034143802000*10^-01,   2.69402240454000*10^-01,  -7.88400703087000*10^-01} 
{ 1.60259488425000*10^-01,   4.87638431960000*10^-02,  -9.85869658711000*10^-01} 
{-5.58852115510000*10^-01,   8.27983889498000*10^-01,  -4.61193204840000*10^-02} 
{-4.53511897113000*10^-01,   8.82942159685000*10^-01,  -1.21408821042000*10^-01} 
{ 7.39445091845000*10^-01,  -6.60644103794000*10^-01,  -1.29500286750000*10^-01} 
{ 3.70524560410000*10^-02,   4.13471933404000*10^-01,   9.09762648051000*10^-01} 
{ 6.00844327310000*10^-01,   5.19692003590000*10^-02,  -7.97674931632000*10^-01} 
{-5.60293847518000*10^-01,   3.97335422308000*10^-01,   7.26770504776000*10^-01} 
{ 6.45231945961000*10^-01,   7.17080151380000*10^-01,  -2.63575022352000*10^-01} 
{-5.57935301372000*10^-01,   7.68509077397000*10^-01,  -3.13212383919000*10^-01} 
{ 5.09432795698000*10^-01,  -5.64224569258000*10^-01,  -6.49714446594000*10^-01} 
{ 7.09192591173000*10^-01,   6.16647041099000*10^-01,  -3.41748877583000*10^-01} 
{-7.93080154475000*10^-01,  -3.55577051620000*10^-02,   6.08078546062000*10^-01} 
{ 2.88652553301000*10^-01,   7.24792636659000*10^-01,   6.25583997013000*10^-01} 
{ 4.66615933451000*10^-01,   8.60782310564000*10^-01,  -2.03281539915000*10^-01} 
{-5.40707673765000*10^-01,   6.88970976428000*10^-01,   4.82653297069000*10^-01} 
{ 1.10997455057000*10^-01,  -9.48271988666000*10^-01,  -2.97421923340000*10^-01} 
{ 7.04885565280000*10^-01,   6.46481965494000*10^-01,   2.91885950590000*10^-01} 
{ 2.76565606863000*10^-01,   9.27092617342000*10^-01,   2.53003446559000*10^-01} 
{ 7.57092994160000*10^-01,  -4.57221932615000*10^-01,   4.66645799863000*10^-01} 
{ 7.31540245702000*10^-01,  -6.33023894469000*10^-01,  -2.53238263203000*10^-01} 
{ 8.43076325629000*10^-01,  -3.77765842883000*10^-01,   3.82773140536000*10^-01} 
{-7.56115536840000*10^-02,   4.83751540620000*10^-01,   8.71933105173000*10^-01} 
{-4.50607257380000*10^-02,  -7.03689582942000*10^-01,   7.09077218541000*10^-01} 
{-1.52351357025000*10^-01,  -6.31853007679000*10^-01,   7.59967657667000*10^-01} 
{ 4.27770040188000*10^-01,  -6.35001571001000*10^-01,   6.43261842133000*10^-01} 
{ 9.86822128883000*10^-01,  -1.48166349054000*10^-01,  -6.50293699410000*10^-02} 
{-6.30844181850000*10^-02,  -2.67739228675000*10^-01,   9.61423975991000*10^-01} 
{-7.30044215131000*10^-01,  -4.80401926242000*10^-01,  -4.86054969337000*10^-01} 
{ 4.13862543931000*10^-01,   2.67892626098000*10^-01,  -8.70029502726000*10^-01} 
{-5.42599145960000*10^-02,  -8.77731611235000*10^-01,   4.76070457293000*10^-01} 
{-4.73523070237000*10^-01,  -2.65448285095000*10^-01,  -8.39829214717000*10^-01} 
{ 9.61733932813000*10^-01,  -2.01775286597000*10^-01,   1.85349875087000*10^-01} 
{ 1.64537599173000*10^-01,  -6.66924422565000*10^-01,  -7.26731857733000*10^-01} 
{ 7.29334112283000*10^-01,   3.84623062232000*10^-01,   5.65806373824000*10^-01} 
{-8.87212991007000*10^-01,   3.75601695642000*10^-01,  -2.67911318947000*10^-01} 
{ 6.67334673232000*10^-01,   5.67737971900000*10^-02,   7.42590849563000*10^-01} 
{ 7.01845948567000*10^-01,  -5.79861850038000*10^-01,   4.13729983625000*10^-01} 
{ 3.73534415553000*10^-01,   1.56181767208000*10^-01,   9.14373717902000*10^-01} 
{ 4.05690879040000*10^-02,   9.10287279336000*10^-01,   4.11984487797000*10^-01} 
{-2.04915970116000*10^-01,   2.61783792434000*10^-01,  -9.43121779629000*10^-01} 
{-2.69770705280000*10^-01,  -6.02743295530000*10^-02,   9.61036300963000*10^-01} 
{ 4.02873264688000*10^-01,   4.23892048521000*10^-01,   8.11177331907000*10^-01} 
{ 2.90916686028000*10^-01,  -6.77744908784000*10^-01,  -6.75299430185000*10^-01} 
{ 3.73975033505000*10^-01,   8.09115014049000*10^-01,  -4.53294130070000*10^-01} 
{ 5.48287546162000*10^-01,  -7.84280044353000*10^-01,  -2.90319787051000*10^-01} 
{-6.16228142920000*10^-02,  -7.24567318500000*10^-02,  -9.95466047019000*10^-01} 
{-2.37815964320000*10^-01,   7.26440288810000*10^-02,   9.68589909189000*10^-01} 
{-1.03420765222000*10^-01,   9.29184227736000*10^-01,  -3.54853231981000*10^-01} 
{ 4.54526550713000*10^-01,  -8.86901901925000*10^-01,  -8.25265476050000*10^-02} 
{ 2.09966976404000*10^-01,  -1.80978296497000*10^-01,   9.60812533753000*10^-01} 
{ 1.47577959349000*10^-01,  -4.35506134658000*10^-01,   8.88006279589000*10^-01} 
{ 3.47894821800000*10^-02,  -6.41399370844000*10^-01,  -7.66417992358000*10^-01} 
{ 8.18972712327000*10^-01,  -1.98735128125000*10^-01,   5.38319649756000*10^-01} 
{ 7.91898636409000*10^-01,   1.06032911806000*10^-01,  -6.01376397332000*10^-01} 
{-7.30827324054000*10^-01,  -5.66292018630000*10^-01,  -3.81057439309000*10^-01} 
{-6.60095865696000*10^-01,   7.43796409083000*10^-01,  -1.05073069466000*10^-01} 
{ 7.31448119452000*10^-01,  -2.78134511262000*10^-01,   6.22595247489000*10^-01} 
{ 8.74355141598000*10^-01,   4.22110183338000*10^-01,  -2.39428652179000*10^-01} 
{-3.32641135820000*10^-02,  -8.76969678620000*10^-01,  -4.79393034502000*10^-01} 
{-6.08297483607000*10^-01,  -4.22525412735000*10^-01,  -6.71897646246000*10^-01} 
{ 1.89464018898000*10^-01,  -7.61763206845000*10^-01,  -6.19532244715000*10^-01} 
{ 7.01745903010000*10^-01,   4.65994947726000*10^-01,  -5.38889038952000*10^-01} 
{-6.34349565164000*10^-01,   6.09794737014000*10^-01,  -4.75132621365000*10^-01} 
{ 1.06137614290000*10^-02,   9.99934631168000*10^-01,   4.25222999500000*10^-03} 
{-6.61700278806000*10^-01,   7.12185262631000*10^-01,  -2.34403269429000*10^-01} 
{-8.11987436990000*10^-01,  -4.42917085398000*10^-01,  -3.80132684247000*10^-01} 
{-7.28999425528000*10^-01,   3.58968730343000*10^-01,  -5.82838989959000*10^-01} 
{-9.78026185410000*10^-02,  -3.94449906407000*10^-01,   9.13697936488000*10^-01} 
{ 1.32797549986000*10^-01,  -5.59384560431000*10^-01,  -8.18201518129000*10^-01} 
{-8.29189067246000*10^-01,   5.18164915932000*10^-01,  -2.09644009351000*10^-01} 
{ 8.19817690996000*10^-01,  -5.66950593090000*10^-01,   8.04113084410000*10^-02} 
{-4.84528773523000*10^-01,   5.18673998211000*10^-01,   7.04421146196000*10^-01} 
{-9.77641784838000*10^-01,   1.97183062430000*10^-01,  -7.30436884930000*10^-02} 
{-7.11356737508000*10^-01,  -6.14064110633000*10^-01,   3.41901828065000*10^-01} 
{-7.27025045655000*10^-01,  -2.47895357017000*10^-01,   6.40298738840000*10^-01} 
{-3.37268170437000*10^-01,   9.37187767828000*10^-01,   8.90464431780000*10^-02} 
{-2.11213097567000*10^-01,   1.27370630392000*10^-01,  -9.69105644360000*10^-01} 
{ 7.99505771835000*10^-01,  -5.28848957320000*10^-01,  -2.84796947219000*10^-01} 
