{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}  
{-6.13211003195000*10^-01,  -1.75085430299000*10^-01,  -7.70270963790000*10^-01}  
{-8.88670791391000*10^-01,  -4.57469463358000*10^-01,   3.13992774460000*10^-02}  
{-7.25366244656000*10^-01,   3.66984646411000*10^-01,   5.82379670329000*10^-01}  
{-8.66983683470000*10^-02,   4.43542000338000*10^-01,   8.92050383589000*10^-01}  
{ 1.16306268161000*10^-01,  -9.92305873038000*10^-01,   4.24488671390000*10^-02}  
{ 2.37498432348000*10^-01,  -5.66596236500000*10^-02,   9.69734077817000*10^-01}  
{ 7.68725971514000*10^-01,  -4.04340722710000*10^-02,   6.38298884943000*10^-01}  
{ 7.94523311979000*10^-01,  -1.11657266891000*10^-01,  -5.96879687603000*10^-01}  
{-9.53532398756000*10^-01,  -1.90792032064000*10^-01,  -2.33183114791000*10^-01}  
{ 1.34258860510000*10^-02,   7.65540357751000*10^-01,   6.43247779816000*10^-01}  
{ 4.23090459271000*10^-01,  -8.50310882484000*10^-01,  -3.12994994215000*10^-01}  
{-1.56023735543000*10^-01,  -1.79343966903000*10^-01,   9.71335336268000*10^-01}  
{ 1.69283055237000*10^-01,   7.98943321033000*10^-01,  -5.77089955714000*10^-01}  
{-9.90741220914000*10^-01,  -1.35293200650000*10^-02,   1.35088084894000*10^-01}  
{-6.34439082200000*10^-02,   5.73627920583000*10^-01,  -8.16655300134000*10^-01}  
{-2.07932011772000*10^-01,   9.77696143971000*10^-01,  -2.95724287810000*10^-02}  
{-7.92421675660000*10^-01,  -9.99170774480000*10^-02,  -6.01734547436000*10^-01}  
{ 7.04504674497000*10^-01,  -3.30846454816000*10^-01,  -6.27864465428000*10^-01}  
{-5.46148214360000*10^-01,  -8.21210816414000*10^-01,   1.65332764315000*10^-01}  
{-7.72524310338000*10^-01,  -6.17420924210000*10^-01,  -1.48315853112000*10^-01}  
{-9.76062120197000*10^-01,   2.17282920419000*10^-01,   9.53257627300000*10^-03}  
{ 6.45759767620000*10^-01,  -7.13403843767000*10^-01,  -2.72119970275000*10^-01}  
{ 4.92609823600000*10^-01,   8.70237126742000*10^-01,   4.78590978400000*10^-03}  
{-7.92374081121000*10^-01,   6.09514552018000*10^-01,  -2.52056828070000*10^-02}  
{ 7.36987717443000*10^-01,  -6.74421230157000*10^-01,  -4.47784395890000*10^-02}  
{ 9.32235459746000*10^-01,  -3.03061584672000*10^-01,  -1.97713741275000*10^-01}  
{-2.04591234926000*10^-01,  -8.74252035106000*10^-01,   4.40256522614000*10^-01}  
{ 6.09396565135000*10^-01,  -1.50851500790000*10^-01,  -7.78382715064000*10^-01}  
{-5.54782641040000*10^-01,   5.23322673028000*10^-01,   6.46799506103000*10^-01}  
{-4.75976976620000*10^-02,  -9.11735070853000*10^-01,  -4.08011788743000*10^-01}  
{-3.83528999567000*10^-01,  -1.08426862307000*10^-01,   9.17141822196000*10^-01}  
{ 2.74263939600000*10^-03,   9.80226754239000*10^-01,  -1.97858505512000*10^-01}  
{-6.79256085290000*10^-01,   5.85997894815000*10^-01,   4.41834400956000*10^-01}  
{-5.63756953920000*10^-02,   7.54741390970000*10^-01,  -6.53595604120000*10^-01}  
{-3.04618805324000*10^-01,  -9.27908493525000*10^-01,   2.14926059582000*10^-01}  
{ 7.82591041979000*10^-01,  -5.87950034229000*10^-01,   2.04611872248000*10^-01}  
{ 2.40305442646000*10^-01,  -4.20709004900000*10^-01,   8.74789819003000*10^-01}  
{-1.29672105547000*10^-01,  -2.63366582065000*10^-01,  -9.55940996346000*10^-01}  
{-3.98467497291000*10^-01,  -5.37664592893000*10^-01,   7.43061531202000*10^-01}  
{-5.56320299491000*10^-01,   7.68629702929000*10^-01,   3.15778568224000*10^-01}  
{ 5.49945072109000*10^-01,   2.82522211223000*10^-01,  -7.85965404982000*10^-01}  
{-6.01843371917000*10^-01,  -4.47774706565000*10^-01,   6.61273292853000*10^-01}  
{-2.48230739430000*10^-01,   7.58766879067000*10^-01,   6.02207873772000*10^-01}  
{ 1.12579445588000*10^-01,   1.98403366890000*10^-01,  -9.73633387081000*10^-01}  
{-4.32708218003000*10^-01,   8.96490842123000*10^-01,  -9.52248290240000*10^-02}  
{-8.85374327858000*10^-01,  -4.15238371953000*10^-01,  -2.09020080444000*10^-01}  
{-2.59886141285000*10^-01,  -4.47168478029000*10^-01,  -8.55861873099000*10^-01}  
{ 3.70157841097000*10^-01,   5.00474039138000*10^-01,   7.82629483743000*10^-01}  
{ 1.69244786155000*10^-01,   8.51742921759000*10^-01,   4.95873166840000*10^-01}  
{-8.54511566993000*10^-01,  -2.76514637087000*10^-01,  -4.39715404951000*10^-01}  
{ 1.73459361064000*10^-01,   3.94729287340000*10^-01,   9.02275257211000*10^-01}  
{ 4.90190503095000*10^-01,  -3.73377275602000*10^-01,  -7.87592966411000*10^-01}  
{ 3.84772389000000*10^-01,   8.05146318284000*10^-01,  -4.51319858655000*10^-01}  
{ 2.85933718930000*10^-01,  -9.48687238479000*10^-01,  -1.35034928544000*10^-01}  
{-9.73200495831000*10^-01,  -2.29957541224000*10^-01,   5.69339760000000*10^-04}  
{-7.54961056557000*10^-01,   6.19442265758000*10^-01,   2.15232624097000*10^-01}  
{-2.24713965557000*10^-01,   9.35306040266000*10^-01,  -2.73324431263000*10^-01}  
{ 1.31316913814000*10^-01,  -6.38443779846000*10^-01,  -7.58383417621000*10^-01}  
{ 3.12601185737000*10^-01,   8.95749258111000*10^-01,   3.16091387530000*10^-01}  
{ 6.45465808199000*10^-01,   6.60854058922000*10^-01,   3.82943603226000*10^-01}  
{ 8.79836472540000*10^-01,  -4.75162764328000*10^-01,   1.03985087820000*10^-02}  
{-7.00712604888000*10^-01,   3.13660037149000*10^-01,  -6.40795775928000*10^-01}  
{ 3.66975700961000*10^-01,   4.71653771374000*10^-01,  -8.01792713145000*10^-01}  
{ 7.75455381024000*10^-01,   2.25122321510000*10^-01,   5.89905833501000*10^-01}  
{ 4.22867465873000*10^-01,   2.78172912661000*10^-01,   8.62440106308000*10^-01}  
{-8.95992143367000*10^-01,   4.27909750637000*10^-01,   1.18706884108000*10^-01}  
{ 3.62704246841000*10^-01,  -6.10229354483000*10^-01,  -7.04319362400000*10^-01}  
{-1.99584940082000*10^-01,  -7.73384154726000*10^-01,  -6.01699925969000*10^-01}  
{-3.31005265504000*10^-01,   8.63706844436000*10^-01,   3.80060522921000*10^-01}  
{ 1.90526946173000*10^-01,  -9.08790040553000*10^-01,  -3.71214419136000*10^-01}  
{ 2.78186077997000*10^-01,  -8.45197374560000*10^-01,   4.56348445867000*10^-01}  
{ 5.89968341105000*10^-01,   7.01072567212000*10^-01,  -4.00542896574000*10^-01}  
{-6.79124308690000*10^-01,   5.16969558412000*10^-01,  -5.21087947492000*10^-01}  
{-3.67424865858000*10^-01,  -6.12305147422000*10^-01,  -7.00058122152000*10^-01}  
{ 8.68200597295000*10^-01,   3.22911222504000*10^-01,   3.76770573742000*10^-01}  
{ 4.48420111971000*10^-01,   3.75833248000000*10^-02,   8.93032416476000*10^-01}  
{-2.97384530717000*10^-01,   3.22054176898000*10^-01,   8.98801172692000*10^-01}  
{ 9.85578194792000*10^-01,  -6.63737044890000*10^-02,  -1.55660378075000*10^-01}  
{-6.15620679264000*10^-01,   6.92646140919000*10^-01,  -3.75835739030000*10^-01}  
{ 1.73662806805000*10^-01,   6.34808013645000*10^-01,  -7.52901066107000*10^-01}  
{-9.20064953639000*10^-01,  -1.90203342190000*10^-02,  -3.91303856322000*10^-01}  
{-3.93442255387000*10^-01,  -9.19273182330000*10^-01,  -1.18324944070000*10^-02}  
{-1.38050487674000*10^-01,  -9.89952301898000*10^-01,   3.06023335660000*10^-02}  
{ 3.15826407650000*10^-02,  -9.82573556136000*10^-01,  -1.83171350336000*10^-01}  
{-9.43265767627000*10^-01,   1.94598026032000*10^-01,  -2.69037729486000*10^-01}  
{-5.04533519272000*10^-01,  -4.13981911676000*10^-01,  -7.57670709963000*10^-01}  
{-4.90721616480000*10^-02,  -4.16825156228000*10^-01,   9.07661121833000*10^-01}  
{ 8.43840371234000*10^-01,  -3.27365753647000*10^-01,  -4.25164781249000*10^-01}  
{ 8.90624945144000*10^-01,   5.70521120540000*10^-02,   4.51145501581000*10^-01}  
{-4.62591353651000*10^-01,   6.86121547571000*10^-01,  -5.61468130428000*10^-01}  
{ 6.17892968882000*10^-01,  -7.74164432213000*10^-01,   1.37396182271000*10^-01}  
{ 8.54424701246000*10^-01,   3.43212120820000*10^-01,  -3.90081876050000*10^-01}  
{-4.62271179152000*10^-01,  -8.52649176015000*10^-01,  -2.43505111993000*10^-01}  
{ 2.84824141728000*10^-01,   6.97236080202000*10^-01,   6.57827528120000*10^-01}  
{-7.41615900998000*10^-01,  -4.73973134330000*10^-01,   4.74716044938000*10^-01}  
{ 4.51130629069000*10^-01,  -7.06799570033000*10^-01,   5.44899553420000*10^-01}  
{ 9.96731404640000*10^-01,  -1.97391128200000*10^-02,   7.83382054270000*10^-02}  
{-3.32274376165000*10^-01,   2.05429029504000*10^-01,  -9.20539327124000*10^-01}  
{-2.57795920202000*10^-01,   8.18430129061000*10^-01,  -5.13530317870000*10^-01}  
{-5.28833330734000*10^-01,   2.65786107128000*10^-01,  -8.06035392252000*10^-01}  
{ 1.45021322340000*10^-02,  -6.37648294280000*10^-02,  -9.97859576638000*10^-01}  
{ 6.90053679856000*10^-01,   7.15240789887000*10^-01,   1.10709220027000*10^-01}  
{ 8.04841220471000*10^-01,   5.35526717474000*10^-01,   2.55815841382000*10^-01}  
{ 2.14528678622000*10^-01,   1.75020071568000*10^-01,   9.60908643211000*10^-01}  
{-2.77952347124000*10^-01,   6.44758475018000*10^-01,  -7.12059689647000*10^-01}  
{ 4.00492811640000*10^-02,  -8.84368282650000*10^-01,   4.65068592489000*10^-01}  
{ 2.52944731614000*10^-01,   9.58668249374000*10^-01,  -1.30284881666000*10^-01}  
{ 9.66030402814000*10^-01,  -2.54557667162000*10^-01,   4.45606881530000*10^-02}  
{-8.53457933365000*10^-01,  -2.55135003671000*10^-01,   4.54439969498000*10^-01}  
{-3.58646482090000*10^-02,   2.34566202963000*10^-01,   9.71438327140000*10^-01}  
{ 7.08902806886000*10^-01,   5.18260995118000*10^-01,  -4.78395601285000*10^-01}  
{-4.42173897568000*10^-01,  -8.09246536337000*10^-01,   3.86784549504000*10^-01}  
{-9.18303739270000*10^-02,   8.88971121616000*10^-01,   4.48661929916000*10^-01}  
{-7.62681533863000*10^-01,  -5.05572618479000*10^-01,  -4.03377249418000*10^-01}  
{ 5.09415212235000*10^-01,  -7.11211873168000*10^-01,  -4.84431432722000*10^-01}  
{-6.14242299157000*10^-01,   7.84723987991000*10^-01,   8.31544382310000*10^-02}  
{ 6.00743114416000*10^-01,  -5.28305229497000*10^-01,   6.00001079139000*10^-01}  
{ 8.77979781800000*10^-03,  -4.53922664543000*10^-01,  -8.90997828148000*10^-01}  
{-8.38313968865000*10^-01,   4.11607397182000*10^-01,   3.57503902343000*10^-01}  
{ 7.18107623025000*10^-01,  -5.39967565418000*10^-01,  -4.39040396832000*10^-01}  
{ 7.79881175440000*10^-01,   5.71570512516000*10^-01,  -2.55132321387000*10^-01}  
{ 1.92822745350000*10^-01,   9.15317004842000*10^-01,  -3.53573428756000*10^-01}  
{ 8.51525316845000*10^-01,  -2.16621528287000*10^-01,   4.77472248676000*10^-01}  
{-3.95612285439000*10^-01,  -2.39398871538000*10^-01,  -8.86667412233000*10^-01}  
{-2.82345037504000*10^-01,  -8.71312150476000*10^-01,  -4.01368180391000*10^-01}  
{-8.04893146901000*10^-01,  -2.57230354180000*10^-02,   5.92861997028000*10^-01}  
{-4.61742736039000*10^-01,   7.05655811936000*10^-01,   5.37441644085000*10^-01}  
{ 5.97885823478000*10^-01,   3.68665228011000*10^-01,   7.11771376033000*10^-01}  
{-5.23850364096000*10^-01,   3.32607879705000*10^-01,   7.84189259296000*10^-01}  
{ 6.56575910204000*10^-01,   7.40885608242000*10^-01,  -1.41409298279000*10^-01}  
{ 4.64188042720000*10^-02,  -7.98386440873000*10^-01,  -6.00353550536000*10^-01}  
{-7.84206767530000*10^-01,   5.59524940137000*10^-01,  -2.68237930065000*10^-01}  
{ 3.84267944954000*10^-01,  -1.92695282506000*10^-01,  -9.02887963471000*10^-01}  
{ 4.61720922936000*10^-01,  -8.33023348215000*10^-01,   3.04771866568000*10^-01}  
{-1.13730003700000*10^-01,  -6.29271656556000*10^-01,  -7.68819008944000*10^-01}  
{-5.08746864815000*10^-01,  -2.84411744592000*10^-01,   8.12580203475000*10^-01}  
{ 3.56949478960000*10^-01,  -5.80187483758000*10^-01,   7.32099414807000*10^-01}  
{-6.13838348967000*10^-01,  -7.86406852856000*10^-01,  -6.90416042590000*10^-02}  
{ 3.40343772325000*10^-01,   2.45449503934000*10^-01,  -9.07700753364000*10^-01}  
{-7.17677808024000*10^-01,  -2.39993779598000*10^-01,   6.53713660270000*10^-01}  
{ 8.47733546300000*10^-02,  -5.92942360882000*10^-01,   8.00770151177000*10^-01}  
{-5.95458230894000*10^-01,  -5.62658335641000*10^-01,  -5.73450165746000*10^-01}  
{ 3.84084722437000*10^-01,  -9.19153058857000*10^-01,   8.73875299110000*10^-02}  
{ 7.29163912247000*10^-01,   3.03797152794000*10^-01,  -6.13210631864000*10^-01}  
{-4.68468144219000*10^-01,   1.21614197972000*10^-01,   8.75070045599000*10^-01}  
{-6.79662904549000*10^-01,   7.44062887450000*10^-02,  -7.29741077626000*10^-01}  
{-7.05468838609000*10^-01,  -3.46684834023000*10^-01,  -6.18161260199000*10^-01}  
{ 5.33157547179000*10^-01,  -8.41284530623000*10^-01,  -8.93496973710000*10^-02}  
{-6.14243521005000*10^-01,  -5.67367357420000*10^-02,   7.87074227580000*10^-01}  
{-3.65355201940000*10^-02,   8.96578171944000*10^-01,  -4.41375959198000*10^-01}  
{-3.51902997919000*10^-01,   5.35848314118000*10^-01,   7.67483461915000*10^-01}  
{-6.33232528173000*10^-01,   7.59335632284000*10^-01,  -1.49753006006000*10^-01}  
{-5.38561171470000*10^-01,  -6.47709194298000*10^-01,   5.38910627290000*10^-01}  
{-5.09425256030000*10^-01,   4.92800116401000*10^-01,  -7.05431749919000*10^-01}  
{-4.01754826612000*10^-01,   9.04124863460000*10^-01,   1.45434832719000*10^-01}  
{-1.69829698016000*10^-01,  -5.93565790644000*10^-01,   7.86662269242000*10^-01}  
{ 9.50165080405000*10^-01,  -1.21194898628000*10^-01,   2.87224853600000*10^-01}  
{ 9.18032525643000*10^-01,  -9.75294831790000*10^-02,  -3.84323147588000*10^-01}  
{-4.32453359567000*10^-01,   8.37492932403000*10^-01,  -3.34050415318000*10^-01}  
{ 7.03248276649000*10^-01,  -3.01638855724000*10^-01,   6.43782464896000*10^-01}  
{ 9.70179224360000*10^-02,  -2.45214349742000*10^-01,   9.64602221336000*10^-01}  
{-8.54070608918000*10^-01,   1.86679625748000*10^-01,   4.85503977649000*10^-01}  
{ 5.97241215433000*10^-01,  -1.34979395995000*10^-01,   7.90622219043000*10^-01}  
{ 5.21709659687000*10^-01,   8.19252199309000*10^-01,   2.38001817044000*10^-01}  
{-3.12298970200000*10^-01,  -7.30730380651000*10^-01,   6.07044037946000*10^-01}  
{-9.91284377920000*10^-02,   3.64135019785000*10^-01,  -9.26055743564000*10^-01}  
{-2.17247017927000*10^-01,  -9.57505639605000*10^-01,  -1.89701563849000*10^-01}  
{ 2.04593405404000*10^-01,  -9.45070812740000*10^-01,   2.54917040176000*10^-01}  
{-8.38645660892000*10^-01,   3.62843866369000*10^-01,  -4.06223810362000*10^-01}  
{-8.34612414583000*10^-01,   1.48429770351000*10^-01,  -5.30462742044000*10^-01}  
{ 4.87726187186000*10^-01,   4.54021635820000*10^-02,  -8.71815238382000*10^-01}  
{ 6.38424211424000*10^-01,  -6.68439281108000*10^-01,   3.81580206168000*10^-01}  
{ 1.46794304190000*10^-01,  -2.53117064253000*10^-01,  -9.56233854264000*10^-01}  
{-8.39332602424000*10^-01,  -4.75638087862000*10^-01,   2.63228402501000*10^-01}  
{ 4.56397848752000*10^-01,   8.58979831240000*10^-01,  -2.32066053479000*10^-01}  
{-9.93317569618000*10^-01,   1.29733521410000*10^-02,  -1.14681724889000*10^-01}  
{-1.40937851048000*10^-01,   6.26723425672000*10^-01,   7.66390416078000*10^-01}  
{ 5.02627476691000*10^-01,  -3.87386889840000*10^-01,   7.72849931911000*10^-01}  
{ 9.48657953525000*10^-01,   1.44015724383000*10^-01,  -2.81615976721000*10^-01}
