{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00}  
{ 6.33727289055000*10^-01,   7.38557645605000*10^-01,   2.30048532329000*10^-01}  
{-7.40247056879000*10^-01,   3.26988021692000*10^-01,   5.87463299664000*10^-01}  
{ 5.79792564215000*10^-01,   6.08317498615000*10^-01,   5.42024356796000*10^-01}  
{-3.06534292576000*10^-01,  -9.14004942633000*10^-01,  -2.65766236224000*10^-01}  
{ 1.38681705698000*10^-01,   2.40089160166000*10^-01,  -9.60793723791000*10^-01}  
{-1.88923511190000*10^-01,  -3.06634439189000*10^-01,  -9.32889718896000*10^-01}  
{ 9.40041002822000*10^-01,  -1.69707724872000*10^-01,   2.95841513536000*10^-01}  
{ 7.72404134404000*10^-01,  -2.41656859154000*10^-01,   5.87361741671000*10^-01}  
{-7.84189943416000*10^-01,  -2.36655209742000*10^-01,  -5.73620470648000*10^-01}  
{-5.59307235096000*10^-01,   7.74248984465000*10^-01,  -2.96165370738000*10^-01}  
{-4.83331328185000*10^-01,   3.31871244470000*10^-01,   8.10094009537000*10^-01}  
{-9.42467320176000*10^-01,  -3.34175102411000*10^-01,   9.07476327400000*10^-03}  
{-1.30665040694000*10^-01,  -7.94521336338000*10^-01,  -5.93011376994000*10^-01}  
{ 6.60538942978000*10^-01,   4.26116728391000*10^-01,  -6.18152763154000*10^-01}  
{-4.32076531509000*10^-01,  -7.46472742590000*10^-01,  -5.06051692507000*10^-01}  
{ 8.74058879145000*10^-01,   8.44802129440000*10^-02,   4.78418404129000*10^-01}  
{-5.86248613646000*10^-01,  -5.64679467586000*10^-01,   5.80904176164000*10^-01}  
{ 5.76535478187000*10^-01,   7.00493225175000*10^-01,  -4.20613936854000*10^-01}  
{-9.38324033283000*10^-01,   2.32856172817000*10^-01,  -2.55589536843000*10^-01}  
{ 7.97822768635000*10^-01,  -1.45706573508000*10^-01,  -5.85020020412000*10^-01}  
{-7.37439734070000*10^-01,   3.54607717178000*10^-01,  -5.74835633492000*10^-01}  
{ 1.07502079800000*10^-03,  -5.58187996658000*10^-01,   8.29713808923000*10^-01}  
{ 9.54698418060000*10^-01,   2.47247396328000*10^-01,  -1.65588814728000*10^-01}  
{-2.48146667467000*10^-01,   9.53060747291000*10^-01,  -1.73489029622000*10^-01}  
{ 3.65713098260000*10^-02,   7.86965531072000*10^-01,   6.15912162733000*10^-01}  
{-9.30415799906000*10^-01,   2.17502991454000*10^-01,   2.94989640487000*10^-01}  
{-5.51321678849000*10^-01,   5.98557571996000*10^-01,   5.81182621417000*10^-01}  
{-1.82341188956000*10^-01,   2.96531424229000*10^-01,   9.37454428361000*10^-01}  
{ 7.59072417890000*10^-02,   5.29765261310000*10^-01,  -8.44740704923000*10^-01}  
{-8.55782360455000*10^-01,   6.66669733460000*10^-02,  -5.13022481183000*10^-01}  
{-5.45494325843000*10^-01,   7.77803596367000*10^-01,   3.12181847569000*10^-01}  
{ 4.31086184861000*10^-01,   3.17085801802000*10^-01,  -8.44761087834000*10^-01}  
{ 8.93793473800000*10^-03,  -7.92719171437000*10^-01,   6.09521475060000*10^-01}  
{-6.27906201066000*10^-01,   2.89038622130000*10^-02,   7.77752125945000*10^-01}  
{ 1.05903076100000*10^-03,   7.67380285672000*10^-01,  -6.41191372069000*10^-01}  
{ 1.22014649880000*10^-02,  -5.69965732422000*10^-01,  -8.21577864914000*10^-01}  
{ 8.15781485519000*10^-01,   4.68612809180000*10^-01,   3.38972864632000*10^-01}  
{ 6.76020703195000*10^-01,  -6.86018275977000*10^-01,  -2.69025898154000*10^-01}  
{ 6.52030059397000*10^-01,   2.19110650790000*10^-02,   7.57876445649000*10^-01}  
{ 8.17082536899000*10^-01,  -4.73580079999000*10^-01,   3.28782657271000*10^-01}  
{ 6.01682871947000*10^-01,  -5.39248595417000*10^-01,   5.89227183645000*10^-01}  
{-2.65664162025000*10^-01,   8.29579339510000*10^-01,   4.91142212066000*10^-01}  
{ 3.56087479796000*10^-01,  -8.86074177026000*10^-01,  -2.96773077521000*10^-01}  
{-3.57272548494000*10^-01,   6.12163561600000*10^-03,  -9.33980113102000*10^-01}  
{ 5.18169436276000*10^-01,  -8.55239271016000*10^-01,  -8.13785116500000*10^-03}  
{ 5.11238599169000*10^-01,  -2.82113252876000*10^-01,   8.11817225286000*10^-01}  
{ 1.86299168957000*10^-01,  -7.78749255700000*10^-01,  -5.99034403346000*10^-01}  
{ 3.19150612511000*10^-01,   6.00024554247000*10^-01,   7.33562145175000*10^-01}  
{-4.95576071681000*10^-01,   8.68497451034000*10^-01,   1.07951250310000*10^-02}  
{ 8.49213285687000*10^-01,   5.27799837287000*10^-01,   1.62519897860000*10^-02}  
{-1.88752247377000*10^-01,   2.97849449205000*10^-01,  -9.35766153864000*10^-01}  
{ 5.36067197583000*10^-01,  -2.41338219203000*10^-01,  -8.08942410575000*10^-01}  
{ 2.22878515000000*10^-03,  -9.46300911470000*10^-01,   3.23279472697000*10^-01}  
{ 6.38399830271000*10^-01,   7.63361147248000*10^-01,  -9.86175216760000*10^-02}  
{ 2.58580957380000*10^-02,   9.41090888262000*10^-01,  -3.37163608527000*10^-01}  
{ 3.51104200921000*10^-01,  -1.34782449540000*10^-02,  -9.36239380185000*10^-01}  
{-7.90166572018000*10^-01,   5.33705469406000*10^-01,  -3.01322518891000*10^-01}  
{ 3.70856176623000*10^-01,   9.18345597914000*10^-01,   1.38228286004000*10^-01}  
{-2.29420247229000*10^-01,   9.55688783608000*10^-01,   1.84459478063000*10^-01}  
{ 2.87655902242000*10^-01,   8.22073696998000*10^-01,  -4.91374519699000*10^-01}  
{-9.44251581342000*10^-01,  -1.60485846692000*10^-01,   2.87459987031000*10^-01}  
{-9.99285416596000*10^-01,   3.26750263380000*10^-02,   1.89999692680000*10^-02}  
{-7.53210233478000*10^-01,  -2.83532048053000*10^-01,   5.93535105879000*10^-01}  
{ 8.06603233537000*10^-01,   5.00487762738000*10^-01,  -3.14488828096000*10^-01}  
{-2.76219788246000*10^-01,   6.05615275710000*10^-01,   7.46279281776000*10^-01}  
{ 3.15675707672000*10^-01,  -9.12587063706000*10^-01,   2.59872466302000*10^-01}  
{ 2.26558991470000*10^-02,  -9.44498839107000*10^-01,  -3.27732593984000*10^-01}  
{ 8.56628760904000*10^-01,  -4.11968306613000*10^-01,  -3.10595042360000*10^-01}  
{ 2.15655777530000*10^-02,   5.43432885112000*10^-01,   8.39175562821000*10^-01}  
{ 3.70075710916000*10^-01,   6.01857282806000*10^-01,  -7.07680563053000*10^-01}  
{ 1.77773859775000*10^-01,  -2.82052437529000*10^-01,   9.42784639918000*10^-01}  
{ 6.39544623550000*10^-02,   9.43474564621000*10^-01,   3.25216193721000*10^-01}  
{-5.03494178806000*10^-01,  -2.83393142339000*10^-01,   8.16199692957000*10^-01}  
{-8.43497886070000*10^-01,   1.96243910140000*10^-02,   5.36773881139000*10^-01}  
{ 6.36086576560000*10^-02,   9.97952015027000*10^-01,  -6.76124069100000*10^-03}  
{-1.75291587053000*10^-01,  -2.84614721854000*10^-01,   9.42479347048000*10^-01}  
{-5.38109725129000*10^-01,   6.09221712273000*10^-01,  -5.82483329390000*10^-01}  
{-7.78873814801000*10^-01,  -6.26708999140000*10^-01,   2.43189435300000*10^-02}
