{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{-2.34697705358000*10^-01,  -4.42997215253000*10^-01,  -8.65257449767000*10^-01} 
{-2.33520519764000*10^-01,   3.95934649934000*10^-01,  -8.88090040385000*10^-01} 
{-1.71132627185000*10^-01,   8.32176587986000*10^-01,   5.27442651215000*10^-01} 
{ 2.92573777890000*10^-02,  -9.73958460746000*10^-01,  -2.24830875518000*10^-01} 
{ 6.62622408651000*10^-01,  -5.81885717010000*10^-01,   4.71530015899000*10^-01} 
{-2.32612644157000*10^-01,   8.41069633480000*10^-02,  -9.68925888030000*10^-01} 
{ 4.50002270590000*10^-02,   1.87297356104000*10^-01,   9.81271970435000*10^-01} 
{-7.14730276434000*10^-01,   2.13286693100000*10^-03,  -6.99396942249000*10^-01} 
{ 8.97030104277000*10^-01,  -3.15636308265000*10^-01,  -3.09371480464000*10^-01} 
{-8.59188005786000*10^-01,   2.33106075333000*10^-01,  -4.55475057885000*10^-01} 
{ 1.14140659830000*10^-02,   9.43283301866000*10^-01,   3.31792603171000*10^-01} 
{ 7.63480422480000*10^-01,   3.85231857546000*10^-01,  -5.18357078105000*10^-01} 
{ 4.09110434609000*10^-01,   2.49402240166000*10^-01,   8.77739810476000*10^-01} 
{ 5.34784849770000*10^-01,   5.86169356340000*10^-02,  -8.42952679166000*10^-01} 
{ 5.96166182931000*10^-01,  -6.89083588754000*10^-01,  -4.12006905330000*10^-01} 
{ 8.27481932647000*10^-01,   3.79645414538000*10^-01,   4.13694344127000*10^-01} 
{ 2.93517309770000*10^-01,  -3.83449391098000*10^-01,  -8.75679252542000*10^-01} 
{ 3.55134590914000*10^-01,   7.91650370570000*10^-02,   9.31457094688000*10^-01} 
{-6.71802415023000*10^-01,  -6.57045388377000*10^-01,   3.42012971658000*10^-01} 
{ 9.68055632967000*10^-01,   6.04287189320000*10^-02,   2.43344737789000*10^-01} 
{ 9.13945243798000*10^-01,   2.02530118179000*10^-01,   3.51689696422000*10^-01} 
{ 8.28812352320000*10^-01,  -2.87408034275000*10^-01,  -4.80069480884000*10^-01} 
{-9.22953781566000*10^-01,   3.42855672718000*10^-01,   1.74946576926000*10^-01} 
{-2.10562105517000*10^-01,  -2.68061052286000*10^-01,  -9.40110031841000*10^-01} 
{-3.66286483300000*10^-03,  -7.72999869486000*10^-01,   6.34395606224000*10^-01} 
{ 1.60662771504000*10^-01,   9.73512864500000*10^-02,  -9.82196620275000*10^-01} 
{-1.33846566731000*10^-01,  -6.88329118410000*10^-02,  -9.88608682352000*10^-01} 
{ 7.09883588106000*10^-01,  -3.99696212953000*10^-01,  -5.79920881404000*10^-01} 
{ 8.71648243333000*10^-01,  -4.13572527811000*10^-01,   2.63034416257000*10^-01} 
{-7.35664158308000*10^-01,   1.26490356293000*10^-01,   6.65431015167000*10^-01} 
{ 3.45293646106000*10^-01,   7.96878888865000*10^-01,   4.95738171256000*10^-01} 
{ 5.99271984907000*10^-01,   6.75260674216000*10^-01,  -4.29995476678000*10^-01} 
{ 4.45170047535000*10^-01,   4.12535158025000*10^-01,   7.94756800645000*10^-01} 
{ 7.25847463195000*10^-01,  -6.85890865670000*10^-02,  -6.84427496070000*10^-01} 
{-8.44379019201000*10^-01,   4.38352476256000*10^-01,   3.08011653176000*10^-01} 
{-9.40869855481000*10^-01,  -2.00718329719000*10^-01,   2.72903036189000*10^-01} 
{ 2.54940864351000*10^-01,   2.43148735813000*10^-01,  -9.35886664055000*10^-01} 
{ 5.95842184645000*10^-01,   4.16881735530000*10^-01,   6.86426769276000*10^-01} 
{-9.39854688295000*10^-01,   1.77648630264000*10^-01,  -2.91743258800000*10^-01} 
{ 1.24156430480000*10^-01,   7.91958806623000*10^-01,  -5.97818057090000*10^-01} 
{ 9.17931159983000*10^-01,  -1.42199156590000*10^-01,  -3.70380595330000*10^-01} 
{-5.66064208639000*10^-01,  -7.53245550196000*10^-01,  -3.34951418579000*10^-01} 
{-5.61973055326000*10^-01,   3.90330110940000*10^-01,   7.29265856585000*10^-01} 
{-3.26395691726000*10^-01,   8.62227590731000*10^-01,   3.87336332151000*10^-01} 
{-3.52760165083000*10^-01,  -3.93474104773000*10^-01,   8.48963129237000*10^-01} 
{-7.56876519184000*10^-01,  -4.39796821760000*10^-01,  -4.83442540824000*10^-01} 
{-6.10053444187000*10^-01,  -1.33362256576000*10^-01,  -7.81056530449000*10^-01} 
{ 6.43920943084000*10^-01,   5.37717460508000*10^-01,  -5.44266250766000*10^-01} 
{ 3.66306399462000*10^-01,  -9.04040654874000*10^-01,   2.20295519810000*10^-01} 
{-3.68108097760000*10^-02,  -8.43509235197000*10^-01,  -5.35851784005000*10^-01} 
{-9.96519257200000*10^-01,   5.78076821440000*10^-02,   6.00636488650000*10^-02} 
{-6.77325090134000*10^-01,  -2.77251148280000*10^-01,   6.81441503764000*10^-01} 
{-3.70258063332000*10^-01,   4.89777171553000*10^-01,   7.89320776847000*10^-01} 
{ 7.36246899426000*10^-01,   5.40284096020000*10^-01,   4.07472206014000*10^-01} 
{ 8.82860465682000*10^-01,  -2.68383303680000*10^-01,   3.85393046697000*10^-01} 
{ 6.63926630815000*10^-01,  -5.52983835838000*10^-01,  -5.03398754664000*10^-01} 
{ 6.77245724311000*10^-01,   9.29831528430000*10^-02,   7.29857768466000*10^-01} 
{ 9.22545077350000*10^-01,   3.33608064495000*10^-01,  -1.93949064348000*10^-01} 
{-7.23062343169000*10^-01,  -1.89149557678000*10^-01,  -6.64381887713000*10^-01} 
{-6.10757060730000*10^-02,   8.02772674721000*10^-01,  -5.93149046066000*10^-01} 
{ 9.62777791149000*10^-01,   2.23661800522000*10^-01,   1.51770629097000*10^-01} 
{ 8.21102557358000*10^-01,   5.14878099084000*10^-01,   2.46355704995000*10^-01} 
{ 3.75693727587000*10^-01,   9.26647059693000*10^-01,  -1.33958879250000*10^-02} 
{ 3.33676419873000*10^-01,  -7.46818175912000*10^-01,  -5.75258775637000*10^-01} 
{-8.01645009883000*10^-01,  -5.06115488047000*10^-01,  -3.18138949028000*10^-01} 
{ 2.60260527317000*10^-01,  -9.63858106987000*10^-01,   5.69386293860000*10^-02} 
{-5.84534685189000*10^-01,  -7.97444913074000*10^-01,  -1.49669009564000*10^-01} 
{-5.12854734676000*10^-01,   7.67290885213000*10^-01,  -3.85025607708000*10^-01} 
{-4.74552209050000*10^-02,   4.06083639791000*10^-01,  -9.12602914472000*10^-01} 
{-4.54422901732000*10^-01,   8.58425711163000*10^-01,   2.37918315388000*10^-01} 
{-1.38818389460000*10^-01,   1.34379221242000*10^-01,   9.81158335666000*10^-01} 
{ 1.82022978182000*10^-01,  -2.99302753650000*10^-01,   9.36635199569000*10^-01} 
{ 7.38658232796000*10^-01,   2.31107403008000*10^-01,  -6.33224591592000*10^-01} 
{-9.00679768691000*10^-01,  -3.81757414331000*10^-01,  -2.07454165717000*10^-01} 
{ 9.21064456803000*10^-01,  -3.80235829472000*10^-01,   8.40296400110000*10^-02} 
{ 4.74631465186000*10^-01,  -2.68424459640000*10^-01,  -8.38256095547000*10^-01} 
{-9.49184554164000*10^-01,  -2.93445372217000*10^-01,   1.13747508374000*10^-01} 
{-6.97916566759000*10^-01,  -7.00598936353000*10^-01,   1.48571855423000*10^-01} 
{ 1.08140222650000*10^-02,  -3.58494735945000*10^-01,   9.33469111017000*10^-01} 
{ 8.00934758265000*10^-01,   6.69998538560000*10^-02,   5.94991203790000*10^-01} 
{ 5.63478512015000*10^-01,  -4.98292469373000*10^-01,  -6.58935946404000*10^-01} 
{ 2.44421903893000*10^-01,   8.50752724425000*10^-01,  -4.65271678465000*10^-01} 
{ 8.89651539020000*10^-02,  -9.11649164752000*10^-01,  -4.01224378371000*10^-01} 
{ 9.40450241877000*10^-01,  -1.01638931175000*10^-01,   3.24380748848000*10^-01} 
{-4.97267500364000*10^-01,   2.09785182564000*10^-01,  -8.41852249661000*10^-01} 
{ 5.74936563637000*10^-01,  -4.05905555724000*10^-01,   7.10414405559000*10^-01} 
{-8.80982363893000*10^-01,   3.57385256732000*10^-01,  -3.10073947278000*10^-01} 
{-8.32714917528000*10^-01,   2.62986207000000*10^-03,   5.53695719644000*10^-01} 
{ 7.24521171930000*10^-01,   4.06130943018000*10^-01,   5.56890230251000*10^-01} 
{-9.69234908294000*10^-01,  -2.02397167960000*10^-02,   2.45303987756000*10^-01} 
{-8.03628878418000*10^-01,   5.94688268322000*10^-01,  -2.29453544760000*10^-02} 
{-6.01806638180000*10^-01,   2.21882191017000*10^-01,   7.67200797414000*10^-01} 
{-7.37041653960000*10^-02,  -2.08510564069000*10^-01,   9.75238965933000*10^-01} 
{-3.16315055549000*10^-01,   7.78162503600000*10^-02,   9.45457252769000*10^-01} 
{-6.85987342602000*10^-01,   5.51646275317000*10^-01,  -4.74455216769000*10^-01} 
{ 1.07457609069000*10^-01,  -4.93500262302000*10^-01,   8.63081892615000*10^-01} 
{-4.62057771315000*10^-01,  -1.28531443650000*10^-01,  -8.77486344031000*10^-01} 
{-4.50456114334000*10^-01,  -6.00162574188000*10^-01,  -6.60979707406000*10^-01} 
{-7.96908968623000*10^-01,   3.58254981948000*10^-01,   4.86404629539000*10^-01} 
{-2.55407117664000*10^-01,  -5.43632154647000*10^-01,   7.99519408570000*10^-01} 
{-8.99773345313000*10^-01,   5.21588241370000*10^-02,  -4.33229020414000*10^-01}
